"PROFICIENCIA_MT_SAEB","TX_RESP_Q10b_num","TX_RESP_Q10c_num","TX_RESP_Q21a_num","TX_RESP_Q21c_num","TX_RESP_Q22a_num","TX_RESP_Q22c_num"
NA,NA,NA,NA,NA,NA,NA
0.44054707105172,-1.66921373999974,0.596256474330768,1.12432315821678,0.969174367786094,-1.00732308271014,-0.650956444193805
-0.912186775949925,-0.238459105714248,0.596256474330768,-0.859776532754011,-0.90664698921925,-1.00732308271014,-0.650956444193805
-0.792092668518632,-0.238459105714248,0.596256474330768,-0.859776532754011,-0.90664698921925,0.154972781955406,1.79013022153297
0.17121519861791,1.19229552857124,0.596256474330768,-0.859776532754011,-1.84455766772192,0.154972781955406,0.56958688866958
0.0160164579487027,1.19229552857124,0.596256474330768,0.132273312731386,0.969174367786094,0.154972781955406,0.56958688866958
NA,NA,NA,NA,NA,NA,NA
1.99796511469071,1.19229552857124,0.596256474330768,1.12432315821678,0.969174367786094,0.154972781955406,0.56958688866958
0.477070162620122,-0.238459105714248,0.596256474330768,0.132273312731386,0.0312636892834223,0.154972781955406,-1.87149977705719
-0.102406746767129,1.19229552857124,-1.02989754657133,0.132273312731386,0.969174367786094,-1.00732308271014,-0.650956444193805
-1.01453156264358,-1.66921373999974,-2.65605156747342,-0.859776532754011,-1.84455766772192,1.31726864662095,1.79013022153297
0.0986017841115354,-0.238459105714248,0.596256474330768,0.132273312731386,0.969174367786094,0.154972781955406,1.79013022153297
-1.47391969355617,-1.66921373999974,-1.02989754657133,-0.859776532754011,0.0312636892834223,1.31726864662095,0.56958688866958
-0.644444318598789,-0.238459105714248,0.596256474330768,-0.859776532754011,0.969174367786094,1.31726864662095,0.56958688866958
0.690926210519297,1.19229552857124,0.596256474330768,0.132273312731386,0.969174367786094,0.154972781955406,0.56958688866958
NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA
1.36852725346518,-0.238459105714248,-1.02989754657133,-0.859776532754011,-0.90664698921925,0.154972781955406,-0.650956444193805
1.26387715535365,1.19229552857124,0.596256474330768,-0.859776532754011,0.0312636892834223,0.154972781955406,-0.650956444193805
NA,NA,NA,NA,NA,NA,NA
1.72817779568996,1.19229552857124,0.596256474330768,2.11637300370218,0.969174367786094,-2.16961894737569,-0.650956444193805
-1.37741300587003,-0.238459105714248,0.596256474330768,-0.859776532754011,-1.84455766772192,1.31726864662095,1.79013022153297
0.274633829814365,-1.66921373999974,0.596256474330768,-0.859776532754011,0.969174367786094,-1.00732308271014,-0.650956444193805
0.456637532993813,-0.238459105714248,-1.02989754657133,-0.859776532754011,-1.84455766772192,-1.00732308271014,-0.650956444193805
-0.365880494786891,1.19229552857124,0.596256474330768,1.12432315821678,0.0312636892834223,1.31726864662095,-0.650956444193805
-0.598227161915397,1.19229552857124,-1.02989754657133,0.132273312731386,0.0312636892834223,-1.00732308271014,-0.650956444193805
-1.0369462773766,-0.238459105714248,-1.02989754657133,-0.859776532754011,0.0312636892834223,1.31726864662095,-0.650956444193805
0.470818029968716,-0.238459105714248,0.596256474330768,1.12432315821678,0.969174367786094,0.154972781955406,-0.650956444193805
-1.39876854865348,-0.238459105714248,0.596256474330768,-0.859776532754011,-0.90664698921925,1.31726864662095,-0.650956444193805
NA,NA,NA,NA,NA,NA,NA
2.21818415187721,-0.238459105714248,0.596256474330768,1.12432315821678,0.0312636892834223,-1.00732308271014,-0.650956444193805
-0.0913797016977451,-0.238459105714248,0.596256474330768,1.12432315821678,0.969174367786094,0.154972781955406,0.56958688866958
-0.0162686315047884,-0.238459105714248,-1.02989754657133,-0.859776532754011,0.969174367786094,-1.00732308271014,-0.650956444193805
-0.618945619569789,1.19229552857124,0.596256474330768,1.12432315821678,0.0312636892834223,-1.00732308271014,-0.650956444193805
NA,NA,NA,NA,NA,NA,NA
-0.0995003863932867,-0.238459105714248,0.596256474330768,-0.859776532754011,-0.90664698921925,-1.00732308271014,-0.650956444193805
-1.13028615492064,-1.66921373999974,-2.65605156747342,2.11637300370218,0.0312636892834223,1.31726864662095,1.79013022153297
