"PROFICIENCIA_LP_SAEB","TX_RESP_Q21b_num","TX_RESP_Q21c_num","TX_RESP_Q22c_num","TX_RESP_Q22d_num","TX_RESP_Q22f_num"
NA,NA,NA,NA,NA,NA
0.582669104308552,1.52312167713972,0.181632783690549,-0.424913332827731,-0.191046069753847,0.916162389605179
NA,NA,NA,NA,NA,NA
0.380762226593212,-0.868321703789936,-0.853674083345582,-1.58376787690336,-0.191046069753847,-1.24598084986304
NA,NA,NA,NA,NA,NA
-1.96427973509583,0.725973883496504,0.181632783690549,0.733941211247898,-0.191046069753847,-0.164909230128932
1.38893431238752,-0.868321703789936,1.21693965072668,-0.424913332827731,-0.191046069753847,-0.164909230128932
NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA
0.0402195508675272,1.52312167713972,NA,1.89279575532353,NA,-0.164909230128932
-0.713566629657093,NA,1.21693965072668,-0.424913332827731,-0.191046069753847,-1.24598084986304
NA,NA,NA,NA,NA,NA
0.283270072537592,1.52312167713972,0.181632783690549,-0.424913332827731,-0.191046069753847,-1.24598084986304
0.78806298847233,1.52312167713972,1.21693965072668,-1.58376787690336,-1.42223185261197,-1.24598084986304
-1.04549862547535,-0.868321703789936,-0.853674083345582,-0.424913332827731,-1.42223185261197,-1.24598084986304
0.0946366928247421,-0.868321703789936,0.181632783690549,-0.424913332827731,-0.191046069753847,-1.24598084986304
-1.40904050082934,-0.868321703789936,-0.853674083345582,1.89279575532353,2.2713254959624,1.99723400933929
NA,NA,NA,NA,NA,NA
0.993858262791794,1.52312167713972,1.21693965072668,-1.58376787690336,-1.42223185261197,-1.24598084986304
0.168572798752859,1.52312167713972,1.21693965072668,0.733941211247898,-0.191046069753847,-0.164909230128932
NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA
-0.30504408344148,0.725973883496504,0.181632783690549,-0.424913332827731,-0.191046069753847,0.916162389605179
0.17196111356236,0.725973883496504,1.21693965072668,-0.424913332827731,1.04013971310428,0.916162389605179
-2.11422115956982,-0.868321703789936,-0.853674083345582,-0.424913332827731,-0.191046069753847,-0.164909230128932
0.6107541492807,-0.868321703789936,1.21693965072668,0.733941211247898,-0.191046069753847,-0.164909230128932
0.750176536580367,NA,NA,-0.424913332827731,2.2713254959624,0.916162389605179
1.14771916572587,1.52312167713972,0.181632783690549,-0.424913332827731,-0.191046069753847,-0.164909230128932
NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA
-0.0770375480348709,-0.868321703789936,0.181632783690549,-0.424913332827731,-0.191046069753847,-0.164909230128932
NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA
0.141947423482057,1.52312167713972,1.21693965072668,0.733941211247898,1.04013971310428,0.916162389605179
0.898882684199489,-0.868321703789936,0.181632783690549,-0.424913332827731,-0.191046069753847,-1.24598084986304
0.243204971437938,-0.0711739101467162,1.21693965072668,0.733941211247898,-0.191046069753847,0.916162389605179
NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA
-1.05498916477184,-0.868321703789936,1.21693965072668,1.89279575532353,NA,-0.164909230128932
NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA
-1.16378562057112,-0.868321703789936,-0.853674083345582,-0.424913332827731,-0.191046069753847,1.99723400933929
0.800948588837508,NA,NA,NA,NA,NA
-0.0740209153087835,1.52312167713972,-0.853674083345582,0.733941211247898,1.04013971310428,0.916162389605179
-0.644109524660083,-0.868321703789936,0.181632783690549,-0.424913332827731,-0.191046069753847,-0.164909230128932
1.18750857787738,-0.0711739101467162,0.181632783690549,-0.424913332827731,-0.191046069753847,-1.24598084986304
NA,NA,NA,NA,NA,NA
1.48173796349947,-0.0711739101467162,0.181632783690549,-0.424913332827731,-0.191046069753847,0.916162389605179
0.223933313062895,NA,-0.853674083345582,-0.424913332827731,-0.191046069753847,-0.164909230128932
NA,NA,NA,NA,NA,NA
0.273017279548554,-0.0711739101467162,0.181632783690549,-0.424913332827731,-0.191046069753847,-0.164909230128932
NA,NA,NA,NA,NA,NA
-0.0817530850789921,0.725973883496504,1.21693965072668,NA,NA,NA
1.43060642148915,1.52312167713972,0.181632783690549,-1.58376787690336,-1.42223185261197,-1.24598084986304
1.21362172808702,-0.868321703789936,-1.88898095038171,-1.58376787690336,-1.42223185261197,-1.24598084986304
NA,NA,NA,NA,NA,NA
0.580951310464797,-0.868321703789936,0.181632783690549,0.733941211247898,-0.191046069753847,-0.164909230128932
NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA
1.46367189843887,-0.0711739101467162,0.181632783690549,0.733941211247898,1.04013971310428,-0.164909230128932
NA,NA,NA,NA,NA,NA
1.29487509657944,-0.868321703789936,0.181632783690549,1.89279575532353,-0.191046069753847,-0.164909230128932
NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA
-0.639825134907624,-0.868321703789936,-0.853674083345582,-0.424913332827731,-0.191046069753847,0.916162389605179
-1.59624531722866,-0.0711739101467162,-1.88898095038171,-0.424913332827731,1.04013971310428,0.916162389605179
0.475555337273405,-0.868321703789936,-0.853674083345582,-0.424913332827731,-1.42223185261197,-0.164909230128932
