"PROFICIENCIA_MT_SAEB","TX_RESP_Q21c_num","TX_RESP_Q22a_num","TX_RESP_Q22b_num","TX_RESP_Q22d_num","TX_RESP_Q22h_num","TX_RESP_Q23c_num","TX_RESP_Q23h_num","TX_RESP_Q23i_num","TX_RESP_Q19_num"
1.62595665536925,1.1517365709198,-1.35267278910455,0.21025856676559,-1.13137084989848,-0.331758487860546,-1.56828382955398,0.775217091182553,0.653720450460613,-0.515461427355906
-0.835391584787741,1.1517365709198,-0.0966194849360391,-1.15642211721075,-1.13137084989848,1.05056854489173,-0.0580845862797767,-1.24034734589208,0.653720450460613,-0.515461427355906
-0.980895603336925,-0.109689197230457,-1.35267278910455,0.21025856676559,0.282842712474619,-0.331758487860546,-0.0580845862797767,0.775217091182553,0.653720450460613,1.85566113848126
-1.94254436124762,-0.109689197230457,1.15943381923247,1.57693925074193,1.69705627484771,1.05056854489173,-0.0580845862797767,0.775217091182553,0.653720450460613,-0.515461427355906
-0.991783581076927,1.1517365709198,-0.0966194849360391,0.21025856676559,0.282842712474619,-0.331758487860546,-1.56828382955398,0.775217091182553,0.653720450460613,-0.515461427355906
-0.747744680375359,-1.37111496538071,1.15943381923247,0.21025856676559,0.282842712474619,1.05056854489173,-0.0580845862797767,0.775217091182553,0.653720450460613,1.85566113848126
1.60002693918446,-0.109689197230457,-1.35267278910455,-1.15642211721075,0.282842712474619,1.05056854489173,-0.0580845862797767,-1.24034734589208,0.653720450460613,-0.515461427355906
0.827498125424685,-0.109689197230457,-0.0966194849360391,0.21025856676559,0.282842712474619,-1.71408552061282,-0.0580845862797767,0.775217091182553,0.653720450460613,-0.515461427355906
0.837195125577645,-0.109689197230457,1.15943381923247,-1.15642211721075,-1.13137084989848,-0.331758487860546,-0.0580845862797767,0.775217091182553,-1.47087101353638,-0.515461427355906
-0.292524353020995,-0.109689197230457,1.15943381923247,-1.15642211721075,1.69705627484771,-0.331758487860546,-0.0580845862797767,-1.24034734589208,0.653720450460613,-0.515461427355906
1.00256229162824,-0.109689197230457,-0.0966194849360391,0.21025856676559,-1.13137084989848,-0.331758487860546,-0.0580845862797767,-1.24034734589208,-1.47087101353638,-0.515461427355906
0.291375001997263,NA,-0.0966194849360391,1.57693925074193,0.282842712474619,1.05056854489173,-0.0580845862797767,0.775217091182553,0.653720450460613,NA
0.574034543619189,NA,-0.0966194849360391,0.21025856676559,0.282842712474619,-0.331758487860546,-0.0580845862797767,-1.24034734589208,-1.47087101353638,NA
0.393079357366904,-1.37111496538071,-1.35267278910455,-1.15642211721075,-1.13137084989848,-1.71408552061282,-0.0580845862797767,-1.24034734589208,-1.47087101353638,-0.515461427355906
-0.790354980275653,1.1517365709198,-0.0966194849360391,-1.15642211721075,0.282842712474619,-0.331758487860546,1.45211465699442,0.775217091182553,0.653720450460613,-0.515461427355906
-0.889099869196287,NA,-0.0966194849360391,0.21025856676559,NA,NA,1.45211465699442,0.775217091182553,0.653720450460613,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
-0.279503727932141,1.1517365709198,1.15943381923247,1.57693925074193,0.282842712474619,1.05056854489173,1.45211465699442,0.775217091182553,0.653720450460613,-0.515461427355906
0.317691887892742,-0.109689197230457,1.15943381923247,-1.15642211721075,0.282842712474619,1.05056854489173,-3.07848307282818,-1.24034734589208,0.653720450460613,-0.515461427355906
-2.05870314053617,1.1517365709198,1.15943381923247,1.57693925074193,1.69705627484771,1.05056854489173,1.45211465699442,0.775217091182553,0.653720450460613,1.85566113848126
-0.124419203550498,1.1517365709198,-1.35267278910455,0.21025856676559,0.282842712474619,-0.331758487860546,-0.0580845862797767,0.775217091182553,0.653720450460613,1.85566113848126
-0.0345641608866847,-0.109689197230457,-0.0966194849360391,0.21025856676559,0.282842712474619,-0.331758487860546,-0.0580845862797767,-1.24034734589208,-1.47087101353638,-0.515461427355906
1.41478676367941,-1.37111496538071,-1.35267278910455,-1.15642211721075,-1.13137084989848,-1.71408552061282,-0.0580845862797767,0.775217091182553,-1.47087101353638,-0.515461427355906
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0.1731803751253,1.1517365709198,-1.35267278910455,0.21025856676559,-1.13137084989848,-0.331758487860546,-0.0580845862797767,0.775217091182553,0.653720450460613,-0.515461427355906
-0.548816172727511,-1.37111496538071,1.15943381923247,1.57693925074193,-1.13137084989848,1.05056854489173,1.45211465699442,0.775217091182553,0.653720450460613,-0.515461427355906
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0.215477352558639,-1.37111496538071,-0.0966194849360391,-1.15642211721075,-1.13137084989848,-1.71408552061282,-0.0580845862797767,-1.24034734589208,-1.47087101353638,1.85566113848126
1.24348099952679,-1.37111496538071,1.15943381923247,0.21025856676559,1.69705627484771,1.05056854489173,-0.0580845862797767,-1.24034734589208,-1.47087101353638,-0.515461427355906
