"PROFICIENCIA_MT_SAEB","TX_RESP_Q21a_num","TX_RESP_Q23f_num"
1.47752151408303,-0.312894902571,0.538496377223959
NA,NA,NA
-0.215015474861791,-1.38041868781324,-0.775434783202501
-1.39410882424707,-0.312894902571,-2.08936594362896
0.165643503401021,0.754628882671236,-0.775434783202501
1.55958816944488,-0.312894902571,1.85242753765042
-0.736103738108428,-1.38041868781324,0.538496377223959
NA,NA,NA
NA,NA,NA
-0.321305175829454,-1.38041868781324,-0.775434783202501
-0.831956811635521,-0.312894902571,-0.775434783202501
-1.48474190111009,-0.312894902571,-2.08936594362896
-0.116239801142844,-0.312894902571,-0.775434783202501
-0.844831351455407,-1.38041868781324,0.538496377223959
-0.526089498902546,-1.38041868781324,-0.775434783202501
NA,NA,NA
NA,NA,NA
NA,NA,NA
2.02421943002598,1.82215266791347,0.538496377223959
-1.39324676103801,-0.312894902571,-0.775434783202501
-0.319406201450845,0.754628882671236,0.538496377223959
-0.756274294658081,-0.312894902571,1.85242753765042
NA,NA,NA
0.0274142021427828,-0.312894902571,0.538496377223959
0.945692287759937,0.754628882671236,0.538496377223959
1.89094451730252,NA,NA
NA,1.82215266791347,0.538496377223959
0.875471022389213,NA,1.85242753765042
-0.911242491475582,1.82215266791347,0.538496377223959
-1.35765529151149,-0.312894902571,-0.775434783202501
1.46420873569931,0.754628882671236,0.538496377223959
-0.153808808824116,0.754628882671236,1.85242753765042
1.99933791781145,0.754628882671236,-0.775434783202501
-0.479721645282555,0.754628882671236,-0.775434783202501
NA,NA,NA
0.139631033157892,1.82215266791347,0.538496377223959
0.188638178231598,1.82215266791347,0.538496377223959
0.449877286444292,-0.312894902571,0.538496377223959
1.71179752640131,-0.312894902571,0.538496377223959
0.413807742084382,NA,NA
NA,NA,NA
0.594712062894802,-0.312894902571,-0.775434783202501
-0.216440809458883,NA,NA
0.677649631770141,0.754628882671236,-0.775434783202501
1.73649642931458,-1.38041868781324,-0.775434783202501
-0.638038504262417,-0.312894902571,-0.775434783202501
-0.846037566770581,-1.38041868781324,-0.775434783202501
-1.51127780647168,0.754628882671236,-0.775434783202501
0.492795758665713,-0.312894902571,0.538496377223959
-0.172835121988875,-0.312894902571,0.538496377223959
1.1651018279843,1.82215266791347,0.538496377223959
0.492946253439533,-0.312894902571,0.538496377223959
-0.639016769790591,-1.38041868781324,-0.775434783202501
-1.36916314237566,-1.38041868781324,-2.08936594362896
2.72368664802447,-0.312894902571,1.85242753765042
-0.308599959954537,-1.38041868781324,0.538496377223959
NA,NA,NA
-0.0649341706332804,0.754628882671236,-0.775434783202501
NA,NA,NA
NA,NA,NA
NA,NA,NA
-0.311265822120853,0.754628882671236,0.538496377223959
NA,NA,NA
NA,NA,NA
0.794227682930496,0.754628882671236,1.85242753765042
-0.748263403003497,0.754628882671236,0.538496377223959
NA,NA,NA
-0.728179151771444,NA,-0.775434783202501
-0.994686903623519,-0.312894902571,0.538496377223959
0.58823162052672,-0.312894902571,0.538496377223959
0.393312931764061,-0.312894902571,-0.775434783202501
NA,NA,NA
0.201158606877986,0.754628882671236,0.538496377223959
-0.326981091866871,0.754628882671236,-0.775434783202501
-1.00375131809286,-0.312894902571,0.538496377223959
-0.822576993699937,-1.38041868781324,-0.775434783202501
-0.535553404629791,-0.312894902571,0.538496377223959
-0.186371434907057,NA,-2.08936594362896
NA,NA,NA
-0.673143068450452,-0.312894902571,-0.775434783202501
NA,NA,NA
NA,NA,NA
-0.000605703256614057,1.82215266791347,0.538496377223959
NA,NA,NA
-1.25464230190918,-1.38041868781324,0.538496377223959
NA,NA,NA
NA,NA,NA
