"PROFICIENCIA_MT_SAEB","TX_RESP_Q21e_num","TX_RESP_Q22g_num"
-0.41324944972532,NA,-0.589102258912524
0.191942494594473,0.637124857024611,NA
-0.798529970915686,-3.11483263434254,-2.09131301913946
-0.158954819607458,0.637124857024611,0.913108501314413
1.08616015160051,-0.613527640097773,0.913108501314413
0.791163127406719,0.637124857024611,-0.589102258912524
0.35666908276592,0.637124857024611,-0.589102258912524
0.238617694955829,0.637124857024611,0.913108501314413
-0.245124796582297,0.637124857024611,-0.589102258912524
-0.68508581467306,0.637124857024611,-0.589102258912524
1.87131299824874,-0.613527640097773,0.913108501314413
-1.60691335088153,-1.86418013722016,-0.589102258912524
-0.286161368637209,0.637124857024611,0.913108501314413
0.710133528503391,-0.613527640097773,0.913108501314413
-0.747612101723537,NA,-0.589102258912524
0.164859728428993,0.637124857024611,-2.09131301913946
0.00705686987631229,-0.613527640097773,0.913108501314413
0.641411142529608,0.637124857024611,0.913108501314413
-0.26923330807258,0.637124857024611,0.913108501314413
1.06472207438634,NA,0.913108501314413
NA,NA,NA
0.55397731726616,-1.86418013722016,-0.589102258912524
-2.06208444054981,0.637124857024611,-0.589102258912524
-0.318460501946194,0.637124857024611,-2.09131301913946
NA,NA,NA
0.81335158311794,-0.613527640097773,-0.589102258912524
0.180154812101355,-0.613527640097773,-0.589102258912524
-0.599262191322505,0.637124857024611,0.913108501314413
0.725677778059889,NA,0.913108501314413
-0.198507294647208,0.637124857024611,-0.589102258912524
1.10893646268628,-1.86418013722016,-0.589102258912524
NA,NA,NA
0.953302798619016,-0.613527640097773,0.913108501314413
-0.794281241440024,0.637124857024611,-2.09131301913946
-2.05366446544836,-0.613527640097773,-0.589102258912524
0.977390057085587,0.637124857024611,0.913108501314413
1.76340723866108,-3.11483263434254,0.913108501314413
-0.948942756328016,-0.613527640097773,0.913108501314413
1.45464021190186,-0.613527640097773,0.913108501314413
0.519196091694263,0.637124857024611,-0.589102258912524
-0.0733575056283265,0.637124857024611,0.913108501314413
-1.72462295093433,0.637124857024611,-0.589102258912524
-0.890315801217593,0.637124857024611,-2.09131301913946
-2.38831270155549,NA,NA
NA,NA,NA
1.21563158807794,-1.86418013722016,0.913108501314413
-1.02611248542739,0.637124857024611,-0.589102258912524
-1.13130677229161,0.637124857024611,NA
NA,NA,NA
NA,NA,NA
0.26005881608132,-0.613527640097773,-0.589102258912524
NA,NA,NA
-1.82813417225832,NA,NA
1.48960219688643,0.637124857024611,NA
-0.5261193938388,0.637124857024611,0.913108501314413
1.00056892544403,-0.613527640097773,-0.589102258912524
-0.114754101730702,0.637124857024611,0.913108501314413
-0.468071216724511,0.637124857024611,0.913108501314413
NA,NA,NA
0.23210867107725,-0.613527640097773,NA
1.01471259530233,0.637124857024611,-0.589102258912524
0.817389168423244,0.637124857024611,-0.589102258912524
-1.35316102617947,0.637124857024611,0.913108501314413
-0.16674894479836,0.637124857024611,0.913108501314413
0.871975494317039,0.637124857024611,0.913108501314413
0.428010292412202,0.637124857024611,NA
0.372943952573641,0.637124857024611,NA
