Termo,Coef,SE,t_value,p_valor,Sig,IC_95_inf,IC_95_sup
(Intercept),300.09786373597194,3.4042561241573086,88.15372662662341,0,***,293.4255217326236,306.77020573932026
INSE_MEDIO_norm,12.257243377943075,0.4072151661990889,30.100164226080093,2.4894608856382533e-168,***,11.45910165219286,13.05538510369329
TIPO_ESCOLA_Publica,-24.772599121657464,3.303876591966106,-7.49804008475859,9.164366247176309e-14,***,-31.248197241911033,-18.297001001403896
AREA_LOCAL_Urbana_Capital,-14.526400924661491,2.1850203304660334,-6.648176551091046,3.6870564301076133e-11,***,-18.809040772374917,-10.243761076948065
AREA_LOCAL_Urbana_Interior,-5.077977547555747,1.5374745799272616,-3.3028042309460415,9.71758184413305e-4,***,-8.09142772421318,-2.0645273708983147
