Termo,Coef,SE,t_value,p_valor,Sig,IC_95_inf,IC_95_sup
(Intercept),283.1691229174084,3.2640672402736444,86.753458820802,0,***,276.77155112647205,289.56669470834476
INSE_MEDIO_norm,12.487244131846907,0.39044585226737566,31.982012510394643,2.841749330364554e-186,***,11.72197026140285,13.252518002290964
TIPO_ESCOLA_Publica,-7.059622356324772,3.1678213848885988,-2.228541795317489,0.025939844334197038,*,-13.268552270706426,-0.850692441943119
AREA_LOCAL_Urbana_Capital,-9.24462368398817,2.0950401555851044,-4.412623624107255,1.0679521407350314e-5,***,-13.350902388934974,-5.138344979041365
AREA_LOCAL_Urbana_Interior,-3.5711572975752137,1.474160646574828,-2.422502124088511,0.0154901343493528,*,-6.460512164861877,-0.6818024302885508
