Termo,Coef,SE,t_value,p_valor,Sig,IC_95_inf,IC_95_sup
(Intercept),283.1691229174083,3.2640672402736395,86.75345882080208,0,***,276.77155112647193,289.56669470834464
INSE_MEDIO_norm,12.487244131846905,0.3904458522673756,31.982012510394643,2.841749330364554e-186,***,11.721970261402848,13.252518002290962
TIPO_ESCOLA_Publica,-7.059622356324784,3.1678213848885988,-2.2285417953174926,0.025939844334196785,*,-13.268552270706437,-0.8506924419431305
AREA_Capital,-5.673466386412978,1.5116888191271465,-3.753064992363213,1.7897196700017483e-4,***,-8.636376471902185,-2.710556300923771
LOCALIZACAO_Urbana,-3.5711572975751866,1.4741606465748274,-2.422502124088494,0.01549013434935353,*,-6.460512164861848,-0.681802430288525
