Termo,Coef,SE,t_value,p_valor,Sig,IC_95_inf,IC_95_sup,Referencia
AREA_Capital,-5.673466386412964,1.5116888191271463,-3.7530649923632042,1.7897196700018158e-4,***,-8.636376471902171,-2.7105563009237574,Privada_Interior_Rural
AREA_Capital,-5.673466386412915,1.5116888191271465,-3.7530649923631714,1.7897196700020505e-4,***,-8.636376471902123,-2.710556300923708,Privada_Interior_Urbana
AREA_Capital,-5.673466386412851,1.5116888191271438,-3.7530649923631354,1.7897196700023031e-4,***,-8.636376471902054,-2.7105563009236495,Publica_Interior_Rural
AREA_Capital,-5.6734663864128025,1.5116888191271438,-3.7530649923631034,1.7897196700025276e-4,***,-8.636376471902004,-2.7105563009236007,Publica_Interior_Urbana
AREA_Interior,5.67346638641297,1.5116888191271265,3.753064992363257,1.789719670001435e-4,***,2.7105563009238027,8.636376471902139,Privada_Capital_Rural
AREA_Interior,5.673466386412922,1.5116888191271267,3.753064992363224,1.7897196700016694e-4,***,2.7105563009237534,8.63637647190209,Privada_Capital_Urbana
AREA_Interior,5.673466386412873,1.5116888191271247,3.753064992363197,1.7897196700018627e-4,***,2.710556300923708,8.636376471902038,Publica_Capital_Rural
AREA_Interior,5.673466386412823,1.5116888191271247,3.7530649923631643,1.7897196700020972e-4,***,2.7105563009236584,8.636376471901988,Publica_Capital_Urbana
INSE_MEDIO_norm,12.487244131846941,0.39044585226737605,31.9820125103947,2.8417493303603497e-186,***,11.721970261402884,13.252518002290998,Privada_Capital_Rural
INSE_MEDIO_norm,12.487244131846946,0.3904458522673761,31.982012510394707,2.8417493303603497e-186,***,11.72197026140289,13.252518002291003,Privada_Capital_Urbana
INSE_MEDIO_norm,12.487244131846934,0.39044585226737605,31.98201251039468,2.841749330361967e-186,***,11.721970261402877,13.25251800229099,Privada_Interior_Rural
INSE_MEDIO_norm,12.487244131846941,0.39044585226737616,31.98201251039469,2.84174933036132e-186,***,11.721970261402884,13.252518002290998,Privada_Interior_Urbana
INSE_MEDIO_norm,12.487244131846921,0.39044585226737544,31.9820125103947,2.8417493303603497e-186,***,11.721970261402866,13.252518002290977,Publica_Capital_Rural
INSE_MEDIO_norm,12.487244131846932,0.39044585226737555,31.982012510394718,2.8417493303592185e-186,***,11.721970261402877,13.252518002290987,Publica_Capital_Urbana
INSE_MEDIO_norm,12.48724413184692,0.39044585226737555,31.982012510394686,2.84174933036132e-186,***,11.721970261402863,13.252518002290977,Publica_Interior_Rural
INSE_MEDIO_norm,12.487244131846928,0.39044585226737555,31.982012510394707,2.8417493303603497e-186,***,11.721970261402873,13.252518002290984,Publica_Interior_Urbana
LOCALIZACAO_Rural,3.5711572975752746,1.474160646574829,2.4225021240885507,0.015490134349351098,*,0.6818024302886099,6.460512164861939,Privada_Capital_Urbana
LOCALIZACAO_Rural,3.5711572975752732,1.4741606465748291,2.4225021240885494,0.015490134349351169,*,0.6818024302886081,6.460512164861939,Privada_Interior_Urbana
LOCALIZACAO_Rural,3.5711572975752404,1.4741606465748285,2.4225021240885285,0.015490134349352059,*,0.6818024302885766,6.460512164861904,Publica_Capital_Urbana
LOCALIZACAO_Rural,3.571157297575247,1.474160646574829,2.422502124088532,0.015490134349351894,*,0.6818024302885823,6.460512164861912,Publica_Interior_Urbana
LOCALIZACAO_Urbana,-3.5711572975751817,1.474160646574828,-2.4225021240884894,0.015490134349353736,*,-6.460512164861845,-0.6818024302885188,Privada_Capital_Rural
LOCALIZACAO_Urbana,-3.571157297575185,1.474160646574828,-2.4225021240884916,0.015490134349353625,*,-6.460512164861848,-0.6818024302885219,Privada_Interior_Rural
LOCALIZACAO_Urbana,-3.5711572975751444,1.474160646574827,-2.422502124088466,0.015490134349354721,*,-6.460512164861806,-0.6818024302884838,Publica_Capital_Rural
LOCALIZACAO_Urbana,-3.571157297575154,1.474160646574828,-2.4225021240884708,0.015490134349354496,*,-6.460512164861817,-0.6818024302884913,Publica_Interior_Rural
TIPO_ESCOLA_Privada,7.059622356325222,3.1678213848885752,2.2285417953176476,0.02593984433418646,*,0.8506924419436146,13.268552270706829,Publica_Capital_Rural
TIPO_ESCOLA_Privada,7.059622356325179,3.1678213848885757,2.228541795317634,0.025939844334187362,*,0.8506924419435711,13.268552270706788,Publica_Capital_Urbana
TIPO_ESCOLA_Privada,7.059622356325238,3.167821384888576,2.228541795317652,0.025939844334186158,*,0.8506924419436288,13.268552270706847,Publica_Interior_Rural
TIPO_ESCOLA_Privada,7.059622356325197,3.167821384888576,2.228541795317639,0.02593984433418703,*,0.850692441943588,13.268552270706806,Publica_Interior_Urbana
TIPO_ESCOLA_Publica,-7.059622356324757,3.167821384888596,-2.228541795317486,0.025939844334197215,*,-13.268552270706405,-0.8506924419431092,Privada_Capital_Rural
TIPO_ESCOLA_Publica,-7.059622356324717,3.167821384888596,-2.2285417953174735,0.025939844334198072,*,-13.268552270706365,-0.8506924419430693,Privada_Capital_Urbana
TIPO_ESCOLA_Publica,-7.059622356324773,3.167821384888596,-2.2285417953174913,0.025939844334196882,*,-13.268552270706422,-0.8506924419431252,Privada_Interior_Rural
TIPO_ESCOLA_Publica,-7.059622356324736,3.1678213848885965,-2.2285417953174793,0.025939844334197677,*,-13.268552270706385,-0.850692441943087,Privada_Interior_Urbana
