Termo,Coef,SE,t_value,p_valor,Sig,IC_95_inf,IC_95_sup
(Intercept),266.86487687709615,1.4673833563342922,181.86445670459156,0,***,263.98880549868096,269.74094825551134
INSE_MEDIO_norm,12.487244131846934,0.39044585226737594,31.98201251039469,2.84174933036132e-186,***,11.721970261402877,13.25251800229099
AREA_LOCAL_Rural_Interior,9.24462368398814,2.095040155585103,4.412623624107243,1.067952140735086e-5,***,5.138344979041338,13.35090238893494
AREA_LOCAL_Urbana_Interior,5.673466386412786,1.5116888191271254,3.7530649923631376,1.789719670002285e-4,***,2.7105563009236198,8.63637647190195
TIPO_ESCOLA_Privada,7.05962235632476,3.1678213848885086,2.2285417953175486,0.02593984433419305,*,0.8506924419432833,13.268552270706238
