"PROFICIENCIA_MT_SAEB","TX_RESP_Q19_num"
0.64862029520761,-0.523822721827184
-0.99344258708631,1.86248078871888
NA,NA
-0.122448847506924,1.86248078871888
1.51636130783889,-0.523822721827184
NA,NA
NA,NA
-0.224108615773992,1.86248078871888
-0.611451339330439,-0.523822721827184
-0.349738136231981,-0.523822721827184
-0.853300157977585,-0.523822721827184
-0.480666477626481,-0.523822721827184
0.646338612959061,-0.523822721827184
0.449269814288352,-0.523822721827184
-2.36637319379536,-0.523822721827184
1.26289234591535,-0.523822721827184
0.580625085856588,-0.523822721827184
0.612651331789606,-0.523822721827184
-0.532601332961655,-0.523822721827184
-0.094272076516186,-0.523822721827184
-1.10167477784957,-0.523822721827184
-0.0669443732318989,-0.523822721827184
1.03411183977429,-0.523822721827184
1.10978085904024,-0.523822721827184
1.06407761379585,-0.523822721827184
0.450277937768662,-0.523822721827184
-1.91469579023709,1.86248078871888
-1.24756927480271,1.86248078871888
1.27929830497762,-0.523822721827184
-1.23378106054481,-0.523822721827184
0.142842340257452,-0.523822721827184
0.286012691496434,-0.523822721827184
NA,NA
0.432701226367175,-0.523822721827184
0.434506982245844,-0.523822721827184
0.820791345174145,-0.523822721827184
-0.223503523449474,-0.523822721827184
NA,NA
NA,NA
-0.0226127647309138,-0.523822721827184
NA,NA
NA,NA
NA,NA
NA,NA
-0.908042880474745,-0.523822721827184
0.423209721762468,1.86248078871888
-1.61819152222994,1.86248078871888
2.05762630903589,1.86248078871888
-0.0897816500246116,-0.523822721827184
1.24916988070144,-0.523822721827184
-1.44596546387026,1.86248078871888
