"PROFICIENCIA_MT_SAEB","TX_RESP_Q21e_num","TX_RESP_Q22g_num","TX_RESP_Q19_num"
0.856637153822924,0.694646894191611,-1.59311179486969,-0.448429741818379
-0.686349112308538,-1.57209560264417,-0.258342453222111,1.28923550772784
0.439431692325781,0.694646894191611,-0.258342453222111,-0.448429741818379
1.03841292249181,-0.438724354226281,1.07642688842546,-0.448429741818379
-0.273878373843201,-1.57209560264417,-0.258342453222111,-0.448429741818379
0.624825358545351,0.694646894191611,1.07642688842546,-0.448429741818379
-0.0648410010693098,-0.438724354226281,-0.258342453222111,-0.448429741818379
-0.284134556208448,-1.57209560264417,1.07642688842546,3.02690075727406
0.744576077318654,0.694646894191611,1.07642688842546,-0.448429741818379
NA,NA,NA,NA
-1.30928418216915,0.694646894191611,-1.59311179486969,1.28923550772784
2.01462769303397,-1.57209560264417,-0.258342453222111,-0.448429741818379
-1.90357480131355,-0.438724354226281,-0.258342453222111,-0.448429741818379
-0.317052755631925,0.694646894191611,1.07642688842546,-0.448429741818379
0.992494152588897,0.694646894191611,-0.258342453222111,-0.448429741818379
0.115998615545044,0.694646894191611,-1.59311179486969,1.28923550772784
0.424903186684631,0.694646894191611,-0.258342453222111,-0.448429741818379
0.531262104974741,0.694646894191611,1.07642688842546,-0.448429741818379
0.791351302389844,0.694646894191611,1.07642688842546,-0.448429741818379
-1.04630835895209,0.694646894191611,-1.59311179486969,-0.448429741818379
0.0561759080297493,0.694646894191611,1.07642688842546,-0.448429741818379
-1.93967415629653,-1.57209560264417,-0.258342453222111,-0.448429741818379
-1.99085118981143,-0.438724354226281,-0.258342453222111,1.28923550772784
0.337511567332691,0.694646894191611,1.07642688842546,-0.448429741818379
-0.229969869443002,0.694646894191611,-1.59311179486969,-0.448429741818379
0.285157967489647,-0.438724354226281,1.07642688842546,-0.448429741818379
0.610605586067219,-0.438724354226281,-0.258342453222111,-0.448429741818379
1.27118220038626,0.694646894191611,1.07642688842546,-0.448429741818379
0.364359159986093,0.694646894191611,-0.258342453222111,-0.448429741818379
-0.490744801165277,0.694646894191611,1.07642688842546,-0.448429741818379
-1.69316595992532,-2.70546685106207,-1.59311179486969,3.02690075727406
0.730316469124459,0.694646894191611,-0.258342453222111,-0.448429741818379
NA,NA,NA,NA
