"PROFICIENCIA_MT_SAEB","TX_RESP_Q10a_num","TX_RESP_Q23b_num","TX_RESP_Q23e_num","TX_RESP_Q19_num"
-0.109249460425545,-0.857187484891678,0.520204871009884,0.598175515491564,-0.316568345292733
1.14839314601809,-0.857187484891678,-0.910358524267297,-0.920270023833175,-0.316568345292733
1.80620731352219,0.489821419938101,0.520204871009884,0.598175515491564,-0.316568345292733
-0.0783368922764575,0.489821419938101,-0.910358524267297,0.598175515491564,-0.316568345292733
0.099373710506008,1.83683032476788,-0.910358524267297,0.598175515491564,-0.316568345292733
-1.11972331600871,-0.857187484891678,0.520204871009884,-0.920270023833175,3.06016067116309
NA,NA,NA,NA,NA
NA,NA,NA,NA,NA
-0.937495445712883,0.489821419938101,0.520204871009884,0.598175515491564,-0.316568345292733
-0.170249533883464,-0.857187484891678,0.520204871009884,-0.920270023833175,-0.316568345292733
0.431154099582206,-0.857187484891678,-2.34092191954448,-2.43871556315791,-0.316568345292733
NA,NA,NA,NA,NA
NA,NA,NA,NA,NA
0.482033322670668,1.83683032476788,-2.34092191954448,2.1166210548163,-0.316568345292733
-0.285568182842663,-0.857187484891678,-2.34092191954448,-2.43871556315791,-0.316568345292733
NA,NA,NA,NA,NA
NA,NA,NA,NA,NA
-1.26010654794839,-0.857187484891678,0.520204871009884,0.598175515491564,3.06016067116309
NA,NA,NA,NA,NA
NA,NA,NA,NA,NA
-1.07679797903981,0.489821419938101,0.520204871009884,0.598175515491564,-0.316568345292733
NA,NA,NA,NA,NA
-0.190345348759603,-0.857187484891678,0.520204871009884,0.598175515491564,3.06016067116309
-1.08490324348819,-0.857187484891678,0.520204871009884,-0.920270023833175,-0.316568345292733
-1.40540710272222,-0.857187484891678,0.520204871009884,-0.920270023833175,NA
-1.32451818840268,-0.857187484891678,0.520204871009884,-0.920270023833175,-0.316568345292733
-0.503946868167053,-0.857187484891678,0.520204871009884,0.598175515491564,-0.316568345292733
0.0864927592595801,0.489821419938101,0.520204871009884,-0.920270023833175,-0.316568345292733
0.796302984417945,1.83683032476788,-0.910358524267297,0.598175515491564,-0.316568345292733
-0.343613682361224,-0.857187484891678,1.95076826628707,0.598175515491564,-0.316568345292733
-1.35115935766539,-0.857187484891678,0.520204871009884,-0.920270023833175,-0.316568345292733
-0.212369218039159,0.489821419938101,0.520204871009884,0.598175515491564,-0.316568345292733
-1.68893225086966,0.489821419938101,0.520204871009884,-0.920270023833175,-0.316568345292733
1.04771815711333,-0.857187484891678,-0.910358524267297,0.598175515491564,-0.316568345292733
NA,NA,NA,NA,NA
1.36232676117687,1.83683032476788,0.520204871009884,0.598175515491564,-0.316568345292733
1.31070575693915,-0.857187484891678,-0.910358524267297,0.598175515491564,-0.316568345292733
NA,NA,NA,NA,NA
1.91950625099758,0.489821419938101,0.520204871009884,0.598175515491564,-0.316568345292733
NA,NA,NA,NA,NA
0.841385593049607,0.489821419938101,-0.910358524267297,0.598175515491564,-0.316568345292733
1.07061714274722,0.489821419938101,0.520204871009884,0.598175515491564,-0.316568345292733
0.209202701787134,1.83683032476788,0.520204871009884,0.598175515491564,-0.316568345292733
-0.407875311390009,-0.857187484891678,0.520204871009884,0.598175515491564,-0.316568345292733
0.93917823021556,0.489821419938101,0.520204871009884,-0.920270023833175,-0.316568345292733
NA,NA,NA,NA,NA
NA,NA,NA,NA,NA
