"PROFICIENCIA_LP_SAEB","TX_RESP_Q22d_num","TX_RESP_Q22h_num","TX_RESP_Q23c_num","TX_RESP_Q23d_num","TX_RESP_Q19_num"
-0.640495274200561,-0.535817705366855,1.25563582303519,0.189419190235915,0.517563610657194,-0.316568345292733
0.54311090146847,-0.535817705366855,-0.984146996432985,0.189419190235915,-1.19039630451154,-0.316568345292733
1.11659649381126,-0.535817705366855,-0.984146996432985,0.189419190235915,0.517563610657194,-0.316568345292733
0.249108433127191,-0.535817705366855,-0.984146996432985,0.189419190235915,-1.19039630451154,-0.316568345292733
0.867313286100072,-0.535817705366855,-0.984146996432985,0.189419190235915,0.517563610657194,-0.316568345292733
-1.85427775691205,-0.535817705366855,1.25563582303519,1.70477271212323,-1.19039630451154,3.06016067116309
NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA
-0.801035843768385,1.99018004850546,1.25563582303519,0.189419190235915,0.517563610657194,-0.316568345292733
1.16713763199383,-0.535817705366855,-0.984146996432985,0.189419190235915,-1.19039630451154,-0.316568345292733
0.996204361579692,-0.535817705366855,-0.984146996432985,-2.84128785353872,-2.89835621968028,-0.316568345292733
NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA
0.111707799887535,-1.79881658230301,-0.984146996432985,-2.84128785353872,0.517563610657194,-0.316568345292733
1.08096098243076,-0.535817705366855,-2.10403840616707,-1.3259343316514,-2.89835621968028,-0.316568345292733
NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA
-2.16210958342738,1.99018004850546,1.25563582303519,0.189419190235915,0.517563610657194,3.06016067116309
NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA
0.868006746106073,0.727181171569302,0.135744413301101,NA,0.517563610657194,-0.316568345292733
NA,NA,NA,NA,NA,NA
0.0018962131991622,0.727181171569302,1.25563582303519,0.189419190235915,0.517563610657194,3.06016067116309
0.0519553453204742,-0.535817705366855,0.135744413301101,0.189419190235915,0.517563610657194,-0.316568345292733
0.554058859230437,-0.535817705366855,-0.984146996432985,-1.3259343316514,0.517563610657194,NA
-0.545946090577583,-0.535817705366855,0.135744413301101,0.189419190235915,0.517563610657194,-0.316568345292733
1.19675750273041,-0.535817705366855,0.135744413301101,0.189419190235915,0.517563610657194,-0.316568345292733
0.00308231522185888,0.727181171569302,1.25563582303519,1.70477271212323,-1.19039630451154,-0.316568345292733
-1.13694938029515,-0.535817705366855,0.135744413301101,0.189419190235915,0.517563610657194,-0.316568345292733
-0.65423369066691,0.727181171569302,0.135744413301101,1.70477271212323,0.517563610657194,-0.316568345292733
-1.29052209099875,0.727181171569302,-0.984146996432985,0.189419190235915,0.517563610657194,-0.316568345292733
-0.924680369688389,1.99018004850546,1.25563582303519,0.189419190235915,0.517563610657194,-0.316568345292733
-0.97570587271265,-0.535817705366855,0.135744413301101,0.189419190235915,0.517563610657194,-0.316568345292733
-0.877255737997436,0.727181171569302,0.135744413301101,0.189419190235915,0.517563610657194,-0.316568345292733
NA,NA,NA,NA,NA,NA
0.705900846951121,-0.535817705366855,0.135744413301101,0.189419190235915,0.517563610657194,-0.316568345292733
1.67201033269729,-0.535817705366855,1.25563582303519,0.189419190235915,-1.19039630451154,-0.316568345292733
NA,NA,NA,NA,NA,NA
1.32227687311823,-0.535817705366855,-0.984146996432985,0.189419190235915,0.517563610657194,-0.316568345292733
NA,NA,NA,NA,NA,NA
-1.34458379476236,-1.79881658230301,0.135744413301101,0.189419190235915,0.517563610657194,-0.316568345292733
-0.0551154242700565,0.727181171569302,-0.984146996432985,0.189419190235915,0.517563610657194,-0.316568345292733
-0.0108179350261565,0.727181171569302,1.25563582303519,0.189419190235915,0.517563610657194,-0.316568345292733
-0.338552679141003,1.99018004850546,1.25563582303519,0.189419190235915,0.517563610657194,-0.316568345292733
1.10419659947097,-0.535817705366855,-0.984146996432985,-1.3259343316514,0.517563610657194,-0.316568345292733
NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA
