"PROFICIENCIA_MT_SAEB","TX_RESP_Q21b_num","TX_RESP_Q22c_num","TX_RESP_Q23a_num","TX_RESP_Q19_num"
0.263801283164379,-0.667674893452027,-0.908944901018464,-0.189956291630113,1.47543660932714
NA,NA,NA,NA,NA
NA,NA,NA,NA,NA
-0.926253675328805,-0.667674893452027,1.35113431232474,-0.189956291630113,1.47543660932714
-1.47261065467117,-0.667674893452027,0.22109470565314,-0.189956291630113,1.47543660932714
-1.44275827526088,-0.667674893452027,1.35113431232474,1.26637527753409,1.47543660932714
-0.883527938409792,-0.667674893452027,1.35113431232474,1.26637527753409,1.47543660932714
-0.0733116481554646,0.185465248181119,1.35113431232474,1.26637527753409,-0.548019312035795
-0.641388624144638,-0.667674893452027,-0.908944901018464,-0.189956291630113,-0.548019312035795
0.827691985549788,1.03860538981426,-0.908944901018464,-0.189956291630113,-0.548019312035795
-0.633751982484237,-0.667674893452027,1.35113431232474,1.26637527753409,-0.548019312035795
-0.154273150138473,-0.667674893452027,0.22109470565314,-0.189956291630113,-0.548019312035795
-0.218974515802968,0.185465248181119,0.22109470565314,-0.189956291630113,-0.548019312035795
0.029868723916103,1.89174553144741,-0.908944901018464,-0.189956291630113,-0.548019312035795
NA,NA,NA,NA,NA
1.43185117447261,1.89174553144741,1.35113431232474,1.26637527753409,1.47543660932714
1.05248352126528,-0.667674893452027,-0.908944901018464,-1.64628786079431,-0.548019312035795
3.1799155784534,0.185465248181119,-0.908944901018464,-1.64628786079431,-0.548019312035795
1.43202470049058,-0.667674893452027,1.35113431232474,-0.189956291630113,-0.548019312035795
0.154930227896849,0.185465248181119,1.35113431232474,1.26637527753409,-0.548019312035795
-1.04871694596831,-0.667674893452027,1.35113431232474,-0.189956291630113,-0.548019312035795
-0.896043377716591,NA,NA,NA,-0.548019312035795
-0.0275461290229679,NA,NA,NA,-0.548019312035795
-0.896139454582131,-0.667674893452027,1.35113431232474,-0.189956291630113,-0.548019312035795
-1.5380541351205,-0.667674893452027,1.35113431232474,1.26637527753409,1.47543660932714
-0.931462505047079,-0.667674893452027,1.35113431232474,-0.189956291630113,-0.548019312035795
-0.845157371904043,-0.667674893452027,0.22109470565314,1.26637527753409,1.47543660932714
1.8701861563638,0.185465248181119,-0.908944901018464,-1.64628786079431,-0.548019312035795
1.54892746016741,-0.667674893452027,-0.908944901018464,-1.64628786079431,-0.548019312035795
0.507065411927475,1.89174553144741,0.22109470565314,-3.10261942995851,-0.548019312035795
-0.859612560437577,-0.667674893452027,-0.908944901018464,-0.189956291630113,-0.548019312035795
1.25731510202483,-0.667674893452027,0.22109470565314,-0.189956291630113,-0.548019312035795
NA,NA,NA,NA,NA
NA,NA,NA,NA,NA
-0.371804562388777,1.89174553144741,-0.908944901018464,-0.189956291630113,1.47543660932714
NA,NA,NA,NA,NA
-0.2369342923438,-0.667674893452027,-0.908944901018464,1.26637527753409,-0.548019312035795
-0.849617877599781,-0.667674893452027,0.22109470565314,-0.189956291630113,-0.548019312035795
-0.107985528362457,-0.667674893452027,-0.908944901018464,1.26637527753409,-0.548019312035795
1.63141349632553,1.89174553144741,-0.908944901018464,-0.189956291630113,-0.548019312035795
-0.570632503284181,NA,NA,NA,NA
-0.418030202667001,-0.667674893452027,-0.908944901018464,1.26637527753409,-0.548019312035795
0.035478853340786,-0.667674893452027,-0.908944901018464,-0.189956291630113,-0.548019312035795
0.0884394098218218,-0.667674893452027,-0.908944901018464,-0.189956291630113,-0.548019312035795
NA,NA,NA,NA,NA
0.388052481624798,-0.667674893452027,-0.908944901018464,-0.189956291630113,-0.548019312035795
0.686409042106932,-0.667674893452027,-0.908944901018464,-0.189956291630113,-0.548019312035795
0.420047602439077,1.89174553144741,0.22109470565314,-0.189956291630113,-0.548019312035795
-0.92863807804663,1.03860538981426,-0.908944901018464,-1.64628786079431,-0.548019312035795
-0.710596953908402,1.03860538981426,0.22109470565314,1.26637527753409,3.49889253069008
-0.653908720379715,1.89174553144741,-2.03898450769007,-0.189956291630113,1.47543660932714
0.778959531867582,1.89174553144741,1.35113431232474,-0.189956291630113,-0.548019312035795
-0.687327641575291,-0.667674893452027,0.22109470565314,-0.189956291630113,-0.548019312035795
-0.321628128302738,-0.667674893452027,0.22109470565314,-0.189956291630113,-0.548019312035795
0.348558652930534,-0.667674893452027,0.22109470565314,1.26637527753409,-0.548019312035795
1.41326703690483,0.185465248181119,-0.908944901018464,-0.189956291630113,1.47543660932714
NA,NA,NA,NA,NA
NA,NA,NA,NA,NA
