"PROFICIENCIA_LP_SAEB","TX_RESP_Q21c_num"
-1.7145574371128,NA
0.043506018363861,-0.0386001648168297
-1.7126951971435,NA
-1.13850914629717,1.17730502691331
1.56907498767444,-0.0386001648168297
1.12988293179594,-1.25450535654697
-0.0945781944671188,-0.0386001648168297
0.233888739443344,-0.0386001648168297
-0.382148529963074,1.17730502691331
0.44023821605033,-1.25450535654697
0.405508137390539,NA
NA,NA
1.68324481653114,-1.25450535654697
0.301746117951884,-1.25450535654697
-0.486048294262546,-0.0386001648168297
0.352992865595763,NA
0.0731523096320479,-0.0386001648168297
1.05737209502829,-1.25450535654697
-0.603760009230109,-0.0386001648168297
-1.99364412729541,1.17730502691331
-1.66692091501685,1.17730502691331
NA,NA
0.234281681515693,-0.0386001648168297
2.17066067564075,NA
0.0441776481178877,-2.47041054827711
0.214527455927504,1.17730502691331
0.468372511809582,-1.25450535654697
0.470224072530491,NA
-0.586348531644056,-0.0386001648168297
0.239887608565436,-0.0386001648168297
0.0405076304079206,1.17730502691331
1.24428342078892,-1.25450535654697
1.9532830047487,1.17730502691331
-2.27299456196458,-0.0386001648168297
0.41339915225374,-2.47041054827711
-0.909589649973797,1.17730502691331
-0.297900462714614,-1.25450535654697
-0.0665795115953211,-1.25450535654697
NA,NA
NA,NA
0.379466722355296,-0.0386001648168297
1.07011836912018,1.17730502691331
-0.482991199512822,-0.0386001648168297
-0.540866814407516,-1.25450535654697
-2.24995899679205,1.17730502691331
-0.552058395378478,1.17730502691331
NA,NA
NA,NA
NA,NA
0.0334986323065089,-0.0386001648168297
NA,NA
1.77833848423692,-1.25450535654697
0.0308547527576585,-0.0386001648168297
-1.8664172795384,1.17730502691331
0.742812139653181,-0.0386001648168297
0.564855373358599,-1.25450535654697
0.0247512425066024,-0.0386001648168297
0.433670206948236,-0.0386001648168297
0.395455902366263,-0.0386001648168297
-0.0896278879896064,-0.0386001648168297
0.513683380453452,1.17730502691331
-0.929041697410165,1.17730502691331
-0.319712333321596,1.17730502691331
0.39246927902697,-0.0386001648168297
0.958567843973923,-0.0386001648168297
-1.1001400216859,1.17730502691331
-1.35116823683467,-0.0386001648168297
0.872788574074686,-1.25450535654697
0.263935454072227,-1.25450535654697
-1.01493202374003,-0.0386001648168297
0.073445940508841,1.17730502691331
-0.426979937179215,-0.0386001648168297
1.06049966118845,-0.0386001648168297
0.468436567918348,1.17730502691331
-1.61309864664276,-0.0386001648168297
0.725966604087084,1.17730502691331
0.895440810436577,1.17730502691331
