"PROFICIENCIA_MT_SAEB","TX_RESP_Q21e_num"
-1.57544718216365,NA
-1.68306580773953,-0.880737386162262
0.0904410455502343,NA
0.0475887385940241,0.579432490896225
3.02525520364512,-2.34090726322075
1.18982368792349,0.579432490896225
0.944594592104918,0.579432490896225
0.00607483093430298,-0.880737386162262
-0.54893933268275,-0.880737386162262
0.0650637382184714,-2.34090726322075
-1.37757390332085,NA
NA,NA
1.82553148305278,0.579432490896225
1.16908734129298,0.579432490896225
1.11037753436097,0.579432490896225
0.180837348487608,NA
-0.899913775486961,0.579432490896225
0.699365477371984,0.579432490896225
0.428656520541156,0.579432490896225
-0.546875756678366,-0.880737386162262
1.70560212225682,0.579432490896225
NA,NA
0.00743857547827667,0.579432490896225
0.881912995748349,NA
1.52773999442227,0.579432490896225
1.83127083868834,0.579432490896225
1.17214573717552,0.579432490896225
-0.886723484521694,NA
-1.74642293059904,0.579432490896225
-1.10750559490612,0.579432490896225
0.733092303628629,0.579432490896225
-0.103017488382297,0.579432490896225
0.260779323182643,0.579432490896225
-1.27494723229516,0.579432490896225
-0.169042917285433,-0.880737386162262
-0.532739293578623,0.579432490896225
-1.497038103168,-0.880737386162262
-1.83131244891808,-0.880737386162262
NA,NA
NA,NA
-0.766222210107665,0.579432490896225
0.504782106224573,0.579432490896225
-0.576573709960518,0.579432490896225
-0.871632413481225,0.579432490896225
-0.117404491144866,0.579432490896225
-1.08229530140666,0.579432490896225
NA,NA
NA,NA
NA,NA
-0.959913333971781,-3.80107714027923
NA,NA
1.64076920616222,0.579432490896225
-0.0779150445852015,-0.880737386162262
-0.137326820300732,-2.34090726322075
-1.15136959335299,-0.880737386162262
0.736502733650119,0.579432490896225
0.373653134509661,0.579432490896225
0.16206839832159,0.579432490896225
0.429435641014595,0.579432490896225
-0.375743529711302,-2.34090726322075
-0.0812123477968342,0.579432490896225
0.502495454213592,-0.880737386162262
-0.261771323449989,0.579432490896225
0.21645755930321,0.579432490896225
1.1428822657441,0.579432490896225
0.281247142590354,0.579432490896225
-1.00443594948035,0.579432490896225
0.833351993340299,0.579432490896225
0.402604726996469,0.579432490896225
-0.938148367495019,-0.880737386162262
-1.64594865743011,-0.880737386162262
-0.464899788043921,0.579432490896225
0.0526938010397155,0.579432490896225
0.178311770233171,-0.880737386162262
-0.686779234158265,-0.880737386162262
0.139513719327663,0.579432490896225
0.480708282273734,0.579432490896225
