"PROFICIENCIA_MT_SAEB","TX_RESP_Q10b_num","TX_RESP_Q10e_num","TX_RESP_Q10f_num","TX_RESP_Q21b_num","TX_RESP_Q22d_num","TX_RESP_Q22e_num","TX_RESP_Q23b_num","TX_RESP_Q23d_num","TX_RESP_Q23h_num","TX_RESP_Q20_num"
1.9783319254856,-0.322748612183951,0.25,-0.155043418236511,-1.18866620647991,2.14794811444835,1.29903810567666,0,1.08333333333333,0.853912563829966,-0.25
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
-0.316267111725667,-0.322748612183951,0.25,1.08530392765557,0.465130254709532,-0.601425472045537,-0.433012701892219,0,-1.58333333333333,0.853912563829966,-0.25
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1.38217550452435,-0.322748612183951,-3.75,-1.39539076412859,-1.18866620647991,0.773261321201405,-0.433012701892219,-1.36930639376292,-0.25,-1.0978875820671,3.75
-0.36027538437114,0.968245836551854,0.25,-1.39539076412859,1.29202848530425,-0.601425472045537,-0.433012701892219,0,1.08333333333333,0.853912563829966,-0.25
-0.29013487088941,0.968245836551854,0.25,1.08530392765557,1.29202848530425,-0.601425472045537,-0.433012701892219,1.36930639376292,-0.25,-1.0978875820671,-0.25
-0.22066934828193,-0.322748612183951,0.25,-1.39539076412859,-1.18866620647991,-1.97611226529248,-2.1650635094611,1.36930639376292,-0.25,0.853912563829966,-0.25
-0.773430013516389,-1.61374306091976,0.25,1.08530392765557,0.465130254709532,-0.601425472045537,-0.433012701892219,0,-1.58333333333333,-1.0978875820671,-0.25
0.347347452041715,0.968245836551854,0.25,-0.155043418236511,1.29202848530425,-0.601425472045537,1.29903810567666,-1.36930639376292,-0.25,-1.0978875820671,-0.25
-1.59868127257495,-0.322748612183951,0.25,-0.155043418236511,0.465130254709532,0.773261321201405,-0.433012701892219,0,-0.25,0.853912563829966,-0.25
0.235685450099114,0.968245836551854,0.25,-1.39539076412859,-1.18866620647991,-0.601425472045537,-0.433012701892219,-1.36930639376292,1.08333333333333,0.853912563829966,-0.25
0.682572540424481,0.968245836551854,0.25,-0.155043418236511,0.465130254709532,0.773261321201405,-0.433012701892219,0,1.08333333333333,0.853912563829966,-0.25
0.391449447770275,-0.322748612183951,0.25,-0.155043418236511,0.465130254709532,0.773261321201405,1.29903810567666,0,1.08333333333333,-1.0978875820671,-0.25
1.14818181894985,0.968245836551854,0.25,-0.155043418236511,-1.18866620647991,0.773261321201405,1.29903810567666,-1.36930639376292,-0.25,-1.0978875820671,-0.25
-0.0456073377024718,0.968245836551854,0.25,1.08530392765557,0.465130254709532,-0.601425472045537,-0.433012701892219,0,-0.25,-1.0978875820671,-0.25
-1.64423919577206,-1.61374306091976,0.25,1.08530392765557,-1.18866620647991,-0.601425472045537,-0.433012701892219,1.36930639376292,-1.58333333333333,0.853912563829966,-0.25
-0.916439604461369,-1.61374306091976,0.25,1.08530392765557,0.465130254709532,0.773261321201405,1.29903810567666,1.36930639376292,1.08333333333333,0.853912563829966,-0.25
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
