"PROFICIENCIA_LP_SAEB","TX_RESP_Q22g_num","TX_RESP_Q23c_num","TX_RESP_Q23f_num","TX_RESP_Q23g_num","TX_RESP_Q19_num"
0.398634632576644,-0.605679639815436,1.00946606635906,1.29903810567666,0.866025403784439,-0.433012701892219
NA,NA,NA,NA,NA,NA
-0.329916751517926,-0.605679639815436,1.00946606635906,-0.433012701892219,0.866025403784439,-0.433012701892219
NA,NA,NA,NA,NA,NA
-0.595297794987878,-0.605679639815436,-0.605679639815436,-0.433012701892219,0,3.03108891324554
-0.621096283457346,1.00946606635906,-0.605679639815436,-0.433012701892219,0.866025403784439,1.29903810567666
0.205411374977418,1.00946606635906,-0.605679639815436,1.29903810567666,0,-0.433012701892219
1.13578048088669,-0.605679639815436,1.00946606635906,-2.1650635094611,0.866025403784439,-0.433012701892219
0.876021489382979,1.00946606635906,-2.22082534598993,-0.433012701892219,-1.73205080756888,-0.433012701892219
-0.489407746977013,-0.605679639815436,-0.605679639815436,-0.433012701892219,0.866025403784439,-0.433012701892219
1.65431222000758,-2.22082534598993,-0.605679639815436,-0.433012701892219,-1.73205080756888,-0.433012701892219
0.151788553482975,1.00946606635906,-0.605679639815436,-0.433012701892219,-1.73205080756888,-0.433012701892219
-0.754694391895619,1.00946606635906,1.00946606635906,1.29903810567666,0.866025403784439,-0.433012701892219
-0.459402986182253,1.00946606635906,1.00946606635906,-0.433012701892219,0,1.29903810567666
1.05238134706433,-0.605679639815436,-0.605679639815436,-0.433012701892219,0,-0.433012701892219
0.581047418726099,-0.605679639815436,-0.605679639815436,-0.433012701892219,-0.866025403784439,-0.433012701892219
-2.57151229970965,-0.605679639815436,1.00946606635906,1.29903810567666,0.866025403784439,-0.433012701892219
-0.234049262377022,1.00946606635906,1.00946606635906,1.29903810567666,0,-0.433012701892219
NA,NA,NA,NA,NA,NA
