"Variavel","Metodo","Correlacao_Matematica","Correlacao_Portugues","Status_Calculo"
"TX_RESP_Q10b_num","Spearman",0.445526899524709,-0.0428086344739045,"OK"
"TX_RESP_Q10e_num","Spearman",-0.364072821847283,0.252050415125042,"OK"
"TX_RESP_Q10f_num","Spearman",-0.457143732492159,0.0469668218313862,"OK"
"TX_RESP_Q21b_num","Spearman",-0.307587966219906,-0.180747567778708,"OK"
"TX_RESP_Q22d_num","Spearman",0.443623634771504,-0.0323812872095988,"OK"
"TX_RESP_Q22e_num","Spearman",0.35851413172988,-0.0844576560325198,"OK"
"TX_RESP_Q23b_num","Spearman",-0.594397866356712,0.0383482494423685,"OK"
"TX_RESP_Q23d_num","Spearman",0.39479074014823,-0.175991052837163,"OK"
"TX_RESP_Q23h_num","Spearman",-0.341633359037828,-0.122988009253618,"OK"
"TX_RESP_Q20_num","Spearman",0.364072821847283,-0.252050415125042,"OK"
