"PROFICIENCIA_MT_SAEB","TX_RESP_Q10b_num","TX_RESP_Q21e_num","TX_RESP_Q23c_num","TX_RESP_Q23e_num"
NA,NA,NA,NA,NA
0.828292578126436,-1.8298126367785,0.609937545592833,0,1.5030706275739
-1.00101421877996,1.0978875820671,-0.3659625273557,0,-0.787322709681569
NA,NA,NA,NA,NA
NA,NA,NA,NA,NA
1.4967183021936,-0.3659625273557,0.609937545592833,0,0.357873958946168
-0.360334094152781,-0.3659625273557,-2.31776267325277,0,-0.787322709681569
1.10178264563914,-0.3659625273557,0.609937545592833,0,0.357873958946168
NA,NA,NA,NA,NA
0.0321265361756362,-1.8298126367785,0.609937545592833,0,-1.93251937830931
NA,NA,NA,NA,NA
0.216655406702802,1.0978875820671,0.609937545592833,1.36930639376292,1.5030706275739
0.306012606827016,-0.3659625273557,-2.31776267325277,0,0.357873958946168
-1.24220165013325,1.0978875820671,-0.3659625273557,-2.73861278752583,-0.787322709681569
-1.21401423184998,1.0978875820671,-0.3659625273557,0,0.357873958946168
-0.768315805641019,-0.3659625273557,0.609937545592833,0,-0.787322709681569
-1.13275004680144,1.0978875820671,0.609937545592833,-1.36930639376292,0.357873958946168
1.46715963811308,-0.3659625273557,0.609937545592833,0,1.5030706275739
-0.787782192655327,-0.3659625273557,0.609937545592833,1.36930639376292,0.357873958946168
1.35452668531228,1.0978875820671,0.609937545592833,1.36930639376292,-0.787322709681569
-0.296862159076235,-0.3659625273557,-0.3659625273557,0,-0.787322709681569
