"PROFICIENCIA_LP_SAEB","TX_RESP_Q10b_num","TX_RESP_Q21e_num","TX_RESP_Q22d_num","TX_RESP_Q22f_num","TX_RESP_Q22g_num","TX_RESP_Q23a_num","TX_RESP_Q23b_num","TX_RESP_Q23c_num","TX_RESP_Q23e_num","TX_RESP_Q20_num"
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1.11355974974796,-1.8298126367785,0.609937545592833,-0.787322709681569,-1.63483011090615,-1.86393795655391,-0.108936167582649,0.201893213271812,0,1.5030706275739,-0.25
-0.728858347130802,1.0978875820671,-0.3659625273557,0.357873958946168,1.07109558990403,0.976348453432999,1.63404251373973,1.81703891944631,0,-0.787322709681569,-0.25
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1.89231579587714,-0.3659625273557,0.609937545592833,-0.787322709681569,0.169120356300636,-0.443794751560454,-0.108936167582649,0.201893213271812,0,0.357873958946168,-0.25
-0.00534920067945651,-0.3659625273557,-2.31776267325277,0.357873958946168,0.169120356300636,-0.443794751560454,-0.108936167582649,0.201893213271812,0,-0.787322709681569,-0.25
0.894346434767031,-0.3659625273557,0.609937545592833,-0.787322709681569,-0.732854877302758,-0.443794751560454,-1.85191484890503,-1.41325249290268,0,0.357873958946168,-0.25
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0.593577126017762,-1.8298126367785,0.609937545592833,-0.787322709681569,-0.732854877302758,-1.86393795655391,-0.108936167582649,-1.41325249290268,0,-1.93251937830931,-0.25
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
-0.727800570053657,1.0978875820671,0.609937545592833,0.357873958946168,1.07109558990403,0.976348453432999,1.63404251373973,1.81703891944631,1.36930639376292,1.5030706275739,-0.25
-0.155715164314104,-0.3659625273557,-2.31776267325277,-0.787322709681569,-0.732854877302758,-0.443794751560454,1.63404251373973,0.201893213271812,0,0.357873958946168,-0.25
-0.901205257450104,1.0978875820671,-0.3659625273557,-0.787322709681569,-1.63483011090615,-0.443794751560454,-0.108936167582649,-1.41325249290268,-2.73861278752583,-0.787322709681569,-0.25
-0.350599373151652,1.0978875820671,-0.3659625273557,-0.787322709681569,-0.732854877302758,-0.443794751560454,-0.108936167582649,0.201893213271812,0,0.357873958946168,-0.25
-1.37992600416264,-0.3659625273557,0.609937545592833,-0.787322709681569,0.169120356300636,0.976348453432999,-0.108936167582649,0.201893213271812,0,-0.787322709681569,3.75
-1.79738156021404,1.0978875820671,0.609937545592833,1.5030706275739,1.07109558990403,0.976348453432999,-0.108936167582649,0.201893213271812,-1.36930639376292,0.357873958946168,-0.25
1.18126166211286,-0.3659625273557,0.609937545592833,-0.787322709681569,-0.732854877302758,-0.443794751560454,-1.85191484890503,-1.41325249290268,0,1.5030706275739,-0.25
0.194006932118862,-0.3659625273557,0.609937545592833,1.5030706275739,1.07109558990403,0.976348453432999,-0.108936167582649,0.201893213271812,1.36930639376292,0.357873958946168,-0.25
0.548800562483341,1.0978875820671,0.609937545592833,1.5030706275739,1.07109558990403,0.976348453432999,-0.108936167582649,0.201893213271812,1.36930639376292,-0.787322709681569,-0.25
-0.371032785968495,-0.3659625273557,-0.3659625273557,1.5030706275739,1.07109558990403,0.976348453432999,-0.108936167582649,0.201893213271812,0,-0.787322709681569,-0.25
