"PROFICIENCIA_LP_SAEB","TX_RESP_Q21d_num"
-0.981972716988505,NA
-2.22930631935421,NA
NA,NA
-0.330028872182781,0.872315269633173
-0.491382391829883,0.872315269633173
1.13289080405755,0.872315269633173
1.01867361317168,0.872315269633173
0.700098732450446,-1.14402002574842
NA,NA
NA,NA
0.518247799058425,0.872315269633173
0.188973553786423,0.872315269633173
-1.60877496932875,0.872315269633173
NA,NA
1.1044548629592,-1.14402002574842
NA,NA
-2.18801636270127,0.872315269633173
-0.40896478617028,0.872315269633173
NA,NA
NA,NA
NA,NA
NA,NA
-1.16727581471264,0.872315269633173
-0.591622848267746,0.872315269633173
0.765694758812826,0.872315269633173
-0.0188976010345712,0.872315269633173
1.31989334134438,-1.14402002574842
NA,NA
1.54705289618095,0.872315269633173
-0.475373628290332,0.872315269633173
NA,NA
-1.39809985049771,0.200203504505974
NA,NA
-1.75407771130772,0.872315269633173
-0.855020691381626,0.872315269633173
-1.23311477711028,0.872315269633173
0.311895561102509,0.872315269633173
-0.019078103126928,0.872315269633173
-0.692718134591857,0.872315269633173
NA,NA
0.834074329370914,0.872315269633173
-1.09654977876969,0.872315269633173
-0.723807064947881,0.872315269633173
0.578577573849985,-1.14402002574842
1.20410613254446,-1.14402002574842
-0.750838757462428,0.872315269633173
1.71731215416496,-1.14402002574842
0.712678038656262,-1.14402002574842
0.576040365557717,-1.14402002574842
-0.58759058400343,0.872315269633173
0.247885439310944,-1.14402002574842
0.25782990949463,-1.14402002574842
NA,NA
0.983613677994332,-1.14402002574842
1.12833634064636,-1.14402002574842
-0.692197068734377,NA
1.4818598675266,-1.14402002574842
NA,NA
-0.135613406557572,-1.14402002574842
0.637547360159839,-1.14402002574842
0.932858302886603,-1.14402002574842
0.664802681579449,-1.14402002574842
-0.185146168463246,-1.14402002574842
-0.520556227954419,-1.14402002574842
0.570626539102711,-1.14402002574842
