"PROFICIENCIA_MT_SAEB","TX_RESP_Q21b_num","TX_RESP_Q22a_num","TX_RESP_Q23a_num","TX_RESP_Q23c_num","TX_RESP_Q23d_num","TX_RESP_Q23e_num","TX_RESP_Q23f_num","TX_RESP_Q23h_num","TX_RESP_Q23i_num"
-1.87874454518894,-1.19256958799989,-1.4213381090374,-2.03552675630345,-2.00277585143997,-2.13333333333333,-2,-1.66666666666667,-2.00277585143997,-2.00277585143997
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
-0.507722607968468,0.596284793999944,-1.4213381090374,-0.957894944142799,-1.05409255338946,-0.933333333333333,-1,-0.666666666666667,-1.05409255338946,-1.05409255338946
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0.782577434753136,-1.19256958799989,1.13707048722992,0.11973686801785,0.843274042711568,0.266666666666667,0,0.333333333333333,0.843274042711568,-0.105409255338946
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1.24604851643892,0.596284793999944,1.13707048722992,1.1973686801785,0.843274042711568,1.46666666666667,1,1.33333333333333,0.843274042711568,0.843274042711568
0.50197920739687,0.596284793999944,-0.14213381090374,1.1973686801785,-0.105409255338946,0.266666666666667,1,0.333333333333333,-0.105409255338946,0.843274042711568
0.455889393400222,0.596284793999944,-0.14213381090374,0.11973686801785,0.843274042711568,0.266666666666667,0,1.33333333333333,0.843274042711568,0.843274042711568
-0.846721027218967,-1.19256958799989,1.13707048722992,0.11973686801785,-0.105409255338946,0.266666666666667,0,0.333333333333333,-0.105409255338946,-0.105409255338946
0.771532245156188,1.49071198499986,-0.14213381090374,0.11973686801785,-0.105409255338946,0.266666666666667,0,-0.666666666666667,-0.105409255338946,-0.105409255338946
-0.524838616768964,-0.298142396999972,-0.14213381090374,0.11973686801785,0.843274042711568,0.266666666666667,1,-0.666666666666667,0.843274042711568,0.843274042711568
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
