"PROFICIENCIA_LP_SAEB","TX_RESP_Q10b_num","TX_RESP_Q10c_num","TX_RESP_Q10d_num","TX_RESP_Q21a_num","TX_RESP_Q21b_num","TX_RESP_Q21c_num","TX_RESP_Q21d_num","TX_RESP_Q21e_num","TX_RESP_Q22a_num","TX_RESP_Q22f_num","TX_RESP_Q23b_num"
-0.362217392875974,-1.68549965615811,-2.42711950486767,-2.24776501272877,-1.68549965615811,-0.688395100442577,-1.49071198499986,0.870388279778489,0.438866729387554,-1.29099444873581,0.936281675898539,-0.793328828021918
0.65318401848456,0.786566506207116,0.539359889970594,0.661107356684931,0.786566506207116,1.47513235809124,0,-1.04446593573419,0.438866729387554,0,-0.20806259464412,0.661107356684931
1.09674848940959,-0.449466574975495,0.539359889970594,-0.793328828021918,-0.449466574975495,-0.688395100442577,0.74535599249993,0.870388279778489,0.438866729387554,0,-0.20806259464412,0.661107356684931
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
-0.262090040475011,-0.449466574975495,0.539359889970594,0.661107356684931,0.786566506207116,-0.688395100442577,0.74535599249993,-1.04446593573419,0.438866729387554,1.29099444873581,0.936281675898539,0.661107356684931
-0.0471773962681293,0.786566506207116,0.539359889970594,-0.793328828021918,-0.449466574975495,-0.688395100442577,0.74535599249993,0.870388279778489,0.438866729387554,0,-0.20806259464412,0.661107356684931
-1.76060484054981,-1.68549965615811,-0.943879807448539,-0.793328828021918,-0.449466574975495,-0.688395100442577,0.74535599249993,0.870388279778489,-2.4576536845703,1.29099444873581,0.936281675898539,-0.793328828021918
0.73818156942853,0.786566506207116,0.539359889970594,0.661107356684931,0.786566506207116,-0.688395100442577,0.74535599249993,-1.04446593573419,0.438866729387554,0,-2.49675113572944,-0.793328828021918
1.20560292062187,0.786566506207116,0.539359889970594,0.661107356684931,0.786566506207116,1.47513235809124,0.74535599249993,-1.04446593573419,0.438866729387554,-1.29099444873581,0.936281675898539,0.661107356684931
0.159714996320708,0.786566506207116,-0.943879807448539,0.661107356684931,0.786566506207116,0.39336862882433,0,0.870388279778489,0.438866729387554,1.29099444873581,-0.20806259464412,0.661107356684931
0.297951496786781,-0.449466574975495,0.539359889970594,0.661107356684931,0.786566506207116,1.47513235809124,-1.49071198499986,-1.04446593573419,0.438866729387554,-1.29099444873581,-0.20806259464412,0.661107356684931
-1.71929382088311,0.786566506207116,0.539359889970594,0.661107356684931,-1.68549965615811,-0.688395100442577,-1.49071198499986,0.870388279778489,-1.49214687991768,0,-0.20806259464412,-2.24776501272877
