"PROFICIENCIA_LP_SAEB","TX_RESP_Q10a_num","TX_RESP_Q10b_num","TX_RESP_Q10d_num","TX_RESP_Q10f_num","TX_RESP_Q23c_num","TX_RESP_Q23e_num","TX_RESP_Q23g_num","TX_RESP_Q23i_num"
1.24142163578955,0,-0.318297535060383,-0.693670235826803,-1.69758685365538,-0.61394061351492,0.624037720753383,-0.730798148647035,0.161834718742537
NA,NA,NA,NA,NA,NA,NA,NA,NA
-2.09839243158167,1.6583123951777,1.06099178353461,0.594574487851546,1.06099178353461,1.66641023668336,1.52542553961938,1.38039650299995,1.13284303119776
-0.0450963135349024,0,-0.318297535060383,0.594574487851546,-0.318297535060383,-0.61394061351492,1.52542553961938,0.32479917717646,1.13284303119776
0.732891137282015,0,1.06099178353461,0.594574487851546,-0.318297535060383,0.526234811584218,-0.277350098112614,0.32479917717646,0.161834718742537
1.1986502012533,-1.6583123951777,-0.318297535060383,-1.98191495950515,-0.318297535060383,0.526234811584218,-1.17873791697861,1.38039650299995,0.161834718742537
0.505292278134149,-1.6583123951777,-0.318297535060383,0.594574487851546,1.06099178353461,-0.61394061351492,-0.277350098112614,-1.78639547447053,-0.809173593712687
0.65113360302346,0,-1.69758685365538,-1.98191495950515,-1.69758685365538,-1.75411603861406,-1.17873791697861,-1.78639547447053,-1.78018190616791
-0.431147168106749,1.6583123951777,1.06099178353461,0.594574487851546,1.06099178353461,-1.75411603861406,-1.17873791697861,-0.730798148647035,1.13284303119776
-1.28908025339002,0,1.06099178353461,0.594574487851546,1.06099178353461,0.526234811584218,0.624037720753383,0.32479917717646,NA
0.303941906261406,NA,-0.318297535060383,-0.693670235826803,1.06099178353461,0.526234811584218,0.624037720753383,0.32479917717646,0.161834718742537
NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA
0.343303894093801,0,-0.318297535060383,0.594574487851546,-0.318297535060383,0.526234811584218,-0.277350098112614,0.32479917717646,0.161834718742537
0.0448946695779188,0,1.06099178353461,0.594574487851546,-0.318297535060383,0.526234811584218,0.624037720753383,0.32479917717646,0.161834718742537
-1.15781315880226,0,-1.69758685365538,0.594574487851546,-0.318297535060383,0.526234811584218,-1.17873791697861,0.32479917717646,-1.78018190616791
