"PROFICIENCIA_MT_SAEB","TX_RESP_Q10c_num","TX_RESP_Q10e_num","TX_RESP_Q10f_num","TX_RESP_Q21b_num","TX_RESP_Q21d_num","TX_RESP_Q23c_num","TX_RESP_Q23g_num","TX_RESP_Q23h_num","TX_RESP_Q19_num","TX_RESP_Q20_num"
-0.760299369535344,0.409673245199351,0.385164443259822,-1.69758685365538,-0.623231962511588,-1.62040310253013,-0.61394061351492,-0.730798148647035,0.155857300039839,-0.402199833269922,-0.288675134594813
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0.646956828639132,0.409673245199351,0.385164443259822,1.06099178353461,-0.623231962511588,-1.62040310253013,1.66641023668336,1.38039650299995,1.16892975029879,-0.402199833269922,-0.288675134594813
-0.351951194189591,0.409673245199351,0.385164443259822,-0.318297535060383,-0.623231962511588,0.623231962511588,-0.61394061351492,0.32479917717646,0.155857300039839,-0.402199833269922,-0.288675134594813
0.140466520986095,0.409673245199351,0.385164443259822,-0.318297535060383,2.36828145754403,-0.124646392502317,0.526234811584218,0.32479917717646,0.155857300039839,-0.402199833269922,-0.288675134594813
1.9717179412123,-2.25320284859643,-1.28388147753274,-0.318297535060383,-0.623231962511588,0.623231962511588,0.526234811584218,1.38039650299995,1.16892975029879,-0.402199833269922,-0.288675134594813
0.278683922428778,0.409673245199351,0.385164443259822,1.06099178353461,-0.623231962511588,0.623231962511588,-0.61394061351492,-1.78639547447053,-0.857215150219116,-0.402199833269922,-0.288675134594813
-1.71226627483547,0.409673245199351,0.385164443259822,-1.69758685365538,-0.623231962511588,0.623231962511588,-1.75411603861406,-1.78639547447053,-1.87028760047807,2.81539883288945,3.17542648054294
-0.448659039106922,0.409673245199351,0.385164443259822,1.06099178353461,0.872524747516223,0.623231962511588,-1.75411603861406,-0.730798148647035,1.16892975029879,-0.402199833269922,-0.288675134594813
1.15843178984395,0.409673245199351,0.385164443259822,1.06099178353461,NA,NA,0.526234811584218,0.32479917717646,0.155857300039839,NA,NA
0.878790069082845,0.409673245199351,0.385164443259822,1.06099178353461,-0.623231962511588,-1.62040310253013,0.526234811584218,0.32479917717646,0.155857300039839,-0.402199833269922,-0.288675134594813
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
-0.793580714727883,0.409673245199351,0.385164443259822,-0.318297535060383,0.872524747516223,0.623231962511588,0.526234811584218,0.32479917717646,0.155857300039839,1.20659949980977,-0.288675134594813
-1.00861166716078,0.409673245199351,0.385164443259822,-0.318297535060383,0.872524747516223,0.623231962511588,0.526234811584218,0.32479917717646,0.155857300039839,-0.402199833269922,-0.288675134594813
0.000321187362884075,-2.25320284859643,-2.9529273983253,-0.318297535060383,-0.623231962511588,0.623231962511588,0.526234811584218,0.32479917717646,-1.87028760047807,-0.402199833269922,-0.288675134594813
