"PROFICIENCIA_LP_SAEB","TX_RESP_Q10d_num","TX_RESP_Q21b_num","TX_RESP_Q22g_num","TX_RESP_Q22h_num","TX_RESP_Q23f_num"
1.03712886490647,-0.693888666488711,-0.909799269869812,-0.409233209363234,-1.17159304256044,-0.795293393969535
-1.10219555406081,0.867360833110888,1.46741817720937,0.971928872237681,1.00999400220727,-0.795293393969535
0.804853852686718,-0.693888666488711,-0.909799269869812,-1.79039529096415,-1.17159304256044,-0.795293393969535
1.04996035032303,-2.25513816608831,1.46741817720937,-1.79039529096415,-1.17159304256044,0.467819643511491
NA,NA,NA,NA,NA,NA
-1.71711613979356,0.867360833110888,0.675012361516311,0.971928872237681,1.00999400220727,-2.05840643145056
NA,NA,NA,NA,NA,NA
1.32196678185679,-2.25513816608831,0.675012361516311,-0.409233209363234,-1.17159304256044,0.467819643511491
0.528577594484904,NA,NA,NA,NA,NA
0.00762014325379683,-0.693888666488711,-0.909799269869812,0.971928872237681,-1.17159304256044,0.467819643511491
NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA
-0.665941971706821,-0.693888666488711,-0.909799269869812,-0.409233209363234,-0.0807995201765817,-0.795293393969535
-1.33820875630604,NA,NA,NA,NA,NA
0.875324573750324,-0.693888666488711,1.46741817720937,0.971928872237681,1.00999400220727,1.73093268099252
NA,NA,NA,NA,NA,NA
2.17696420461184,-0.693888666488711,1.46741817720937,-0.409233209363234,-2.26238656494429,1.73093268099252
-0.364456571941823,NA,NA,NA,NA,NA
-1.83371590077513,0.867360833110888,-0.909799269869812,-0.409233209363234,-0.0807995201765817,0.467819643511491
-0.670663015237564,-0.693888666488711,-0.11739345417675,0.971928872237681,1.00999400220727,0.467819643511491
-1.31316299610426,0.867360833110888,-0.909799269869812,0.971928872237681,1.00999400220727,1.73093268099252
1.06542269458473,0.867360833110888,0.675012361516311,-0.409233209363234,1.00999400220727,0.467819643511491
0.374645168887799,0.867360833110888,-0.909799269869812,-1.79039529096415,1.00999400220727,0.467819643511491
-0.563978634198178,0.867360833110888,-0.909799269869812,0.971928872237681,-1.17159304256044,-0.795293393969535
NA,NA,NA,NA,NA,NA
-0.925285500464717,-0.693888666488711,-0.11739345417675,-0.409233209363234,1.00999400220727,-0.795293393969535
NA,NA,NA,NA,NA,NA
-1.06249654271779,0.867360833110888,-0.909799269869812,0.971928872237681,1.00999400220727,-0.795293393969535
0.01708167039084,0.867360833110888,-0.909799269869812,0.971928872237681,-0.0807995201765817,0.467819643511491
-0.511633524212406,0.867360833110888,-0.909799269869812,-1.79039529096415,-0.0807995201765817,0.467819643511491
NA,NA,NA,NA,NA,NA
0.189384802643083,-0.693888666488711,1.46741817720937,-0.409233209363234,-0.0807995201765817,-0.795293393969535
NA,0.867360833110888,1.46741817720937,0.971928872237681,1.00999400220727,-0.795293393969535
0.657466825217075,0.867360833110888,0.675012361516311,-0.409233209363234,-0.0807995201765817,0.467819643511491
0.503372336229791,-0.693888666488711,-0.909799269869812,-0.409233209363234,-1.17159304256044,-2.05840643145056
1.0799203545159,0.867360833110888,-0.11739345417675,0.971928872237681,-0.0807995201765817,0.467819643511491
0.711846341463427,-0.693888666488711,0.675012361516311,0.971928872237681,1.00999400220727,0.467819643511491
-0.543259726455096,0.867360833110888,-0.909799269869812,-0.409233209363234,-0.0807995201765817,0.467819643511491
0.210578274167686,NA,NA,NA,NA,NA
