"PROFICIENCIA_MT_SAEB","TX_RESP_Q21a_num","TX_RESP_Q22c_num","TX_RESP_Q22d_num","TX_RESP_Q22f_num","TX_RESP_Q22h_num"
NA,NA,NA,NA,NA,NA
-1.56526119630589,-1.37261779148174,1.79769511026095,1.92755914250242,1.88280070367279,1.48692589132888
-1.12936399845896,-1.37261779148174,-1.75588824723162,-0.369107069840889,-1.38630873729332,0.26706921349111
-0.521355615356866,-1.37261779148174,-0.571360461400766,-0.369107069840889,-1.38630873729332,-0.952787464346663
NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA
-1.36853665702504,-1.37261779148174,1.79769511026095,1.92755914250242,1.88280070367279,1.48692589132888
-0.0985711489565858,-0.296433889240188,-0.571360461400766,0.779226036330764,-0.296605590304618,1.48692589132888
-1.50982400335314,-0.296433889240188,0.613167324430091,1.92755914250242,1.88280070367279,-0.952787464346663
-1.7272617196602,-0.296433889240188,1.79769511026095,1.92755914250242,1.88280070367279,1.48692589132888
-1.01474004054891,0.779750013001362,0.613167324430091,0.779226036330764,0.793097556684088,-0.952787464346663
-1.08464923574184,-0.296433889240188,1.79769511026095,1.92755914250242,1.88280070367279,1.48692589132888
-1.84597085884997,-0.296433889240188,1.79769511026095,0.779226036330764,-0.296605590304618,0.26706921349111
-1.40430662414225,-1.37261779148174,-0.571360461400766,0.779226036330764,0.793097556684088,-0.952787464346663
NA,NA,NA,NA,NA,NA
-1.15175996257494,-1.37261779148174,1.79769511026095,1.92755914250242,1.88280070367279,1.48692589132888
-1.16290356781292,-0.296433889240188,0.613167324430091,-0.369107069840889,-0.296605590304618,-0.952787464346663
-0.581235938439087,-0.296433889240188,-1.75588824723162,-0.369107069840889,1.88280070367279,0.26706921349111
-0.98219434106918,-0.296433889240188,1.79769511026095,1.92755914250242,0.793097556684088,1.48692589132888
-0.805497787633785,-1.37261779148174,-0.571360461400766,-1.51744017601254,-1.38630873729332,-0.952787464346663
-1.61452042399112,-1.37261779148174,0.613167324430091,0.779226036330764,0.793097556684088,0.26706921349111
-1.87823391197741,-0.296433889240188,0.613167324430091,-0.369107069840889,0.793097556684088,1.48692589132888
NA,NA,NA,NA,NA,NA
-0.183730505464927,NA,-0.571360461400766,0.779226036330764,-0.296605590304618,1.48692589132888
-0.847706958304923,0.779750013001362,NA,NA,NA,NA
-0.384997630062414,-1.37261779148174,-0.571360461400766,-0.369107069840889,-0.296605590304618,-0.952787464346663
-0.999173781738644,-0.296433889240188,1.79769511026095,1.92755914250242,1.88280070367279,1.48692589132888
NA,NA,NA,NA,NA,NA
-1.4081045181603,NA,-0.571360461400766,0.779226036330764,0.793097556684088,0.26706921349111
-0.0610096244755016,-1.37261779148174,-0.571360461400766,0.779226036330764,0.793097556684088,0.26706921349111
-0.912606832423271,-1.37261779148174,1.79769511026095,1.92755914250242,0.793097556684088,0.26706921349111
-1.2691210257096,-1.37261779148174,-0.571360461400766,-0.369107069840889,-0.296605590304618,-0.952787464346663
-0.841125500066155,-1.37261779148174,-0.571360461400766,-0.369107069840889,-0.296605590304618,0.26706921349111
-0.536366828058189,-0.296433889240188,1.79769511026095,1.92755914250242,0.793097556684088,1.48692589132888
-1.68177992606992,0.779750013001362,0.613167324430091,0.779226036330764,0.793097556684088,0.26706921349111
-0.0644821225458409,-0.296433889240188,-0.571360461400766,-0.369107069840889,-0.296605590304618,0.26706921349111
-0.379661981531434,1.85593391524291,0.613167324430091,0.779226036330764,0.793097556684088,0.26706921349111
-0.145688305863662,-0.296433889240188,-0.571360461400766,-0.369107069840889,NA,-0.952787464346663
-0.231917766252388,-1.37261779148174,-0.571360461400766,-1.51744017601254,-1.38630873729332,0.26706921349111
NA,NA,NA,NA,NA,NA
-0.6829647054507,-0.296433889240188,1.79769511026095,1.92755914250242,1.88280070367279,1.48692589132888
0.586388119408366,1.85593391524291,-0.571360461400766,-1.51744017601254,-1.38630873729332,-2.17264414218444
-0.0948578558888511,0.779750013001362,0.613167324430091,-0.369107069840889,-0.296605590304618,0.26706921349111
0.744129602038857,-0.296433889240188,-0.571360461400766,-0.369107069840889,-0.296605590304618,0.26706921349111
0.0263708147091456,-1.37261779148174,-0.571360461400766,-1.51744017601254,-0.296605590304618,-0.952787464346663
1.28803674665502,-0.296433889240188,0.613167324430091,-0.369107069840889,-0.296605590304618,0.26706921349111
0.554570393972983,0.779750013001362,-0.571360461400766,-0.369107069840889,0.793097556684088,0.26706921349111
NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA
-0.274587152120605,-0.296433889240188,1.79769511026095,-0.369107069840889,-0.296605590304618,1.48692589132888
0.490169775246442,-1.37261779148174,0.613167324430091,0.779226036330764,0.793097556684088,0.26706921349111
0.584567735177229,0.779750013001362,-0.571360461400766,-0.369107069840889,-1.38630873729332,0.26706921349111
0.476148706384573,-0.296433889240188,1.79769511026095,1.92755914250242,1.88280070367279,1.48692589132888
-0.41022366729748,-1.37261779148174,0.613167324430091,-0.369107069840889,-0.296605590304618,1.48692589132888
-0.270827383422674,0.779750013001362,0.613167324430091,-0.369107069840889,-0.296605590304618,-0.952787464346663
-0.483107951552242,-1.37261779148174,1.79769511026095,NA,1.88280070367279,NA
0.998077319218249,-0.296433889240188,1.79769511026095,1.92755914250242,1.88280070367279,1.48692589132888
0.537808510485815,-1.37261779148174,-0.571360461400766,0.779226036330764,0.793097556684088,-0.952787464346663
-0.361338174207543,-1.37261779148174,0.613167324430091,-1.51744017601254,-1.38630873729332,0.26706921349111
0.750879347303643,0.779750013001362,-0.571360461400766,-0.369107069840889,-1.38630873729332,0.26706921349111
0.72454509750216,-0.296433889240188,0.613167324430091,0.779226036330764,0.793097556684088,0.26706921349111
0.925371551951057,1.85593391524291,-0.571360461400766,-1.51744017601254,-1.38630873729332,-0.952787464346663
1.17721346065503,-0.296433889240188,-0.571360461400766,-0.369107069840889,-0.296605590304618,-0.952787464346663
0.630168529003167,1.85593391524291,-0.571360461400766,-1.51744017601254,-1.38630873729332,-0.952787464346663
-1.02442769769819,0.779750013001362,1.79769511026095,-1.51744017601254,1.88280070367279,1.48692589132888
-0.194842489309564,-0.296433889240188,-0.571360461400766,-0.369107069840889,-0.296605590304618,0.26706921349111
-0.492015586608897,0.779750013001362,-0.571360461400766,0.779226036330764,0.793097556684088,0.26706921349111
NA,NA,NA,NA,NA,NA
0.0367139212973151,-1.37261779148174,-0.571360461400766,-0.369107069840889,-0.296605590304618,0.26706921349111
1.20436028545117,-1.37261779148174,-0.571360461400766,-0.369107069840889,-0.296605590304618,0.26706921349111
1.38503511290957,-0.296433889240188,0.613167324430091,-0.369107069840889,-0.296605590304618,0.26706921349111
0.36487916118382,-0.296433889240188,-0.571360461400766,-0.369107069840889,-1.38630873729332,-0.952787464346663
1.06100898200254,-0.296433889240188,-0.571360461400766,-0.369107069840889,-1.38630873729332,-2.17264414218444
1.93805908282053,0.779750013001362,-0.571360461400766,-0.369107069840889,-0.296605590304618,0.26706921349111
0.827511323911481,-0.296433889240188,0.613167324430091,-0.369107069840889,-0.296605590304618,-0.952787464346663
-1.33811165352575,1.85593391524291,1.79769511026095,1.92755914250242,1.88280070367279,1.48692589132888
NA,NA,NA,NA,NA,NA
0.0470858547527477,-1.37261779148174,-0.571360461400766,-0.369107069840889,-1.38630873729332,-0.952787464346663
NA,NA,NA,NA,NA,NA
-0.266869569322768,0.779750013001362,-1.75588824723162,-0.369107069840889,-1.38630873729332,0.26706921349111
0.0377961181566369,-0.296433889240188,-0.571360461400766,-0.369107069840889,-0.296605590304618,-0.952787464346663
NA,NA,NA,NA,NA,NA
-0.431734548447423,-1.37261779148174,0.613167324430091,-1.51744017601254,-1.38630873729332,-2.17264414218444
0.494496683032256,NA,-1.75588824723162,-0.369107069840889,-0.296605590304618,-0.952787464346663
1.13723932865652,-0.296433889240188,0.613167324430091,0.779226036330764,0.793097556684088,0.26706921349111
-0.131511042954712,-0.296433889240188,-0.571360461400766,0.779226036330764,0.793097556684088,-0.952787464346663
-0.217106428702259,-0.296433889240188,-0.571360461400766,-0.369107069840889,-0.296605590304618,0.26706921349111
0.703738004438691,-0.296433889240188,0.613167324430091,0.779226036330764,0.793097556684088,0.26706921349111
-0.6344362463359,-0.296433889240188,0.613167324430091,0.779226036330764,-0.296605590304618,1.48692589132888
0.488374491847792,-1.37261779148174,-0.571360461400766,-0.369107069840889,-0.296605590304618,-0.952787464346663
0.397049246416787,-1.37261779148174,-0.571360461400766,-1.51744017601254,-1.38630873729332,-0.952787464346663
0.237254951501925,-1.37261779148174,-0.571360461400766,-0.369107069840889,-0.296605590304618,-0.952787464346663
0.484252116756642,-0.296433889240188,1.79769511026095,-0.369107069840889,0.793097556684088,1.48692589132888
-0.23308363255333,-1.37261779148174,-1.75588824723162,-1.51744017601254,-1.38630873729332,1.48692589132888
-0.186121738184639,-0.296433889240188,-0.571360461400766,-1.51744017601254,-0.296605590304618,-2.17264414218444
-0.66546277157433,-0.296433889240188,-0.571360461400766,-0.369107069840889,0.793097556684088,1.48692589132888
-0.959408823344188,-0.296433889240188,0.613167324430091,0.779226036330764,0.793097556684088,0.26706921349111
1.28729390173974,-1.37261779148174,-0.571360461400766,-0.369107069840889,-0.296605590304618,-0.952787464346663
-0.632307183411294,-0.296433889240188,1.79769511026095,0.779226036330764,1.88280070367279,1.48692589132888
-1.07912206236974,-1.37261779148174,0.613167324430091,-1.51744017601254,0.793097556684088,0.26706921349111
-0.0600055246397206,-0.296433889240188,0.613167324430091,-0.369107069840889,-0.296605590304618,-0.952787464346663
-1.02462665797478,-0.296433889240188,-0.571360461400766,-0.369107069840889,-0.296605590304618,0.26706921349111
-1.94206181919799,-0.296433889240188,1.79769511026095,1.92755914250242,1.88280070367279,1.48692589132888
-1.16665312318339,-0.296433889240188,-0.571360461400766,-0.369107069840889,-1.38630873729332,-0.952787464346663
-0.626004628855956,1.85593391524291,-0.571360461400766,-0.369107069840889,1.88280070367279,1.48692589132888
-0.594959490077731,-0.296433889240188,0.613167324430091,-0.369107069840889,-0.296605590304618,-0.952787464346663
-0.398565004288062,0.779750013001362,-1.75588824723162,-0.369107069840889,-0.296605590304618,-0.952787464346663
-1.29722916747794,-0.296433889240188,0.613167324430091,-0.369107069840889,-0.296605590304618,-0.952787464346663
0.182550373502912,0.779750013001362,-0.571360461400766,-0.369107069840889,-0.296605590304618,-0.952787464346663
1.27872468711843,NA,-0.571360461400766,-1.51744017601254,-0.296605590304618,0.26706921349111
-0.436487255510892,-0.296433889240188,-0.571360461400766,-0.369107069840889,-0.296605590304618,-0.952787464346663
-0.232749869661457,-0.296433889240188,-0.571360461400766,-0.369107069840889,-1.38630873729332,-0.952787464346663
-0.0850558394132997,-0.296433889240188,0.613167324430091,-0.369107069840889,1.88280070367279,0.26706921349111
-2.00824191894355,-0.296433889240188,1.79769511026095,-1.51744017601254,-1.38630873729332,0.26706921349111
-0.0621736277590554,-0.296433889240188,0.613167324430091,0.779226036330764,-0.296605590304618,-0.952787464346663
-0.307737167865561,-0.296433889240188,-0.571360461400766,-0.369107069840889,-0.296605590304618,0.26706921349111
-1.24056008754556,-0.296433889240188,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA
-0.631784690204387,-0.296433889240188,-0.571360461400766,-1.51744017601254,-1.38630873729332,-0.952787464346663
NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA
0.40076440250191,-0.296433889240188,-0.571360461400766,-0.369107069840889,-0.296605590304618,0.26706921349111
1.81351502307389,0.779750013001362,0.613167324430091,-0.369107069840889,-0.296605590304618,0.26706921349111
2.33159369384124,1.85593391524291,-0.571360461400766,-0.369107069840889,-0.296605590304618,-0.952787464346663
1.16705071743773,0.779750013001362,1.79769511026095,0.779226036330764,0.793097556684088,0.26706921349111
1.16111911958569,0.779750013001362,-0.571360461400766,-0.369107069840889,-1.38630873729332,-0.952787464346663
1.06504953403537,0.779750013001362,-0.571360461400766,-0.369107069840889,-0.296605590304618,0.26706921349111
1.06807390988757,0.779750013001362,-1.75588824723162,-1.51744017601254,-1.38630873729332,1.48692589132888
1.62564232813256,1.85593391524291,-0.571360461400766,-0.369107069840889,-0.296605590304618,-0.952787464346663
0.669404473629858,0.779750013001362,-0.571360461400766,-0.369107069840889,-0.296605590304618,0.26706921349111
0.603910513207837,0.779750013001362,-0.571360461400766,-0.369107069840889,-0.296605590304618,-0.952787464346663
1.90444048493433,1.85593391524291,-0.571360461400766,-0.369107069840889,-0.296605590304618,-0.952787464346663
0.561484700229012,0.779750013001362,0.613167324430091,-0.369107069840889,-0.296605590304618,-0.952787464346663
1.20462526640644,1.85593391524291,0.613167324430091,0.779226036330764,-0.296605590304618,0.26706921349111
0.813575787508621,0.779750013001362,-0.571360461400766,-1.51744017601254,-1.38630873729332,-0.952787464346663
