"PROFICIENCIA_LP_SAEB","TX_RESP_Q21a_num","TX_RESP_Q21b_num"
NA,NA,NA
-0.083014536818429,-1.37261779148174,-1.1676846573244
-0.0829392984129474,-1.37261779148174,-1.1676846573244
-0.0787192464076464,-1.37261779148174,-1.1676846573244
NA,NA,NA
NA,NA,NA
NA,NA,NA
-0.0819135507576511,-1.37261779148174,-1.1676846573244
-0.0756019934052481,-0.296433889240188,-0.337219276037651
-0.0798085822315594,-0.296433889240188,-1.1676846573244
13.0385417301119,-0.296433889240188,-0.337219276037651
-0.0839523769003833,0.779750013001362,-0.337219276037651
-0.0763895779611656,-0.296433889240188,1.32371148653585
-0.0833284829265379,-0.296433889240188,-1.1676846573244
-0.0832473279870785,-1.37261779148174,0.493246105249101
NA,NA,NA
-0.079398897295694,-1.37261779148174,-1.1676846573244
-0.081337680778278,-0.296433889240188,-1.1676846573244
-0.0817602983194768,-0.296433889240188,-0.337219276037651
-0.0840101715490346,-0.296433889240188,-1.1676846573244
-0.0827105756984004,-1.37261779148174,-0.337219276037651
-0.0762998645242655,-1.37261779148174,-0.337219276037651
-0.0822907231346769,-0.296433889240188,-1.1676846573244
NA,NA,NA
-0.0844676591306751,NA,NA
-0.0791132828642747,0.779750013001362,0.493246105249101
-0.0840216461609176,-1.37261779148174,-1.1676846573244
-0.0810705009117299,-0.296433889240188,-0.337219276037651
NA,NA,NA
-0.0794851782016288,NA,NA
-0.0742753060938463,-1.37261779148174,-1.1676846573244
-0.0808896300103005,-1.37261779148174,-0.337219276037651
-0.081212377072706,-1.37261779148174,-1.1676846573244
-0.0763917878769696,-1.37261779148174,-1.1676846573244
-0.0817538232164298,-0.296433889240188,-0.337219276037651
-0.0800162142606386,0.779750013001362,1.32371148653585
-0.0832135893056798,-0.296433889240188,0.493246105249101
-0.0806387766986733,1.85593391524291,1.32371148653585
-0.0818747281985525,-0.296433889240188,1.32371148653585
-0.0753114673412547,-1.37261779148174,-0.337219276037651
NA,NA,NA
-0.0760357413231621,-0.296433889240188,-0.337219276037651
-0.0769844692612046,1.85593391524291,0.493246105249101
-0.0755099822400531,0.779750013001362,0.493246105249101
-0.0758477558881504,-0.296433889240188,1.32371148653585
-0.0735046418634405,-1.37261779148174,-1.1676846573244
-0.071364473091331,-0.296433889240188,-1.1676846573244
-0.0757873227196633,0.779750013001362,1.32371148653585
NA,NA,NA
NA,NA,NA
-0.0757409394859608,-0.296433889240188,0.493246105249101
-0.0751176357115372,-1.37261779148174,-0.337219276037651
-0.0753735939452521,0.779750013001362,1.32371148653585
-0.0752714713343374,-0.296433889240188,0.493246105249101
-0.0771462239509103,-1.37261779148174,-0.337219276037651
-0.0768895209371794,0.779750013001362,0.493246105249101
-0.0797281264759424,-1.37261779148174,-1.1676846573244
-0.0748855050178108,-0.296433889240188,0.493246105249101
-0.0796633402439504,-1.37261779148174,-1.1676846573244
-0.0751775875374812,-1.37261779148174,-0.337219276037651
-0.0742668389162946,0.779750013001362,-0.337219276037651
-0.0764724228287374,-0.296433889240188,-1.1676846573244
-0.0726627233127916,1.85593391524291,-1.1676846573244
-0.0732186866404803,-0.296433889240188,-0.337219276037651
-0.0714886700534166,1.85593391524291,1.32371148653585
-0.0764159386715091,0.779750013001362,0.493246105249101
-0.0760404562225956,-0.296433889240188,1.32371148653585
-0.0735766761014501,0.779750013001362,0.493246105249101
NA,NA,NA
-0.0763131871522531,-1.37261779148174,-1.1676846573244
-0.0731467367075637,-1.37261779148174,-1.1676846573244
-0.0735070941723296,-0.296433889240188,1.32371148653585
-0.075744372016926,-0.296433889240188,1.32371148653585
-0.0752154193523098,-0.296433889240188,1.32371148653585
-0.0711595357642259,0.779750013001362,-1.1676846573244
-0.0732281129319495,-0.296433889240188,-1.1676846573244
-0.0792549834002687,1.85593391524291,1.32371148653585
NA,NA,NA
-0.0784626487433963,-1.37261779148174,-1.1676846573244
NA,NA,NA
-0.0758376479498287,0.779750013001362,1.32371148653585
-0.0750813884753402,-0.296433889240188,0.493246105249101
NA,NA,NA
-0.0796632840618121,-1.37261779148174,-1.1676846573244
-0.0754678430854349,NA,NA
-0.0829973319472858,-0.296433889240188,-1.1676846573244
-0.0754106808525229,-0.296433889240188,1.32371148653585
-0.0783115711470464,-0.296433889240188,-0.337219276037651
-0.0753762570806446,-0.296433889240188,-0.337219276037651
-0.0800936099071839,-0.296433889240188,-1.1676846573244
-0.0724791858323425,-1.37261779148174,0.493246105249101
-0.0844777881133846,-1.37261779148174,-0.337219276037651
-0.0766346658757821,-1.37261779148174,-1.1676846573244
-0.0771342996268367,-0.296433889240188,-1.1676846573244
-0.0755370737008207,-1.37261779148174,-1.1676846573244
-0.0813550542596073,-0.296433889240188,-1.1676846573244
-0.0780637287771485,-0.296433889240188,-1.1676846573244
-0.0743871536352245,-0.296433889240188,1.32371148653585
-0.0744924769062132,-1.37261779148174,1.32371148653585
-0.077382033076085,-0.296433889240188,NA
-0.0780448409926888,-1.37261779148174,-1.1676846573244
-0.0766523661828312,-0.296433889240188,-1.1676846573244
-0.0748817598182594,-0.296433889240188,1.32371148653585
-0.0829354583223383,-0.296433889240188,-0.337219276037651
-0.079248575001554,-0.296433889240188,-1.1676846573244
-0.0806120436302072,1.85593391524291,-1.1676846573244
-0.0768554905678114,-0.296433889240188,-1.1676846573244
-0.0756964709726951,0.779750013001362,1.32371148653585
-0.0770039613384489,-0.296433889240188,-1.1676846573244
-0.0744442385778394,0.779750013001362,-1.1676846573244
