"PROFICIENCIA_LP_SAEB","TX_RESP_Q21e_num","TX_RESP_Q23c_num"
-0.262004407719297,0.808359490064234,1.09924216318941
-0.520630231867312,0.808359490064234,1.09924216318941
-0.236341279908007,-1.39625730102004,0
0.426932731814937,0.808359490064234,-2.19848432637882
0.705324873135938,-0.293948905477903,0
0.540494814040843,0.808359490064234,0
-0.263293874360017,0.808359490064234,0
-0.145124423525568,-1.39625730102004,0
0.437009763239202,-0.293948905477903,0
-2.56693636461065,-1.39625730102004,-1.09924216318941
-0.762674766236869,-1.39625730102004,1.09924216318941
0.27174989833784,-2.49856569656218,0
0.369004586159656,0.808359490064234,0
-1.52527661922314,-1.39625730102004,1.09924216318941
-0.456321227211517,-0.293948905477903,0
-1.72061850981229,-1.39625730102004,1.09924216318941
-0.489548927368719,0.808359490064234,0
0.584294472028863,0.808359490064234,1.09924216318941
0.0729599630241354,-0.293948905477903,1.09924216318941
1.49379323890733,0.808359490064234,0
2.46409466235268,0.808359490064234,-1.09924216318941
-0.303320056898778,0.808359490064234,1.09924216318941
0.576591610698445,0.808359490064234,0
-0.376847834969109,-0.293948905477903,0
-1.56525399822812,0.808359490064234,0
1.10223220005813,0.808359490064234,-1.09924216318941
0.837696004632828,0.808359490064234,1.09924216318941
0.259461375265641,0.808359490064234,-2.19848432637882
0.651084778287592,-0.293948905477903,0
NA,NA,NA
0.401467549955307,-0.293948905477903,-2.19848432637882
NA,NA,NA
