"PROFICIENCIA_MT_SAEB","TX_RESP_Q10c_num","TX_RESP_Q10d_num","TX_RESP_Q21c_num","TX_RESP_Q22a_num","TX_RESP_Q22b_num","TX_RESP_Q22c_num","TX_RESP_Q22f_num","TX_RESP_Q22h_num","TX_RESP_Q23b_num","TX_RESP_Q23c_num","TX_RESP_Q23d_num","TX_RESP_Q23h_num"
1.13594093272039,-1.93218356615859,-1.43334278688507,-1.82179947411998,-1.10978156421654,-1,-1.80339504185188,-1.63299316185545,-1.8955164088291,-1.36240241884591,-0.503236279740197,-0.449223554371097,0.903696114115064
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0.357314715386048,0.483045891539648,0.829830034512407,0.862957645635778,-0.0693613477635341,1,-0.762974825398873,0.816496580927726,0.77005354108682,1.30316753107,-0.503236279740197,1.23536477452052,0.903696114115064
0.848974791675092,-1.93218356615859,-1.43334278688507,0.862957645635778,-0.0693613477635341,0,0.277445391054135,0.816496580927726,-1.00699309219046,-0.473879102207274,-0.503236279740197,-0.449223554371097,-1.03279555898864
-1.14667660878791,0.483045891539648,0.829830034512407,-0.479420914242099,0.971058868689474,1,1.31786560750714,0.816496580927726,0.77005354108682,0.414644214431365,-0.503236279740197,-0.449223554371097,-1.03279555898864
-0.0441056405977883,0.483045891539648,0.829830034512407,0.862957645635778,-2.15020178066955,0,0.277445391054135,-1.63299316185545,-1.00699309219046,-0.473879102207274,-0.503236279740197,-0.449223554371097,-1.03279555898864
-1.20794539466215,0.483045891539648,-0.30175637618633,-0.479420914242099,0.971058868689474,1,1.31786560750714,0.816496580927726,0.77005354108682,0.414644214431365,-0.503236279740197,-2.13381188326271,-1.03279555898864
1.3135442856278,0.483045891539648,-0.30175637618633,0.862957645635778,-0.0693613477635341,-2,-1.80339504185188,-0.408248290463863,0.77005354108682,-1.36240241884591,-0.503236279740197,1.23536477452052,0.903696114115064
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1.02683134592292,0.483045891539648,0.829830034512407,0.862957645635778,0.971058868689474,1,0.277445391054135,-0.408248290463863,0.77005354108682,1.30316753107,1.84519969238072,1.23536477452052,0.903696114115064
-0.602357531311407,0.483045891539648,0.829830034512407,0.862957645635778,-0.0693613477635341,0,-0.762974825398873,-0.408248290463863,-1.00699309219046,-0.473879102207274,NA,-0.449223554371097,0.903696114115064
-1.32487897745507,0.483045891539648,0.829830034512407,-1.82179947411998,0.971058868689474,1,1.31786560750714,0.816496580927726,0.77005354108682,1.30316753107,1.84519969238072,-0.449223554371097,-1.03279555898864
0.382980387637365,-1.93218356615859,-1.43334278688507,-0.479420914242099,-1.10978156421654,-1,-0.762974825398873,-0.408248290463863,-1.00699309219046,-1.36240241884591,-0.503236279740197,-0.449223554371097,0.903696114115064
-0.932888141009201,0.483045891539648,0.829830034512407,-0.479420914242099,-1.10978156421654,-1,0.277445391054135,0.816496580927726,0.77005354108682,1.30316753107,-0.503236279740197,1.23536477452052,0.903696114115064
1.30191638626163,0.483045891539648,-0.30175637618633,0.862957645635778,-0.0693613477635341,0,0.277445391054135,0.816496580927726,-1.00699309219046,-0.473879102207274,-0.503236279740197,1.23536477452052,-1.03279555898864
0.101741756480795,0.483045891539648,0.829830034512407,-0.479420914242099,0.971058868689474,-1,0.277445391054135,-1.63299316185545,0.77005354108682,0.414644214431365,-0.503236279740197,-0.449223554371097,0.903696114115064
-1.21039230788852,0.483045891539648,-1.43334278688507,NA,0.971058868689474,1,0.277445391054135,0.816496580927726,0.77005354108682,-0.473879102207274,1.84519969238072,-0.449223554371097,-1.03279555898864
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
