"PROFICIENCIA_LP_SAEB","TX_RESP_Q10b_num","TX_RESP_Q10c_num","TX_RESP_Q10d_num","TX_RESP_Q10e_num","TX_RESP_Q10f_num","TX_RESP_Q21d_num","TX_RESP_Q22b_num","TX_RESP_Q22c_num","TX_RESP_Q22f_num","TX_RESP_Q22h_num","TX_RESP_Q23a_num","TX_RESP_Q23b_num","TX_RESP_Q23g_num"
1.31767865881865,-0.540061724867322,-1.93218356615859,-1.43334278688507,0.258198889747162,-0.20835271227699,-1.37502933781876,-1,-1.80339504185188,-1.63299316185545,-1.8955164088291,-2.33861191544406,-1.36240241884591,-2.03901342751237
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
-0.183830300088564,1.08012344973464,0.483045891539648,0.829830034512407,0.258198889747162,1.35429262980044,0.846171900196162,1,-0.762974825398873,0.816496580927726,0.77005354108682,1.05614731665215,1.30316753107,0.145643816250884
0.349473569356393,-0.540061724867322,-1.93218356615859,-1.43334278688507,0.258198889747162,-0.20835271227699,-1.37502933781876,0,0.277445391054135,0.816496580927726,-1.00699309219046,-0.0754390940465826,-0.473879102207274,1.23797243813251
0.167787823318774,1.08012344973464,0.483045891539648,0.829830034512407,0.258198889747162,1.35429262980044,0.10577148752452,1,1.31786560750714,0.816496580927726,0.77005354108682,-0.0754390940465826,0.414644214431365,0.145643816250884
-0.0530301697359794,-0.540061724867322,0.483045891539648,0.829830034512407,0.258198889747162,1.35429262980044,0.846171900196162,0,0.277445391054135,-1.63299316185545,-1.00699309219046,1.05614731665215,-0.473879102207274,0.145643816250884
-0.586925999889329,-0.540061724867322,0.483045891539648,-0.30175637618633,0.258198889747162,-0.20835271227699,0.846171900196162,1,1.31786560750714,0.816496580927726,0.77005354108682,-0.0754390940465826,0.414644214431365,0.145643816250884
0.545188347603698,-0.540061724867322,0.483045891539648,-0.30175637618633,0.258198889747162,-0.20835271227699,0.846171900196162,-2,-1.80339504185188,-0.408248290463863,0.77005354108682,1.05614731665215,-1.36240241884591,-2.03901342751237
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0.200483173425105,1.08012344973464,0.483045891539648,0.829830034512407,0.258198889747162,-0.20835271227699,0.846171900196162,1,0.277445391054135,-0.408248290463863,0.77005354108682,1.05614731665215,1.30316753107,0.145643816250884
-0.467289765771613,1.08012344973464,0.483045891539648,0.829830034512407,0.258198889747162,-0.20835271227699,0.846171900196162,0,-0.762974825398873,-0.408248290463863,-1.00699309219046,-1.20702550474532,-0.473879102207274,1.23797243813251
-2.02655241015336,1.08012344973464,0.483045891539648,0.829830034512407,0.258198889747162,-1.77099805435442,-1.37502933781876,1,1.31786560750714,0.816496580927726,0.77005354108682,1.05614731665215,1.30316753107,0.145643816250884
1.59435603593626,-0.540061724867322,-1.93218356615859,-1.43334278688507,-3.61478445646026,-1.77099805435442,-1.37502933781876,-1,-0.762974825398873,-0.408248290463863,-1.00699309219046,-1.20702550474532,-1.36240241884591,0.145643816250884
-2.01515047644918,-0.540061724867322,0.483045891539648,0.829830034512407,0.258198889747162,1.35429262980044,0.846171900196162,-1,0.277445391054135,0.816496580927726,0.77005354108682,-0.0754390940465826,1.30316753107,0.145643816250884
0.294224830687819,-0.540061724867322,0.483045891539648,-0.30175637618633,0.258198889747162,-0.20835271227699,0.10577148752452,0,0.277445391054135,0.816496580927726,-1.00699309219046,-0.0754390940465826,-0.473879102207274,0.145643816250884
0.492581659713484,1.08012344973464,0.483045891539648,0.829830034512407,0.258198889747162,-0.20835271227699,-0.634628925147122,-1,0.277445391054135,-1.63299316185545,0.77005354108682,-0.0754390940465826,0.414644214431365,1.23797243813251
0.371005023227854,-2.16024689946929,0.483045891539648,-1.43334278688507,0.258198889747162,-0.20835271227699,NA,1,0.277445391054135,0.816496580927726,0.77005354108682,-0.0754390940465826,-0.473879102207274,-0.946684805630745
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
