"PROFICIENCIA_LP_SAEB","TX_RESP_Q10b_num","TX_RESP_Q21a_num","TX_RESP_Q21d_num","TX_RESP_Q22b_num","TX_RESP_Q22c_num","TX_RESP_Q22d_num"
NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA
1.52362401860835,-1.94832828000847,0.905023387696747,-1.42362288166007,-0.881791113730028,-1.61110819222575,-0.653843355171883
-1.42686473923518,-0.478536770528396,-0.350331633947128,0.736934197565211,1.22470988018059,1.44525881949663,1.68909533419403
1.15163542531239,0.991254738951677,0.905023387696747,-1.42362288166007,0.171459383225283,-0.592319188318292,-0.653843355171883
-0.532875294793692,-0.478536770528396,0.905023387696747,-1.42362288166007,0.171459383225283,-0.592319188318292,-0.653843355171883
NA,NA,NA,NA,NA,NA,NA
0.117936459085619,-1.94832828000847,-1.605686655591,0.736934197565211,1.22470988018059,-0.592319188318292,-0.653843355171883
-0.112235694368859,0.991254738951677,-0.350331633947128,-0.703437188584974,-0.881791113730028,0.42646981558917,-0.653843355171883
0.922347173629976,0.991254738951677,0.905023387696747,-1.42362288166007,1.22470988018059,0.42646981558917,0.517625989511074
-1.38357826300404,0.991254738951677,0.905023387696747,-1.42362288166007,0.171459383225283,1.44525881949663,1.68909533419403
-0.397124017340865,-0.478536770528396,-0.350331633947128,-0.703437188584974,0.171459383225283,0.42646981558917,0.517625989511074
NA,NA,NA,NA,NA,NA,NA
-1.20953352132956,-0.478536770528396,-0.350331633947128,0.736934197565211,0.171459383225283,-0.592319188318292,0.517625989511074
1.93357322977882,0.991254738951677,0.905023387696747,-1.42362288166007,0.171459383225283,-0.592319188318292,-0.653843355171883
-0.131191688709614,0.991254738951677,0.905023387696747,0.736934197565211,0.171459383225283,-0.592319188318292,-0.653843355171883
-0.422323443396713,-0.478536770528396,-0.350331633947128,0.736934197565211,-0.881791113730028,-0.592319188318292,-0.653843355171883
-0.415612501617599,-0.478536770528396,-0.350331633947128,0.736934197565211,-0.881791113730028,-0.592319188318292,-0.653843355171883
0.794279263415175,0.991254738951677,0.905023387696747,0.736934197565211,-1.93504161068534,-1.61110819222575,-0.653843355171883
0.0126606148995215,-0.478536770528396,0.905023387696747,-1.42362288166007,-1.93504161068534,-0.592319188318292,-1.82531269985484
0.603552513549193,-0.478536770528396,-0.350331633947128,-1.42362288166007,1.22470988018059,-0.592319188318292,1.68909533419403
1.30388295151261,0.991254738951677,0.905023387696747,0.736934197565211,-1.93504161068534,-0.592319188318292,-0.653843355171883
-0.422672514560682,0.991254738951677,0.905023387696747,0.736934197565211,-0.881791113730028,-1.61110819222575,-0.653843355171883
0.181090234851044,0.991254738951677,2.16037840934062,0.736934197565211,0.171459383225283,-0.592319188318292,-0.653843355171883
0.74546994552115,0.991254738951677,0.905023387696747,-1.42362288166007,0.171459383225283,1.44525881949663,-0.653843355171883
1.49415217059522,0.991254738951677,-0.350331633947128,0.736934197565211,-0.881791113730028,-0.592319188318292,-0.653843355171883
-0.65594894841751,-1.94832828000847,-1.605686655591,0.736934197565211,-0.881791113730028,0.42646981558917,0.517625989511074
-0.18918416241975,-0.478536770528396,-1.605686655591,0.736934197565211,1.22470988018059,1.44525881949663,1.68909533419403
0.572051047304593,-0.478536770528396,0.905023387696747,0.736934197565211,0.171459383225283,1.44525881949663,0.517625989511074
0.1036530762221,0.991254738951677,0.905023387696747,0.0167485044901185,1.22470988018059,1.44525881949663,0.517625989511074
NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA
-1.92750594712852,-1.94832828000847,-1.605686655591,0.736934197565211,1.22470988018059,1.44525881949663,1.68909533419403
NA,NA,NA,NA,NA,NA,NA
-0.591564666250278,-1.94832828000847,-1.605686655591,0.736934197565211,1.22470988018059,-0.592319188318292,0.517625989511074
-1.1624670700924,-0.478536770528396,-0.350331633947128,0.736934197565211,0.171459383225283,1.44525881949663,0.517625989511074
-2.22144776315445,0.991254738951677,0.905023387696747,0.736934197565211,0.171459383225283,-0.592319188318292,-0.653843355171883
-1.34467518014131,-0.478536770528396,-1.605686655591,0.736934197565211,1.22470988018059,1.44525881949663,1.68909533419403
NA,NA,NA,NA,NA,NA,NA
-1.54985733666106,-0.478536770528396,-0.350331633947128,0.736934197565211,0.171459383225283,0.42646981558917,1.68909533419403
-0.491455125074171,-0.478536770528396,-1.605686655591,0.736934197565211,1.22470988018059,0.42646981558917,-1.82531269985484
0.711235717762439,-0.478536770528396,-0.350331633947128,0.736934197565211,-1.93504161068534,-1.61110819222575,1.68909533419403
1.05412273735202,-0.478536770528396,-0.350331633947128,-1.42362288166007,-0.881791113730028,-0.592319188318292,-0.653843355171883
0.557797579654269,0.991254738951677,-0.350331633947128,0.736934197565211,-0.881791113730028,-0.592319188318292,-0.653843355171883
NA,-0.478536770528396,0.905023387696747,0.736934197565211,1.22470988018059,1.44525881949663,-0.653843355171883
-0.0813239108327908,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA
-0.0323151204695327,0.991254738951677,-0.350331633947128,-1.42362288166007,0.171459383225283,1.44525881949663,-0.653843355171883
-0.360428822036049,-0.478536770528396,0.905023387696747,-1.42362288166007,0.171459383225283,-0.592319188318292,-0.653843355171883
