"PROFICIENCIA_MT_SAEB","TX_RESP_Q10c_num","TX_RESP_Q22f_num","TX_RESP_Q22h_num","TX_RESP_Q23b_num"
NA,NA,NA,NA,NA
-0.189976778552276,0.457850771750519,0.448906888477528,0.392501568124967,0.720576692122892
NA,NA,NA,NA,NA
NA,NA,NA,NA,NA
-0.189430131158256,0.457850771750519,0.448906888477528,0.392501568124967,-0.720576692122892
-0.189652706333262,0.457850771750519,-0.693765191283453,-0.828614421597152,0.720576692122892
-0.187619271904585,-2.10611355005239,-0.693765191283453,-0.828614421597152,-0.720576692122892
-0.18780939071565,-2.10611355005239,-0.693765191283453,0.392501568124967,-2.16173007636868
-0.187906841099947,0.457850771750519,-0.693765191283453,0.392501568124967,0.720576692122892
-0.189865140798814,0.457850771750519,1.59157896823851,1.61361755784709,0.720576692122892
-0.188542084134087,0.457850771750519,-0.693765191283453,-0.828614421597152,-0.720576692122892
-0.186803635181544,0.457850771750519,-0.693765191283453,-0.828614421597152,-2.16173007636868
-0.188354672281752,0.457850771750519,0.448906888477528,-0.828614421597152,-0.720576692122892
NA,NA,NA,NA,NA
NA,NA,NA,NA,NA
NA,NA,NA,NA,NA
NA,NA,NA,NA,NA
NA,NA,NA,NA,NA
-0.18999398242589,0.457850771750519,1.59157896823851,1.61361755784709,0.720576692122892
-0.190295539957745,0.457850771750519,-0.693765191283453,0.392501568124967,0.720576692122892
NA,NA,NA,NA,NA
-0.187334307967873,0.457850771750519,0.448906888477528,-0.828614421597152,0.720576692122892
-0.189931754975278,0.457850771750519,-0.693765191283453,0.392501568124967,0.720576692122892
-0.189931550093292,-2.10611355005239,-0.693765191283453,0.392501568124967,0.720576692122892
-0.190174999495728,0.457850771750519,-0.693765191283453,0.392501568124967,-0.720576692122892
-0.191003149696123,0.457850771750519,1.59157896823851,1.61361755784709,2.16173007636868
5.10251722870503,-2.10611355005239,-0.693765191283453,-0.828614421597152,-0.720576692122892
-0.190035084310531,0.457850771750519,1.59157896823851,-0.828614421597152,0.720576692122892
-0.188203827405573,0.457850771750519,-1.83643727104443,1.61361755784709,-0.720576692122892
-0.1868258708954,0.457850771750519,-0.693765191283453,-0.828614421597152,0.720576692122892
-0.188664730037335,0.457850771750519,1.59157896823851,-0.828614421597152,0.720576692122892
-0.18908832904328,0.457850771750519,0.448906888477528,0.392501568124967,-0.720576692122892
-0.188809308010028,0.457850771750519,-0.693765191283453,-0.828614421597152,-0.720576692122892
-0.188561425399188,0.457850771750519,-0.693765191283453,-2.04973041131927,-0.720576692122892
-0.189031175547974,0.457850771750519,1.59157896823851,1.61361755784709,0.720576692122892
NA,NA,NA,NA,NA
NA,NA,NA,NA,NA
NA,NA,NA,NA,NA
NA,NA,NA,NA,NA
-0.188453171747091,-2.10611355005239,0.448906888477528,0.392501568124967,0.720576692122892
-0.190218369536528,0.457850771750519,-0.693765191283453,-0.828614421597152,-0.720576692122892
NA,NA,NA,NA,NA
NA,NA,NA,NA,NA
