"PROFICIENCIA_MT_SAEB","TX_RESP_Q21c_num","TX_RESP_Q22a_num"
NA,NA,NA
NA,NA,NA
NA,NA,NA
0.833561058219662,-1.11711680750775,-0.565135776933327
NA,NA,NA
NA,NA,NA
NA,NA,NA
NA,NA,NA
NA,NA,NA
NA,NA,NA
NA,NA,NA
NA,NA,NA
NA,NA,NA
NA,NA,NA
NA,NA,NA
NA,NA,NA
NA,NA,NA
NA,NA,NA
NA,NA,NA
NA,NA,NA
0.868328988102357,-1.11711680750775,0.995715416501576
NA,NA,NA
0.669949601778233,-1.11711680750775,-0.565135776933327
NA,NA,NA
NA,NA,NA
NA,NA,NA
NA,NA,NA
0.630861353086296,-1.11711680750775,-0.565135776933327
NA,NA,NA
NA,NA,NA
0.618779122839801,0.109521255638015,0.995715416501576
NA,NA,NA
NA,NA,NA
NA,NA,NA
NA,NA,NA
NA,NA,NA
NA,NA,NA
NA,NA,NA
NA,NA,NA
0.0144114457842042,1.33615931878378,0.995715416501576
NA,NA,NA
-0.793346478494083,0.109521255638015,-0.565135776933327
NA,NA,NA
NA,NA,NA
NA,NA,NA
NA,NA,NA
NA,NA,NA
NA,NA,NA
NA,NA,NA
NA,NA,NA
NA,NA,NA
NA,NA,NA
NA,NA,NA
NA,NA,NA
NA,NA,NA
NA,NA,NA
NA,NA,NA
NA,NA,NA
NA,NA,NA
NA,NA,NA
NA,NA,NA
NA,NA,NA
NA,NA,NA
NA,NA,NA
NA,NA,NA
0.502439885124712,0.109521255638015,-0.565135776933327
NA,NA,NA
NA,NA,NA
NA,NA,NA
NA,NA,NA
NA,NA,NA
NA,NA,NA
0.440055712303624,-1.11711680750775,0.995715416501576
NA,NA,NA
NA,NA,NA
NA,NA,NA
NA,NA,NA
NA,NA,NA
NA,NA,NA
NA,NA,NA
NA,NA,NA
0.855193130737539,0.109521255638015,-0.565135776933327
NA,NA,NA
NA,NA,NA
NA,NA,NA
NA,NA,NA
NA,NA,NA
NA,NA,NA
NA,NA,NA
NA,NA,NA
NA,NA,NA
NA,NA,NA
1.29728469052871,-2.34375487065351,-0.565135776933327
NA,NA,NA
NA,NA,NA
-0.789368919667361,1.33615931878378,0.995715416501576
NA,NA,NA
0.505158382836051,0.109521255638015,0.995715416501576
0.848622136011861,1.33615931878378,0.995715416501576
NA,NA,NA
NA,NA,NA
0.110817053383519,0.109521255638015,0.995715416501576
0.82687311714331,0.109521255638015,-0.565135776933327
NA,NA,NA
0.991591096772988,0.109521255638015,-0.565135776933327
NA,NA,NA
NA,NA,NA
NA,NA,NA
NA,NA,NA
NA,NA,NA
NA,NA,NA
0.149564598252516,-2.34375487065351,-2.12598697036823
NA,NA,NA
NA,NA,NA
NA,NA,NA
NA,NA,NA
NA,NA,NA
NA,NA,NA
NA,NA,NA
NA,NA,NA
NA,NA,NA
NA,NA,NA
NA,NA,NA
NA,NA,NA
NA,NA,NA
NA,NA,NA
0.499748845332024,0.109521255638015,-0.565135776933327
NA,NA,NA
NA,NA,NA
NA,NA,NA
0.256246181788998,0.109521255638015,-0.565135776933327
NA,NA,NA
NA,NA,NA
NA,NA,NA
NA,NA,NA
0.13003674122217,0.109521255638015,-0.565135776933327
-0.568066847668268,0.109521255638015,0.995715416501576
NA,NA,NA
NA,NA,NA
NA,NA,NA
0.473485246064096,1.33615931878378,-0.565135776933327
NA,NA,NA
NA,NA,NA
NA,NA,NA
NA,NA,NA
NA,NA,NA
NA,NA,NA
NA,NA,NA
1.78353942838723,0.109521255638015,-2.12598697036823
NA,NA,NA
NA,NA,NA
NA,NA,NA
0.943580516599988,0.109521255638015,0.995715416501576
NA,NA,NA
NA,NA,NA
NA,NA,NA
NA,NA,NA
NA,NA,NA
NA,NA,NA
NA,NA,NA
NA,NA,NA
NA,NA,NA
NA,NA,NA
2.15676228851065,-1.11711680750775,0.995715416501576
NA,NA,NA
NA,NA,NA
NA,NA,NA
NA,NA,NA
-0.504183588943908,0.109521255638015,0.995715416501576
NA,NA,NA
NA,NA,NA
0.872825245026532,0.109521255638015,-2.12598697036823
NA,NA,NA
NA,NA,NA
NA,NA,NA
NA,NA,NA
NA,NA,NA
NA,NA,NA
NA,NA,NA
NA,NA,NA
NA,NA,NA
NA,NA,NA
NA,NA,NA
NA,NA,NA
NA,NA,NA
NA,NA,NA
NA,NA,NA
NA,NA,NA
NA,NA,NA
NA,NA,NA
NA,NA,NA
NA,NA,NA
NA,NA,NA
-1.89509106089536,1.33615931878378,0.995715416501576
NA,NA,NA
NA,NA,NA
NA,NA,NA
NA,NA,NA
NA,NA,NA
-1.53791681743824,0.109521255638015,0.995715416501576
NA,NA,NA
NA,NA,NA
NA,NA,NA
NA,NA,NA
NA,NA,NA
NA,NA,NA
NA,NA,NA
NA,NA,NA
0.694981561457223,1.33615931878378,-0.565135776933327
NA,NA,NA
0.439866545622184,-1.11711680750775,-2.12598697036823
0.348526751150944,0.109521255638015,0.995715416501576
0.745426907515504,-1.11711680750775,-2.12598697036823
NA,NA,NA
0.0785092911451765,-1.11711680750775,0.995715416501576
NA,NA,NA
0.125517102306301,1.33615931878378,-0.565135776933327
NA,NA,NA
NA,NA,NA
NA,NA,NA
-0.937772837887688,1.33615931878378,NA
NA,NA,NA
-1.55022786367349,1.33615931878378,0.995715416501576
NA,NA,NA
NA,NA,NA
0.82628934978337,-1.11711680750775,-0.565135776933327
0.644512833407248,-1.11711680750775,-0.565135776933327
-0.36790664518609,-1.11711680750775,-0.565135776933327
-1.34104768942431,1.33615931878378,-0.565135776933327
NA,NA,NA
-1.27521990420784,0.109521255638015,-0.565135776933327
NA,NA,NA
NA,NA,NA
NA,NA,NA
NA,NA,NA
NA,NA,NA
NA,NA,NA
NA,NA,NA
NA,NA,NA
-1.0514240927553,1.33615931878378,0.995715416501576
NA,NA,NA
NA,NA,NA
NA,NA,NA
NA,NA,NA
NA,NA,NA
NA,NA,NA
NA,NA,NA
NA,NA,NA
NA,NA,NA
NA,NA,NA
NA,NA,NA
NA,NA,NA
NA,NA,NA
NA,NA,NA
NA,NA,NA
NA,NA,NA
NA,NA,NA
NA,NA,NA
NA,NA,NA
NA,NA,NA
NA,NA,NA
NA,NA,NA
NA,NA,NA
NA,NA,NA
NA,NA,NA
NA,NA,NA
NA,NA,NA
NA,NA,NA
NA,NA,NA
NA,NA,NA
NA,NA,NA
NA,NA,NA
NA,NA,NA
NA,NA,NA
NA,NA,NA
NA,NA,NA
NA,NA,NA
NA,NA,NA
NA,NA,NA
0.820214671949086,0.109521255638015,0.995715416501576
NA,NA,NA
NA,NA,NA
0.858522853727468,0.109521255638015,-0.565135776933327
NA,NA,NA
NA,NA,NA
NA,NA,NA
NA,NA,NA
NA,NA,NA
NA,NA,NA
NA,NA,NA
NA,NA,NA
NA,NA,NA
NA,NA,NA
NA,NA,NA
NA,NA,NA
NA,NA,NA
NA,NA,NA
NA,NA,NA
NA,NA,NA
NA,NA,NA
NA,NA,NA
NA,NA,NA
NA,NA,NA
NA,NA,NA
NA,NA,NA
1.3565282706491,-1.11711680750775,-0.565135776933327
NA,NA,NA
NA,NA,NA
NA,NA,NA
NA,NA,NA
NA,NA,NA
NA,NA,NA
NA,NA,NA
NA,NA,NA
NA,NA,NA
NA,NA,NA
0.401380387765391,0.109521255638015,-0.565135776933327
NA,NA,NA
NA,NA,NA
NA,NA,NA
NA,NA,NA
NA,NA,NA
NA,NA,NA
NA,NA,NA
NA,NA,NA
NA,NA,NA
-0.0322698909061247,NA,-0.565135776933327
NA,NA,NA
NA,NA,NA
-1.67153323626724,NA,0.995715416501576
-1.02694130964543,-1.11711680750775,0.995715416501576
-1.17148767233493,-1.11711680750775,-0.565135776933327
-0.404841840051426,1.33615931878378,0.995715416501576
NA,NA,NA
-2.47430369983475,0.109521255638015,0.995715416501576
NA,NA,NA
NA,NA,NA
-0.673611411348736,1.33615931878378,-0.565135776933327
NA,NA,NA
NA,NA,NA
-1.98611253274972,0.109521255638015,0.995715416501576
NA,NA,NA
NA,NA,NA
NA,NA,NA
NA,NA,NA
-0.764850526784923,1.33615931878378,0.995715416501576
NA,NA,NA
NA,NA,NA
NA,NA,NA
NA,NA,NA
NA,NA,NA
NA,NA,NA
NA,NA,NA
NA,NA,NA
NA,NA,NA
-0.963765897503861,NA,0.995715416501576
-0.838701628646961,0.109521255638015,-0.565135776933327
NA,NA,NA
NA,NA,NA
