"PROFICIENCIA_LP_SAEB","TX_RESP_Q10a_num","TX_RESP_Q10c_num","TX_RESP_Q22d_num","TX_RESP_Q22f_num","TX_RESP_Q23c_num","TX_RESP_Q19_num"
-0.56691532198616,0.232047740446128,-1.14187534798892,-0.080968784453912,0.155043418236511,0.357873958946168,-0.540061724867322
-0.762932910929199,-0.928190961784514,0.519034249085875,-1.3764693357165,1.39539076412859,-0.787322709681569,1.08012344973464
-1.11127471524125,NA,0.519034249085875,-1.3764693357165,-1.08530392765557,0.357873958946168,-0.540061724867322
NA,NA,NA,NA,NA,NA,NA
0.988233044542101,-0.928190961784514,-1.14187534798892,1.21453176680868,0.155043418236511,-0.787322709681569,-0.540061724867322
NA,NA,NA,NA,NA,NA,NA
0.450165352586072,0.232047740446128,0.519034249085875,-0.080968784453912,0.155043418236511,-1.93251937830931,-0.540061724867322
NA,NA,NA,NA,NA,NA,NA
-0.906888823503929,1.39228644267677,0.519034249085875,-1.3764693357165,-1.08530392765557,0.357873958946168,-0.540061724867322
-0.353079658384602,-0.928190961784514,0.519034249085875,-0.080968784453912,-1.08530392765557,0.357873958946168,-0.540061724867322
-0.287357397120764,1.39228644267677,0.519034249085875,-0.080968784453912,0.155043418236511,0.357873958946168,-0.540061724867322
1.42285853623636,-0.928190961784514,-2.80278494506372,-0.080968784453912,0.155043418236511,0.357873958946168,-0.540061724867322
0.977769450969841,1.39228644267677,0.519034249085875,-0.080968784453912,0.155043418236511,0.357873958946168,-0.540061724867322
-1.36874329324057,0.232047740446128,0.519034249085875,1.21453176680868,-1.08530392765557,0.357873958946168,1.08012344973464
2.08577662284539,-0.928190961784514,-1.14187534798892,-0.080968784453912,0.155043418236511,-0.787322709681569,-0.540061724867322
-0.138647793593486,0.232047740446128,0.519034249085875,-0.080968784453912,0.155043418236511,0.357873958946168,-0.540061724867322
NA,NA,NA,NA,NA,NA,NA
-1.02763499938453,1.39228644267677,0.519034249085875,-0.080968784453912,0.155043418236511,1.5030706275739,1.08012344973464
-0.0118921637918257,-0.928190961784514,0.519034249085875,-0.080968784453912,-1.08530392765557,-1.93251937830931,2.70030862433661
0.610564069996558,-0.928190961784514,0.519034249085875,2.51003231807127,2.63573811002068,1.5030706275739,NA
NA,NA,NA,NA,NA,NA,NA
