"PROFICIENCIA_MT_SAEB","TX_RESP_Q10c_num","TX_RESP_Q10d_num","TX_RESP_Q10e_num","TX_RESP_Q21c_num","TX_RESP_Q21e_num","TX_RESP_Q22c_num","TX_RESP_Q22g_num","TX_RESP_Q23d_num","TX_RESP_Q23g_num","TX_RESP_Q23h_num"
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0.126804586240226,0.739726721455309,0.773261321201405,0.578088097310734,0.179113787993637,0.696073522426944,-1.67705098312484,-1.33259320930554,-1.46998787265008,0.141233170716508,1.01801356538084
0.991089663170366,0.739726721455309,-0.601425472045537,-0.825840139015334,-1.73143328393849,-1.01733822508553,1.67705098312484,0.932815246513878,0.19599838302001,1.27109853644857,1.01801356538084
1.02359273308344,0.739726721455309,-0.601425472045537,0.578088097310734,NA,NA,0.559016994374947,0.932815246513878,0.19599838302001,0.141233170716508,1.01801356538084
-0.231258963416812,0.739726721455309,NA,0.578088097310734,0.179113787993637,0.696073522426944,NA,0.932815246513878,-1.46998787265008,NA,-0.218145764010179
1.50346664556243,-1.77534413149274,-1.97611226529248,-2.2297683753414,-1.73143328393849,-1.87404409884177,1.67705098312484,0.932815246513878,1.8619846386901,1.27109853644857,1.01801356538084
-0.198830913888528,-1.77534413149274,0.773261321201405,0.578088097310734,1.1343873239597,0.696073522426944,-0.559016994374947,0.932815246513878,0.19599838302001,0.141233170716508,-0.218145764010179
0.58388495431286,-0.517808705018716,-0.601425472045537,-0.825840139015334,-0.776159747972428,-1.01733822508553,-0.559016994374947,-1.33259320930554,0.19599838302001,0.141233170716508,-0.218145764010179
-1.15909940635441,0.739726721455309,0.773261321201405,0.578088097310734,1.1343873239597,0.696073522426944,-0.559016994374947,-0.199888981395831,0.19599838302001,0.141233170716508,-0.218145764010179
-1.95165897426481,0.739726721455309,0.773261321201405,0.578088097310734,1.1343873239597,0.696073522426944,-0.559016994374947,-1.33259320930554,-1.46998787265008,-0.988632195015556,-1.4543050934012
-1.15341921595081,0.739726721455309,0.773261321201405,0.578088097310734,1.1343873239597,-1.87404409884177,-0.559016994374947,-0.199888981395831,0.19599838302001,0.141233170716508,1.01801356538084
-0.343580305333766,-0.517808705018716,-0.601425472045537,-0.825840139015334,1.1343873239597,-0.160632351329295,0.559016994374947,-0.199888981395831,0.19599838302001,0.141233170716508,-0.218145764010179
1.0999933871782,-0.517808705018716,0.773261321201405,0.578088097310734,-0.776159747972428,0.696073522426944,-0.559016994374947,0.932815246513878,0.19599838302001,0.141233170716508,-0.218145764010179
-1.22875567089948,0.739726721455309,0.773261321201405,0.578088097310734,0.179113787993637,0.696073522426944,-0.559016994374947,-1.33259320930554,0.19599838302001,-2.11849756074762,-2.69046442279221
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0.793776897379372,-1.77534413149274,-1.97611226529248,-2.2297683753414,0.179113787993637,0.696073522426944,-0.559016994374947,-1.33259320930554,0.19599838302001,-2.11849756074762,-0.218145764010179
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0.616124232373989,-0.517808705018716,-0.601425472045537,0.578088097310734,-0.776159747972428,-1.01733822508553,-0.559016994374947,-0.199888981395831,-1.46998787265008,0.141233170716508,-0.218145764010179
-0.87547637948016,0.739726721455309,0.773261321201405,0.578088097310734,0.179113787993637,0.696073522426944,1.67705098312484,0.932815246513878,0.19599838302001,0.141233170716508,-0.218145764010179
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0.403346730287888,0.739726721455309,0.773261321201405,0.578088097310734,-0.776159747972428,0.696073522426944,0.559016994374947,0.932815246513878,1.8619846386901,1.27109853644857,1.01801356538084
