"PROFICIENCIA_LP_SAEB","TX_RESP_Q21c_num","TX_RESP_Q22h_num"
2.35610406681981,0.953982466909016,0.232372146784376
0.480404958852422,-1.22654888602588,1.31124282828326
0.320318708974162,-0.136283209558431,0.232372146784376
0.617327639635294,-0.136283209558431,-0.846498534714511
-1.45458161089486,0.953982466909016,1.31124282828326
NA,NA,NA
NA,NA,NA
-0.235339151988797,0.953982466909016,-1.9253692162134
0.661069362013738,-0.136283209558431,-0.846498534714511
NA,NA,NA
NA,NA,NA
0.645370350486309,-0.136283209558431,-0.846498534714511
-1.12862399847476,0.953982466909016,1.31124282828326
NA,NA,NA
1.01601946616166,-0.136283209558431,NA
-1.51096784431235,NA,0.232372146784376
NA,NA,NA
NA,NA,NA
0.861800174504839,0.953982466909016,-1.9253692162134
-0.24097557437127,-0.136283209558431,0.232372146784376
-0.806942690922731,-2.31681456249332,1.31124282828326
NA,NA,NA
NA,NA,NA
-1.04040860922869,0.953982466909016,-0.846498534714511
0.027785487580884,0.953982466909016,1.31124282828326
0.0768651220096137,-0.136283209558431,0.232372146784376
0.449723858530464,-1.22654888602588,-0.846498534714511
0.20865506952183,-2.31681456249332,-0.846498534714511
1.73783569308228,-1.22654888602588,-0.846498534714511
-0.0743976453212571,0.953982466909016,1.31124282828326
-0.494270462018234,0.953982466909016,0.232372146784376
-0.197153178048272,0.953982466909016,-0.846498534714511
0.0664371359658879,-0.136283209558431,1.31124282828326
1.19586204535615,-1.22654888602588,1.31124282828326
0.0893344350165772,NA,-0.846498534714511
1.16192701922436,-1.22654888602588,1.31124282828326
NA,NA,NA
-1.73546964463127,-0.136283209558431,1.31124282828326
0.576503276223825,0.953982466909016,-0.846498534714511
-1.54735915773318,-0.136283209558431,-0.846498534714511
NA,NA,NA
-0.351590306092724,-0.136283209558431,-0.846498534714511
-0.172523460434593,-1.22654888602588,0.232372146784376
0.434007544785153,-1.22654888602588,-0.846498534714511
-1.24222983803626,0.953982466909016,0.232372146784376
0.708514533120249,-0.136283209558431,-0.846498534714511
0.37009453276467,0.953982466909016,1.31124282828326
-0.574901433471144,-0.136283209558431,1.31124282828326
1.75150030271796,-1.22654888602588,0.232372146784376
NA,NA,NA
2.10283223484892,-1.22654888602588,-0.846498534714511
NA,NA,NA
-0.174028816155191,-1.22654888602588,0.232372146784376
NA,NA,NA
NA,NA,NA
NA,NA,NA
-0.0255554508813114,-0.136283209558431,0.232372146784376
0.70313975709426,-0.136283209558431,-0.846498534714511
-1.31357855664712,0.953982466909016,NA
1.2210496391969,-0.136283209558431,1.31124282828326
0.453716612057625,-0.136283209558431,-0.846498534714511
1.08011805336062,0.953982466909016,0.232372146784376
0.236100696943472,0.953982466909016,-1.9253692162134
-0.497201629284848,NA,1.31124282828326
-0.901412319351763,0.953982466909016,-0.846498534714511
-1.67708934629431,0.953982466909016,1.31124282828326
NA,NA,NA
NA,NA,NA
0.576956251216969,0.953982466909016,-0.846498534714511
NA,NA,NA
1.00453681892887,-0.136283209558431,-0.846498534714511
-1.5639768396199,0.953982466909016,1.31124282828326
NA,NA,NA
-0.354900699479411,0.953982466909016,-0.846498534714511
0.521111763421968,-1.22654888602588,-0.846498534714511
0.729695544212526,0.953982466909016,-0.846498534714511
-0.665350629008741,0.953982466909016,0.232372146784376
0.438026806063287,-1.22654888602588,0.232372146784376
-0.446837969441392,0.953982466909016,-0.846498534714511
1.4470498910866,-1.22654888602588,-0.846498534714511
-0.192186416354937,0.953982466909016,-0.846498534714511
-0.236245122896752,-1.22654888602588,-0.846498534714511
-0.0772780984691977,NA,NA
0.315410737162622,0.953982466909016,0.232372146784376
NA,NA,NA
-0.445383327839465,-0.136283209558431,0.232372146784376
-0.682344064018957,0.953982466909016,1.31124282828326
-2.51597509921077,-2.31681456249332,1.31124282828326
NA,NA,NA
-2.06612659800837,0.953982466909016,1.31124282828326
