"PROFICIENCIA_LP_SAEB","TX_RESP_Q10b_num","TX_RESP_Q21a_num","TX_RESP_Q22a_num","TX_RESP_Q23d_num"
-0.22333291402035,0.93585975632599,1.87242360304866,1.5700617457322,1.52357953824755
-0.894313916026088,-0.675898712902104,0.832188268021627,0.0490644295541313,1.52357953824755
0.759751036320073,0.93585975632599,-0.208047067005407,0.0490644295541313,0.280659388624549
1.60842453238658,-0.675898712902104,0.832188268021627,0.0490644295541313,0.280659388624549
-1.00849162140462,-0.675898712902104,-1.24828240203244,1.5700617457322,1.52357953824755
-0.0130322317720512,-0.675898712902104,-1.24828240203244,0.0490644295541313,-0.962260760998455
-0.973060121043728,0.93585975632599,0.832188268021627,1.5700617457322,1.52357953824755
0.581621569321313,0.93585975632599,0.832188268021627,0.0490644295541313,0.280659388624549
0.566492249235834,-0.675898712902104,0.832188268021627,0.0490644295541313,-2.20518091062146
-1.01782730052019,0.93585975632599,-0.208047067005407,1.5700617457322,-0.962260760998455
NA,NA,NA,NA,NA
-1.76927652931156,-2.2876571821302,-1.24828240203244,1.5700617457322,0.280659388624549
-1.95335616674373,-0.675898712902104,-1.24828240203244,0.0490644295541313,0.280659388624549
NA,NA,NA,NA,NA
-0.535513472306873,0.93585975632599,0.832188268021627,0.0490644295541313,1.52357953824755
NA,NA,NA,NA,NA
-0.513191135376858,-0.675898712902104,-1.24828240203244,1.5700617457322,-0.962260760998455
-1.02700234853201,-0.675898712902104,-1.24828240203244,0.0490644295541313,0.280659388624549
0.927985320940172,0.93585975632599,-0.208047067005407,0.0490644295541313,0.280659388624549
NA,NA,NA,NA,NA
NA,NA,NA,NA,NA
NA,NA,NA,NA,NA
0.14298452670528,-0.675898712902104,-0.208047067005407,-1.47193288662394,0.280659388624549
0.480557129013901,0.93585975632599,-1.24828240203244,-1.47193288662394,-2.20518091062146
NA,NA,NA,NA,NA
-1.23034689601417,-0.675898712902104,0.832188268021627,0.0490644295541313,-0.962260760998455
1.00620061063305,-0.675898712902104,-1.24828240203244,-1.47193288662394,-0.962260760998455
NA,NA,NA,NA,NA
NA,NA,NA,NA,NA
NA,NA,NA,NA,NA
NA,NA,NA,NA,NA
0.303464956949242,-2.2876571821302,-0.208047067005407,-1.47193288662394,0.280659388624549
1.74428612721169,0.93585975632599,0.832188268021627,0.0490644295541313,-0.962260760998455
1.17032384100407,0.93585975632599,0.832188268021627,-1.47193288662394,-0.962260760998455
NA,NA,NA,NA,NA
NA,NA,NA,NA,NA
NA,NA,NA,NA,NA
NA,NA,NA,NA,NA
0.0621297079723623,0.93585975632599,-0.208047067005407,0.0490644295541313,0.280659388624549
-0.974806653818478,-0.675898712902104,NA,0.0490644295541313,0.280659388624549
NA,NA,NA,NA,NA
1.17815802328642,0.93585975632599,0.832188268021627,0.0490644295541313,-0.962260760998455
0.0108024985173716,0.93585975632599,0.832188268021627,0.0490644295541313,0.280659388624549
1.54862195050275,0.93585975632599,1.87242360304866,0.0490644295541313,0.280659388624549
NA,NA,NA,NA,NA
0.490980459345596,-0.675898712902104,-0.208047067005407,0.0490644295541313,0.280659388624549
0.300039963802576,0.93585975632599,-0.208047067005407,-1.47193288662394,0.280659388624549
-0.749273196257595,-0.675898712902104,-1.24828240203244,-1.47193288662394,0.280659388624549
