"PROFICIENCIA_LP_SAEB","TX_RESP_Q10a_num","TX_RESP_Q21b_num","TX_RESP_Q21c_num","TX_RESP_Q22e_num","TX_RESP_Q23a_num","TX_RESP_Q23e_num","TX_RESP_Q23g_num"
0.679108607972671,0.509647191437626,-0.545544725589981,0.806842348321658,0.234122387275041,0,-1.99377914511691,0.381024964049344
0.218954402247738,-1.27411797859406,-0.545544725589981,0.806842348321658,0.234122387275041,0,-0.249222393139613,0.381024964049344
-1.11410391671507,0.509647191437626,-0.545544725589981,0.806842348321658,0.234122387275041,0,-0.249222393139613,0.381024964049344
1.72045151015118,0.509647191437626,-0.545544725589981,0.806842348321658,1.463264920469,0,-0.249222393139613,0.381024964049344
0.359296141298248,-1.27411797859406,-0.545544725589981,-0.134473724720276,-0.995020145918923,-1.58113883008419,-0.249222393139613,-1.2192798849579
-0.698013922583297,0.509647191437626,-0.545544725589981,-1.07578979776221,0.234122387275041,1.58113883008419,1.49533435883768,0.381024964049344
0.87507713928796,-1.27411797859406,2.8913870456269,0.806842348321658,0.234122387275041,-1.58113883008419,-0.249222393139613,-1.2192798849579
-0.065234206283813,0.509647191437626,-0.545544725589981,0.806842348321658,-0.995020145918923,-1.58113883008419,-0.249222393139613,-1.2192798849579
-0.202013653484013,0.509647191437626,-0.545544725589981,0.806842348321658,-0.995020145918923,0,-0.249222393139613,-1.2192798849579
-0.581458459762587,2.29341236146932,-0.545544725589981,0.806842348321658,1.463264920469,1.58113883008419,1.49533435883768,1.98132981305659
NA,NA,NA,NA,NA,NA,NA,NA
-1.64329173419742,0.509647191437626,0.600099198148979,-2.01710587080415,-0.995020145918923,0,1.49533435883768,-1.2192798849579
0.737105935212849,-1.27411797859406,1.74574312188794,0.806842348321658,-0.995020145918923,0,-0.249222393139613,-1.2192798849579
-1.00939899500602,0.509647191437626,-0.545544725589981,-0.134473724720276,0.234122387275041,0,-0.249222393139613,0.381024964049344
-1.32298961731994,0.509647191437626,-0.545544725589981,-1.07578979776221,1.463264920469,1.58113883008419,1.49533435883768,1.98132981305659
0.597768279567584,0.509647191437626,0.600099198148979,-1.07578979776221,0.234122387275041,0,-0.249222393139613,0.381024964049344
0.62493348086034,0.509647191437626,1.74574312188794,-1.07578979776221,0.234122387275041,-1.58113883008419,1.49533435883768,0.381024964049344
0.902911011737161,0.509647191437626,-0.545544725589981,-0.134473724720276,-2.22416267911289,0,-0.249222393139613,0.381024964049344
1.94514150156437,-1.27411797859406,0.600099198148979,0.806842348321658,-0.995020145918923,0,-0.249222393139613,-1.2192798849579
-0.454093204762594,-1.27411797859406,-0.545544725589981,-0.134473724720276,0.234122387275041,0,-1.99377914511691,0.381024964049344
-0.182599619016634,-1.27411797859406,-0.545544725589981,-2.01710587080415,0.234122387275041,1.58113883008419,-0.249222393139613,0.381024964049344
-1.38755068076872,0.509647191437626,-0.545544725589981,0.806842348321658,1.463264920469,0,-0.249222393139613,0.381024964049344
NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA
