"PROFICIENCIA_MT_SAEB","TX_RESP_Q23h_num"
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
0.172030282603379,1.1230508855756
NA,NA
NA,NA
-0.436897516650475,-0.455290899557674
-0.200869914085804,1.1230508855756
NA,NA
0.19551133866703,-0.455290899557674
NA,NA
NA,NA
NA,NA
NA,NA
1.14008631087294,1.1230508855756
-1.74991883440035,-0.455290899557674
NA,NA
NA,NA
NA,NA
-0.180944434458347,1.1230508855756
-1.46299670292331,-0.455290899557674
-0.207116389228794,1.1230508855756
NA,NA
0.714551862084868,1.1230508855756
-0.282456057430644,-0.455290899557674
NA,NA
0.0888463777426398,1.1230508855756
-1.00276721899167,-0.455290899557674
NA,NA
1.74048327127591,-0.455290899557674
0.550047657196472,-0.455290899557674
NA,NA
-0.40936399521269,-2.03363268469094
-1.13342303262323,1.1230508855756
NA,NA
-0.0616381192699027,-0.455290899557674
1.55074152328358,-0.455290899557674
-0.34291134002724,1.1230508855756
0.639426429468602,-0.455290899557674
NA,NA
0.0640592188914259,1.1230508855756
1.61434196807858,1.1230508855756
-0.20203403211202,-0.455290899557674
-1.38611734633531,1.1230508855756
1.30585528618221,1.1230508855756
-1.81747494832301,NA
NA,NA
0.37660480846937,1.1230508855756
NA,NA
NA,NA
1.21330426631159,1.1230508855756
0.813983058479241,-0.455290899557674
0.0493387311290785,1.1230508855756
-0.434734471520577,-0.455290899557674
-0.313155407250187,-0.455290899557674
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
0.153430232685786,1.1230508855756
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
0.970697220599605,1.1230508855756
NA,NA
0.134168125998429,-2.03363268469094
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
-1.03550956535204,1.1230508855756
NA,NA
NA,NA
NA,NA
1.37558347370146,-0.455290899557674
-0.0343227126565874,1.1230508855756
NA,NA
-1.38278632703101,-0.455290899557674
NA,NA
NA,NA
NA,NA
0.499256366838017,-0.455290899557674
-0.0925271823435039,-0.455290899557674
NA,NA
NA,NA
NA,NA
NA,NA
0.864511068589061,1.1230508855756
-1.58944645179344,-0.455290899557674
-1.44455669470045,-3.61197446982421
0.213263451618268,-2.03363268469094
0.0083998070017816,1.1230508855756
-0.870221985115878,-0.455290899557674
-1.7598409114779,-2.03363268469094
NA,NA
NA,NA
1.27338912777605,1.1230508855756
-0.146966989236449,-0.455290899557674
-2.09449049658732,1.1230508855756
NA,NA
NA,NA
0.039334035499548,-0.455290899557674
1.95667316199291,-0.455290899557674
-0.303096517729801,1.1230508855756
1.53992892997476,1.1230508855756
-0.750323277822652,-0.455290899557674
-1.34064844099966,-0.455290899557674
-0.0916302238048084,NA
-0.993091635218288,-0.455290899557674
0.276918090304132,-0.455290899557674
-0.237374337080884,-0.455290899557674
0.753077368539208,-0.455290899557674
2.14844629190012,1.1230508855756
0.469956013722915,1.1230508855756
-2.1039324716714,-0.455290899557674
NA,NA
NA,1.1230508855756
-0.400356933607214,-0.455290899557674
0.921590143366493,-0.455290899557674
NA,NA
1.83245741599729,1.1230508855756
NA,NA
0.60767395865452,1.1230508855756
-0.910049692028187,-2.03363268469094
1.18791829613887,-0.455290899557674
-0.0432187541396788,-0.455290899557674
NA,NA
NA,NA
NA,NA
2.11894592707535,1.1230508855756
1.114909427058,-0.455290899557674
-0.856915964832096,-0.455290899557674
0.895152345278862,-0.455290899557674
-0.58472593574336,-0.455290899557674
0.895903462908036,-0.455290899557674
-1.11042593470123,-2.03363268469094
0.48510243267859,1.1230508855756
1.59934785543057,1.1230508855756
NA,NA
NA,NA
0.810610729898962,-0.455290899557674
1.01122185125023,1.1230508855756
-1.43882904466766,1.1230508855756
NA,NA
-0.0268346732539194,-0.455290899557674
0.179311798716817,-0.455290899557674
-0.744083244987095,-0.455290899557674
NA,NA
-1.06624505212905,-0.455290899557674
NA,NA
-1.25397218206027,-0.455290899557674
-0.418593027790814,-0.455290899557674
1.0209296927422,1.1230508855756
0.618318774881546,-0.455290899557674
0.0457547531224725,-2.03363268469094
-0.972533770380399,1.1230508855756
-0.139118896429382,-0.455290899557674
1.25584092886408,-0.455290899557674
-0.394715758274582,-0.455290899557674
-1.73138075994209,-0.455290899557674
-0.242042423811696,-0.455290899557674
0.205565055868902,1.1230508855756
-0.293966867557406,-0.455290899557674
-0.0689635308185858,-0.455290899557674
NA,NA
-0.720502829608422,-0.455290899557674
-0.399738749181987,-0.455290899557674
NA,NA
NA,NA
