"PROFICIENCIA_LP_SAEB","TX_RESP_Q10d_num","TX_RESP_Q22g_num","TX_RESP_Q23b_num","TX_RESP_Q19_num"
NA,NA,NA,NA,NA
NA,NA,NA,NA,NA
-0.0692625713042368,0.639009650422694,-0.279961387298996,-0.347610893576904,-0.393042947552414
NA,NA,NA,NA,NA
-0.872050607760947,0.639009650422694,-0.279961387298996,-1.39044357430761,-0.393042947552414
NA,NA,NA,NA,NA
0.595240137739176,0.639009650422694,-1.67976832379398,1.73805446788452,-0.393042947552414
NA,NA,NA,NA,NA
NA,NA,NA,NA,NA
-1.18071349504237,0.639009650422694,-0.279961387298996,-0.347610893576904,-0.393042947552414
NA,NA,NA,NA,NA
NA,NA,NA,NA,NA
-0.467547967524445,-2.09960313710314,-0.279961387298996,1.73805446788452,-0.393042947552414
NA,NA,NA,NA,NA
NA,NA,NA,NA,NA
NA,NA,NA,NA,NA
NA,NA,NA,NA,NA
0.931874668826133,-2.09960313710314,-0.279961387298996,0.695221787153807,-0.393042947552414
NA,NA,NA,NA,NA
-1.21944953713991,0.639009650422694,NA,NA,2.45651842220259
0.362445400828173,NA,NA,NA,NA
NA,NA,NA,NA,NA
NA,NA,NA,NA,NA
-0.103552540470371,-0.730296743340221,-0.279961387298996,-0.347610893576904,2.45651842220259
NA,NA,NA,NA,NA
NA,NA,NA,NA,NA
0.0675576061464052,0.639009650422694,-0.279961387298996,0.695221787153807,-0.393042947552414
0.682572865929969,0.639009650422694,-1.67976832379398,-0.347610893576904,-0.393042947552414
NA,NA,NA,NA,NA
-0.259859365399578,0.639009650422694,-0.279961387298996,0.695221787153807,-0.393042947552414
NA,NA,NA,NA,NA
-2.32607580948226,0.639009650422694,1.11984554919598,-1.39044357430761,-0.393042947552414
NA,NA,NA,NA,NA
0.8072723899758,-2.09960313710314,1.11984554919598,0.695221787153807,-0.393042947552414
1.10326746665247,0.639009650422694,-0.279961387298996,0.695221787153807,NA
0.633996913867994,-0.730296743340221,-1.67976832379398,1.73805446788452,NA
NA,NA,NA,NA,NA
-1.37519233052137,0.639009650422694,1.11984554919598,-0.347610893576904,2.45651842220259
NA,NA,NA,NA,NA
NA,NA,NA,NA,NA
1.38623947710339,0.639009650422694,-0.279961387298996,-1.39044357430761,-0.393042947552414
1.91615476497448,0.639009650422694,-1.67976832379398,0.695221787153807,-0.393042947552414
-1.13408764804915,0.639009650422694,1.11984554919598,-0.347610893576904,-0.393042947552414
NA,NA,NA,NA,NA
NA,NA,NA,NA,NA
-1.56784683012927,-0.730296743340221,1.11984554919598,-1.39044357430761,-0.393042947552414
NA,NA,NA,NA,NA
NA,NA,NA,NA,NA
0.088143769183643,0.639009650422694,1.11984554919598,0.695221787153807,-0.393042947552414
NA,NA,NA,NA,NA
1.09337568630787,-0.730296743340221,1.11984554919598,-0.347610893576904,-0.393042947552414
0.871122309761055,-0.730296743340221,1.11984554919598,-0.347610893576904,-0.393042947552414
1.37968514621994,-2.09960313710314,-0.279961387298996,-0.347610893576904,-0.393042947552414
NA,NA,NA,NA,NA
0.136310006432354,NA,1.11984554919598,1.73805446788452,-0.393042947552414
-1.35276886401799,0.639009650422694,1.11984554919598,-0.347610893576904,2.45651842220259
NA,NA,NA,NA,NA
-0.222705181620079,0.639009650422694,-1.67976832379398,-1.39044357430761,-0.393042947552414
NA,NA,NA,NA,NA
-0.480438816057004,0.639009650422694,-0.279961387298996,0.695221787153807,-0.393042947552414
NA,NA,NA,NA,NA
-0.177875122961139,0.639009650422694,-0.279961387298996,-1.39044357430761,-0.393042947552414
NA,NA,NA,NA,NA
0.301791581364631,-0.730296743340221,-0.279961387298996,-0.347610893576904,-0.393042947552414
NA,NA,NA,NA,NA
0.452376496166614,0.639009650422694,1.11984554919598,-0.347610893576904,-0.393042947552414
