"PROFICIENCIA_MT_SAEB","TX_RESP_Q10d_num","TX_RESP_Q10e_num","TX_RESP_Q22d_num","TX_RESP_Q23b_num"
0.444296717397299,-1.74775824494805,-1.48064435037847,-0.890972341344311,0.217132222355669
-0.877043744140172,-0.46167198923156,-1.48064435037847,-1.94900199669068,-2.60558666826803
-0.398479415574583,0.824414266484928,0.658064155723766,1.22508696934843,1.62849166766752
0.212762609668823,0.824414266484928,0.658064155723766,0.167057314002058,0.217132222355669
NA,NA,NA,NA,NA
-1.12355783073232,-1.74775824494805,0.658064155723766,-1.94900199669068,0.217132222355669
0.871063401434143,0.824414266484928,0.658064155723766,0.167057314002058,0.217132222355669
0.841825159822306,0.824414266484928,0.658064155723766,0.167057314002058,-2.60558666826803
NA,NA,NA,NA,NA
2.18405074370667,0.824414266484928,0.658064155723766,-0.890972341344311,0.217132222355669
2.82132092950211,-0.46167198923156,-1.48064435037847,-0.890972341344311,-1.19422722295618
NA,NA,NA,NA,NA
1.41689841106698,-0.46167198923156,0.658064155723766,-0.890972341344311,-1.19422722295618
-0.492993010324782,-0.46167198923156,0.658064155723766,1.22508696934843,0.217132222355669
NA,NA,NA,NA,NA
-0.758519257068957,0.824414266484928,0.658064155723766,-0.890972341344311,-1.19422722295618
NA,NA,NA,NA,NA
-0.310471409638263,0.824414266484928,0.658064155723766,1.22508696934843,0.217132222355669
NA,NA,NA,NA,NA
-0.826102866343726,0.824414266484928,0.658064155723766,0.167057314002058,0.217132222355669
0.573046108341483,-1.74775824494805,-1.48064435037847,-0.890972341344311,-1.19422722295618
-0.590496126186051,0.824414266484928,0.658064155723766,1.22508696934843,0.217132222355669
-1.15285379475861,0.824414266484928,0.658064155723766,0.167057314002058,0.217132222355669
NA,NA,NA,NA,NA
0.62469597605182,0.824414266484928,0.658064155723766,-0.890972341344311,0.217132222355669
-0.45499519605428,0.824414266484928,0.658064155723766,-0.890972341344311,0.217132222355669
-0.753428177300604,0.824414266484928,0.658064155723766,1.22508696934843,0.217132222355669
NA,NA,NA,NA,NA
-1.61839771093651,0.824414266484928,0.658064155723766,0.167057314002058,0.217132222355669
1.32989732451446,-1.74775824494805,-1.48064435037847,-1.94900199669068,-1.19422722295618
-0.840077082751019,0.824414266484928,0.658064155723766,1.22508696934843,1.62849166766752
-0.264516537809191,-1.74775824494805,-1.48064435037847,-0.890972341344311,-1.19422722295618
NA,NA,NA,NA,NA
-0.825622514211088,0.824414266484928,0.658064155723766,1.22508696934843,1.62849166766752
-0.471709512416677,0.824414266484928,0.658064155723766,0.167057314002058,0.217132222355669
-1.13189593060022,0.824414266484928,0.658064155723766,0.167057314002058,1.62849166766752
NA,NA,NA,NA,NA
0.216562744371924,-0.46167198923156,-1.48064435037847,1.22508696934843,1.62849166766752
0.590275422680845,-1.74775824494805,-1.48064435037847,0.167057314002058,0.217132222355669
-0.556034006065651,-0.46167198923156,0.658064155723766,0.167057314002058,0.217132222355669
-0.164956900822321,-0.46167198923156,-1.48064435037847,1.22508696934843,0.217132222355669
-0.731995745646672,0.824414266484928,0.658064155723766,NA,0.217132222355669
2.00533851248319,-0.46167198923156,0.658064155723766,-0.890972341344311,0.217132222355669
-0.127500652540592,-0.46167198923156,-1.48064435037847,0.167057314002058,0.217132222355669
NA,NA,NA,NA,NA
NA,NA,NA,NA,NA
NA,NA,NA,NA,NA
-0.292578142916693,-0.46167198923156,-1.48064435037847,1.22508696934843,0.217132222355669
1.00638996607628,-1.74775824494805,-1.48064435037847,-0.890972341344311,-1.19422722295618
-0.0691996917339723,0.824414266484928,0.658064155723766,1.22508696934843,0.217132222355669
0.475966758466396,-0.46167198923156,0.658064155723766,0.167057314002058,0.217132222355669
-0.780965529011784,0.824414266484928,0.658064155723766,0.167057314002058,0.217132222355669
