"PROFICIENCIA_LP_SAEB","TX_RESP_Q10b_num","TX_RESP_Q21a_num","TX_RESP_Q22e_num","TX_RESP_Q23b_num","TX_RESP_Q23e_num","TX_RESP_Q23g_num","TX_RESP_Q19_num"
-0.474832494587025,-1.97132091297183,-0.23329013545583,-0.81976905951986,0.217132222355669,-1.9303446681828,0.355667533997324,1.20494709151409
-0.197970540211187,-0.402310390402415,-1.46639513715093,-1.85814320157835,-2.60558666826803,-1.9303446681828,-2.16633861616552,-0.652679674570133
-0.441598014663033,-0.402310390402415,-0.23329013545583,1.25697922459712,1.62849166766752,1.35412237917301,0.355667533997324,-0.652679674570133
-0.267450224827546,1.166700132167,0.999814866239273,0.21860508253863,0.217132222355669,0.259300030054407,-0.905335541084099,-0.652679674570133
NA,NA,NA,NA,NA,NA,NA,NA
-1.97933566682912,-0.402310390402415,-1.46639513715093,-0.81976905951986,0.217132222355669,1.35412237917301,1.61667060907875,-0.652679674570133
1.02476676778851,1.166700132167,0.999814866239273,0.21860508253863,0.217132222355669,0.259300030054407,0.355667533997324,1.20494709151409
0.558627584030989,1.166700132167,-0.23329013545583,-0.81976905951986,-2.60558666826803,0.259300030054407,-2.16633861616552,-0.652679674570133
NA,NA,NA,NA,NA,NA,NA,NA
1.81324803244831,1.166700132167,0.999814866239273,-0.81976905951986,0.217132222355669,0.259300030054407,0.355667533997324,-0.652679674570133
1.87437381246894,-0.402310390402415,0.999814866239273,-0.81976905951986,-1.19422722295618,0.259300030054407,-0.905335541084099,-0.652679674570133
NA,NA,NA,NA,NA,NA,NA,NA
1.78869311389984,-0.402310390402415,-1.46639513715093,-0.81976905951986,-1.19422722295618,-1.9303446681828,-0.905335541084099,-0.652679674570133
-0.0222322148976032,1.166700132167,0.999814866239273,1.25697922459712,0.217132222355669,0.259300030054407,0.355667533997324,1.20494709151409
NA,NA,NA,NA,NA,NA,NA,NA
0.247178510246681,-0.402310390402415,0.999814866239273,-0.81976905951986,-1.19422722295618,-1.9303446681828,0.355667533997324,-0.652679674570133
NA,NA,NA,NA,NA,NA,NA,NA
0.213765688043116,1.166700132167,-0.23329013545583,1.25697922459712,0.217132222355669,0.259300030054407,0.355667533997324,-0.652679674570133
NA,NA,NA,NA,NA,NA,NA,NA
0.440939437703749,-0.402310390402415,0.999814866239273,-0.81976905951986,0.217132222355669,-0.835522319064199,0.355667533997324,-0.652679674570133
1.86460778825836,-0.402310390402415,2.23291986793438,-0.81976905951986,-1.19422722295618,0.259300030054407,-2.16633861616552,-0.652679674570133
-1.96991018782685,1.166700132167,-0.23329013545583,1.25697922459712,0.217132222355669,1.35412237917301,0.355667533997324,-0.652679674570133
-0.676047300287639,1.166700132167,-0.23329013545583,0.21860508253863,0.217132222355669,NA,0.355667533997324,-0.652679674570133
NA,NA,NA,NA,NA,NA,NA,NA
0.709273167778056,1.166700132167,NA,-0.81976905951986,0.217132222355669,-0.835522319064199,-0.905335541084099,NA
0.848904110606526,-0.402310390402415,0.999814866239273,-0.81976905951986,0.217132222355669,-0.835522319064199,-0.905335541084099,-0.652679674570133
0.265233562787066,1.166700132167,-0.23329013545583,1.25697922459712,0.217132222355669,0.259300030054407,0.355667533997324,-0.652679674570133
NA,NA,NA,NA,NA,NA,NA,NA
-1.11282086160763,-0.402310390402415,0.999814866239273,1.25697922459712,0.217132222355669,0.259300030054407,-0.905335541084099,1.20494709151409
0.820207412752752,-0.402310390402415,NA,-1.85814320157835,-1.19422722295618,-0.835522319064199,-0.905335541084099,NA
-0.571603478083833,-0.402310390402415,-0.23329013545583,1.25697922459712,1.62849166766752,1.35412237917301,1.61667060907875,-0.652679674570133
-1.35832533275104,-1.97132091297183,-0.23329013545583,-0.81976905951986,-1.19422722295618,0.259300030054407,-0.905335541084099,3.06257385759832
NA,NA,NA,NA,NA,NA,NA,NA
-0.457657159306877,1.166700132167,0.999814866239273,1.25697922459712,1.62849166766752,-1.9303446681828,0.355667533997324,-0.652679674570133
0.302292259439872,1.166700132167,0.999814866239273,0.21860508253863,0.217132222355669,0.259300030054407,0.355667533997324,-0.652679674570133
-1.36360088918893,-1.97132091297183,-1.46639513715093,-0.81976905951986,1.62849166766752,1.35412237917301,1.61667060907875,1.20494709151409
NA,NA,NA,NA,NA,NA,NA,NA
-0.327050345635999,-0.402310390402415,-0.23329013545583,1.25697922459712,1.62849166766752,1.35412237917301,1.61667060907875,1.20494709151409
-0.510368254623306,-0.402310390402415,-1.46639513715093,0.21860508253863,0.217132222355669,0.259300030054407,1.61667060907875,1.20494709151409
-0.903708909656804,-0.402310390402415,-0.23329013545583,0.21860508253863,0.217132222355669,0.259300030054407,0.355667533997324,1.20494709151409
0.155038490269698,-0.402310390402415,-0.23329013545583,1.25697922459712,0.217132222355669,0.259300030054407,0.355667533997324,1.20494709151409
