"PROFICIENCIA_MT_SAEB","TX_RESP_Q10a_num","TX_RESP_Q10c_num","TX_RESP_Q10d_num","TX_RESP_Q10e_num","TX_RESP_Q21a_num","TX_RESP_Q21b_num","TX_RESP_Q21e_num","TX_RESP_Q22a_num","TX_RESP_Q22b_num","TX_RESP_Q22c_num","TX_RESP_Q22e_num","TX_RESP_Q22g_num","TX_RESP_Q22h_num","TX_RESP_Q23d_num","TX_RESP_Q23e_num","TX_RESP_Q23f_num","TX_RESP_Q23g_num","TX_RESP_Q19_num","TX_RESP_Q20_num"
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0.553049490583485,0.353553390593274,0.353553390593274,0.661437827766148,0.353553390593274,-0.241522945769824,1.50088626300199,-0.195047374401374,0,1.3228756555323,1.73205080756888,-0.661437827766148,-0.935414346693485,0.540061724867322,-0.195047374401374,0.724568837309472,0.353553390593274,0.540061724867322,2.47487373415292,2.47487373415292
-0.77807048679855,-1.06066017177982,-2.47487373415292,-0.661437827766148,0.353553390593274,-0.241522945769824,-0.682221028637269,1.36533162080961,0,-1.3228756555323,-1.73205080756888,-0.661437827766148,-0.935414346693485,0.540061724867322,-1.75542636961236,-1.20761472884912,-1.06066017177982,0.540061724867322,-0.353553390593274,-0.353553390593274
1.61923750806161,1.76776695296637,0.353553390593274,0.661437827766148,0.353553390593274,0.724568837309472,1.50088626300199,-0.195047374401374,-1.3228756555323,0,0,0.661437827766148,-0.935414346693485,-1.62018517460197,1.36533162080961,0.724568837309472,1.76776695296637,-1.62018517460197,-0.353553390593274,-0.353553390593274
0.333847467144635,0.353553390593274,0.353553390593274,0.661437827766148,0.353553390593274,0.724568837309472,0.409332617182361,-0.195047374401374,-1.3228756555323,0,0,0.661437827766148,0.935414346693485,0.540061724867322,-0.195047374401374,0.724568837309472,0.353553390593274,-0.540061724867322,-0.353553390593274,-0.353553390593274
0.117921268233146,0.353553390593274,0.353553390593274,0.661437827766148,0.353553390593274,1.69066062038877,-0.682221028637269,-0.195047374401374,0,0,0,-0.661437827766148,-0.935414346693485,-1.62018517460197,-0.195047374401374,0.724568837309472,0.353553390593274,-0.540061724867322,-0.353553390593274,-0.353553390593274
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
-0.31231270726646,-1.06066017177982,0.353553390593274,-0.661437827766148,0.353553390593274,-0.241522945769824,-0.682221028637269,1.36533162080961,0,1.3228756555323,0,-0.661437827766148,0.935414346693485,0.540061724867322,1.36533162080961,-1.20761472884912,0.353553390593274,1.62018517460197,-0.353553390593274,-0.353553390593274
-1.78365433560664,-1.06066017177982,0.353553390593274,-1.98431348329844,-2.47487373415292,-1.20761472884912,-0.682221028637269,-0.195047374401374,1.3228756555323,-1.3228756555323,NA,-0.661437827766148,0.935414346693485,0.540061724867322,-0.195047374401374,-1.20761472884912,-1.06066017177982,0.540061724867322,-0.353553390593274,-0.353553390593274
0.249981795648774,0.353553390593274,0.353553390593274,0.661437827766148,0.353553390593274,-1.20761472884912,-0.682221028637269,-1.75542636961236,1.3228756555323,0,0,1.98431348329844,0.935414346693485,0.540061724867322,-0.195047374401374,0.724568837309472,-1.06066017177982,-0.540061724867322,-0.353553390593274,-0.353553390593274
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
