"PROFICIENCIA_LP_SAEB","TX_RESP_Q10a_num","TX_RESP_Q10c_num","TX_RESP_Q10d_num","TX_RESP_Q10e_num","TX_RESP_Q21a_num","TX_RESP_Q21d_num","TX_RESP_Q22a_num","TX_RESP_Q22b_num","TX_RESP_Q22d_num","TX_RESP_Q22h_num","TX_RESP_Q23a_num","TX_RESP_Q23b_num","TX_RESP_Q23c_num","TX_RESP_Q23d_num","TX_RESP_Q23f_num","TX_RESP_Q23h_num"
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
-0.194365640001526,0.353553390593274,0.353553390593274,0.661437827766148,0.353553390593274,-0.241522945769824,1.62018517460197,0,1.3228756555323,-1.04850320665174,0.540061724867322,-0.504016128774185,-1.36533162080961,-0.540061724867322,-0.195047374401374,0.353553390593274,-1.20761472884912
-0.993086216422316,-1.06066017177982,-2.47487373415292,-0.661437827766148,0.353553390593274,-0.241522945769824,-0.540061724867322,0,-1.3228756555323,-1.04850320665174,0.540061724867322,0.840026881290309,0.195047374401374,-0.540061724867322,-1.75542636961236,-1.06066017177982,0.724568837309472
0.920038904740478,1.76776695296637,0.353553390593274,0.661437827766148,0.353553390593274,0.724568837309472,-0.540061724867322,-1.3228756555323,0,0.14978617237882,-1.62018517460197,0.840026881290309,1.75542636961236,1.62018517460197,1.36533162080961,1.76776695296637,0.724568837309472
-0.0275780095627822,0.353553390593274,0.353553390593274,0.661437827766148,0.353553390593274,0.724568837309472,-0.540061724867322,-1.3228756555323,0,0.14978617237882,0.540061724867322,0.840026881290309,0.195047374401374,-0.540061724867322,-0.195047374401374,0.353553390593274,0.724568837309472
0.822442617121677,0.353553390593274,0.353553390593274,0.661437827766148,0.353553390593274,1.69066062038877,-0.540061724867322,0,0,0.14978617237882,-1.62018517460197,-0.504016128774185,0.195047374401374,-0.540061724867322,-0.195047374401374,0.353553390593274,-1.20761472884912
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1.52455614856808,-1.06066017177982,0.353553390593274,-0.661437827766148,0.353553390593274,-0.241522945769824,1.62018517460197,0,1.3228756555323,-1.04850320665174,0.540061724867322,0.840026881290309,0.195047374401374,1.62018517460197,1.36533162080961,0.353553390593274,-1.20761472884912
-1.13258323546207,-1.06066017177982,0.353553390593274,-1.98431348329844,-2.47487373415292,-1.20761472884912,-0.540061724867322,1.3228756555323,-1.3228756555323,1.34807555140938,0.540061724867322,-0.504016128774185,0.195047374401374,-0.540061724867322,-0.195047374401374,-1.06066017177982,0.724568837309472
-0.919424568981539,0.353553390593274,0.353553390593274,0.661437827766148,0.353553390593274,-1.20761472884912,-0.540061724867322,1.3228756555323,0,1.34807555140938,0.540061724867322,-1.84805913883868,-1.36533162080961,-0.540061724867322,-0.195047374401374,-1.06066017177982,0.724568837309472
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
