"PROFICIENCIA_LP_SAEB","TX_RESP_Q10b_num","TX_RESP_Q10c_num","TX_RESP_Q10d_num","TX_RESP_Q21a_num","TX_RESP_Q21d_num","TX_RESP_Q23f_num"
0.864955005252832,NA,NA,NA,-0.037456635142616,-1.04189131374987,0.597493072430496
0.72523270509472,1.0018835955663,0.339025191535018,0.546481961217982,-0.037456635142616,1.08925000982941,0.597493072430496
-1.65711053687536,1.0018835955663,0.339025191535018,0.546481961217982,-1.1611556894211,1.08925000982941,-0.672179706484308
-0.29352694647328,1.0018835955663,0.339025191535018,0.546481961217982,-1.1611556894211,-1.04189131374987,-0.672179706484308
0.540752841010763,1.0018835955663,0.339025191535018,0.546481961217982,1.08624241913587,1.08925000982941,-1.94185248539911
-0.773122976682865,-0.546481961217982,0.339025191535018,-1.0018835955663,-0.037456635142616,1.08925000982941,NA
1.02125454400497,1.0018835955663,0.339025191535018,0.546481961217982,1.08624241913587,-1.04189131374987,0.597493072430496
0.822044679819078,1.0018835955663,0.339025191535018,0.546481961217982,-0.037456635142616,-1.04189131374987,-0.672179706484308
-0.677215481926956,-0.546481961217982,0.339025191535018,0.546481961217982,-0.037456635142616,0.378869568636318,0.597493072430496
0.323045629514714,-0.546481961217982,0.339025191535018,0.546481961217982,1.08624241913587,-1.04189131374987,0.597493072430496
-0.936188906114206,-0.546481961217982,0.339025191535018,0.546481961217982,-0.037456635142616,1.08925000982941,-0.672179706484308
0.15393142811212,-0.546481961217982,0.339025191535018,-1.0018835955663,-1.1611556894211,1.08925000982941,-0.672179706484308
1.19612191465898,1.0018835955663,0.339025191535018,0.546481961217982,2.20994147341435,-1.04189131374987,0.597493072430496
0.216930621249387,-0.546481961217982,0.339025191535018,0.546481961217982,-0.037456635142616,-1.04189131374987,-0.672179706484308
NA,NA,NA,NA,NA,NA,NA
-1.36109706936585,1.0018835955663,0.339025191535018,0.546481961217982,NA,NA,-0.672179706484308
-1.93088804589232,-2.09484751800226,-3.50326031252853,-2.55024915235058,-1.1611556894211,-1.04189131374987,0.597493072430496
0.374679496707708,-0.546481961217982,0.339025191535018,0.546481961217982,-1.1611556894211,1.08925000982941,-1.94185248539911
-1.29338063528727,-2.09484751800226,-3.50326031252853,-2.55024915235058,1.08624241913587,1.08925000982941,-0.672179706484308
-1.30642473070566,-0.546481961217982,0.339025191535018,-1.0018835955663,-0.037456635142616,1.08925000982941,-0.672179706484308
1.65284749492519,1.0018835955663,0.339025191535018,0.546481961217982,1.08624241913587,-1.04189131374987,0.597493072430496
-0.989536156137734,1.0018835955663,0.339025191535018,0.546481961217982,NA,NA,-1.94185248539911
0.484903583169465,1.0018835955663,0.339025191535018,0.546481961217982,-0.037456635142616,1.08925000982941,1.8671658513453
1.58087982065058,1.0018835955663,0.339025191535018,0.546481961217982,NA,NA,0.597493072430496
-1.04712271819561,-0.546481961217982,-1.58211756049675,-1.0018835955663,-1.1611556894211,0.378869568636318,0.597493072430496
-0.476588552134105,-0.546481961217982,0.339025191535018,0.546481961217982,NA,NA,0.597493072430496
0.0499874320218727,1.0018835955663,0.339025191535018,0.546481961217982,1.08624241913587,1.08925000982941,0.597493072430496
0.92107429498688,-0.546481961217982,0.339025191535018,0.546481961217982,-0.037456635142616,-1.04189131374987,1.8671658513453
1.55380950835665,-0.546481961217982,0.339025191535018,-1.0018835955663,-0.037456635142616,-1.04189131374987,0.597493072430496
NA,NA,NA,NA,NA,NA,NA
0.13912855778614,-0.546481961217982,0.339025191535018,-1.0018835955663,2.20994147341435,0.378869568636318,0.597493072430496
0.913812061470635,-0.546481961217982,0.339025191535018,0.546481961217982,-1.1611556894211,1.08925000982941,0.597493072430496
-0.987415328991956,-0.546481961217982,0.339025191535018,0.546481961217982,-0.037456635142616,-0.331510872556778,0.597493072430496
-0.443620479581688,-0.546481961217982,0.339025191535018,0.546481961217982,NA,NA,-0.672179706484308
-0.720699335061601,1.0018835955663,0.339025191535018,0.546481961217982,-1.1611556894211,-1.04189131374987,-1.94185248539911
0.070805153778848,-2.09484751800226,-1.58211756049675,-2.55024915235058,-1.1611556894211,-1.04189131374987,0.597493072430496
NA,NA,NA,NA,NA,NA,NA
1.28774112685497,1.0018835955663,0.339025191535018,0.546481961217982,-0.037456635142616,-0.331510872556778,0.597493072430496
NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA
