"PROFICIENCIA_MT_SAEB","TX_RESP_Q23h_num"
-0.392667532610123,-0.391260842978787
1.15943843908203,1.13030910193872
0.302078842269445,1.13030910193872
-0.901739350482547,-0.391260842978787
-0.585490889611094,-3.4344007328138
-1.16333339124665,-0.391260842978787
-0.505041168868849,-0.391260842978787
1.38502561133775,1.13030910193872
-0.392929294877903,-0.391260842978787
-0.57688490883632,-0.391260842978787
-0.537065036012691,-0.391260842978787
-1.82841684824115,1.13030910193872
1.82275247017304,1.13030910193872
-1.68466240200653,-0.391260842978787
NA,NA
0.156439530703379,-0.391260842978787
-1.08046808987284,-0.391260842978787
0.479136060781384,-0.391260842978787
-1.26186797704225,-0.391260842978787
0.0222123865620251,-0.391260842978787
1.79796914980365,1.13030910193872
-0.0996277437348068,-0.391260842978787
0.319709232564855,1.13030910193872
0.475080893641247,-0.391260842978787
-1.42158850189634,-0.391260842978787
-0.33546769247629,1.13030910193872
-1.15947198755457,-0.391260842978787
1.16561134169816,-1.91283078789629
1.50450374141791,1.13030910193872
NA,NA
0.67659167143508,1.13030910193872
0.271388474756149,1.13030910193872
-0.162104941291531,-0.391260842978787
0.368522576183661,-0.391260842978787
-0.244232396470226,1.13030910193872
1.03135121222912,-0.391260842978787
NA,NA
1.39524851849381,-0.391260842978787
NA,NA
NA,NA
