"PROFICIENCIA_MT_SAEB","TX_RESP_Q21c_num","TX_RESP_Q21e_num","TX_RESP_Q20_num"
-0.27818060812582,-0.987843128332291,1.00305956298603,-0.192450089729875
2.22610067221788,-0.987843128332291,-0.218056426736092,-0.192450089729875
-0.142460767061027,1.13981899422957,1.00305956298603,-0.192450089729875
NA,NA,NA,NA
-1.2919639072392,-0.987843128332291,1.00305956298603,NA
1.41142139033185,0.075987932948638,-0.218056426736092,-0.192450089729875
-0.511105377736496,-0.987843128332291,-1.43917241645821,-0.192450089729875
0.0411060836627237,1.13981899422957,-0.218056426736092,-0.192450089729875
0.129811649881439,-2.05167418961322,1.00305956298603,-0.192450089729875
0.00804332490444658,1.13981899422957,1.00305956298603,-0.192450089729875
NA,NA,NA,NA
0.00895426733942192,0.075987932948638,1.00305956298603,-0.192450089729875
1.03604323110463,-0.987843128332291,-0.218056426736092,-0.192450089729875
-0.355946259853803,1.13981899422957,1.00305956298603,-0.192450089729875
-1.09664985813707,1.13981899422957,-0.218056426736092,-0.192450089729875
0.220916961642859,NA,NA,NA
1.69842879831971,-0.987843128332291,1.00305956298603,-0.192450089729875
NA,NA,NA,NA
NA,NA,NA,NA
NA,NA,NA,NA
1.76291940556517,0.075987932948638,-0.218056426736092,-0.192450089729875
-0.195440410382253,1.13981899422957,1.00305956298603,-0.192450089729875
NA,NA,NA,NA
0.811323815462625,0.075987932948638,1.00305956298603,-0.192450089729875
-1.12085292784896,0.075987932948638,1.00305956298603,-0.192450089729875
-1.39988273268054,1.13981899422957,-1.43917241645821,-0.192450089729875
NA,NA,NA,NA
NA,NA,NA,NA
-0.121170688013681,-2.05167418961322,-1.43917241645821,-0.192450089729875
NA,NA,NA,NA
-1.40369137089907,1.13981899422957,-1.43917241645821,5.00370233297676
NA,NA,NA,NA
1.0878875867981,0.075987932948638,1.00305956298603,-0.192450089729875
-1.56871291995641,0.075987932948638,-1.43917241645821,-0.192450089729875
-0.52987164938338,1.13981899422957,-0.218056426736092,-0.192450089729875
-0.577722095069279,0.075987932948638,-1.43917241645821,-0.192450089729875
-0.110497597739081,0.075987932948638,-0.218056426736092,-0.192450089729875
-0.292997151598298,0.075987932948638,-1.43917241645821,-0.192450089729875
0.554189134493494,-0.987843128332291,-0.218056426736092,-0.192450089729875
