"PROFICIENCIA_LP_SAEB","TX_RESP_Q21e_num","TX_RESP_Q22c_num","TX_RESP_Q23b_num","TX_RESP_Q23g_num","TX_RESP_Q23i_num","TX_RESP_Q20_num"
-0.888278178268591,1.00305956298603,2.39445348457711,1.74913771859756,1.62497488124626,1.45101705729332,-0.192450089729875
-0.0339871735328816,-0.218056426736092,0.917024738774214,1.74913771859756,1.62497488124626,1.45101705729332,-0.192450089729875
-0.0305840771996868,1.00305956298603,-0.560404007028686,-0.852144016752659,0.384862471874114,-0.167425045072306,-0.192450089729875
NA,NA,NA,NA,NA,NA,NA
-0.373743880838638,1.00305956298603,0.917024738774214,-0.852144016752659,-0.855249937498031,-1.78586714743794,NA
1.00981294399666,-0.218056426736092,-0.560404007028686,0.448496850922452,-0.855249937498031,-0.167425045072306,-0.192450089729875
-0.693549538760285,-1.43917241645821,-2.03783275283159,0.448496850922452,0.384862471874114,-1.78586714743794,-0.192450089729875
0.919440525537457,-0.218056426736092,0.917024738774214,0.448496850922452,-0.855249937498031,-0.167425045072306,-0.192450089729875
-0.729072656637474,1.00305956298603,-0.560404007028686,-0.852144016752659,0.384862471874114,-0.167425045072306,-0.192450089729875
1.03023149342526,1.00305956298603,-0.560404007028686,-0.852144016752659,-2.09536234687018,-1.78586714743794,-0.192450089729875
NA,NA,NA,NA,NA,NA,NA
1.34542674893413,1.00305956298603,-0.560404007028686,-0.852144016752659,1.62497488124626,-0.167425045072306,-0.192450089729875
-0.262158051450013,-0.218056426736092,0.917024738774214,-0.852144016752659,-0.855249937498031,1.45101705729332,-0.192450089729875
-0.669912058816907,1.00305956298603,-0.560404007028686,1.74913771859756,0.384862471874114,1.45101705729332,-0.192450089729875
-0.700288047774201,-0.218056426736092,0.917024738774214,0.448496850922452,0.384862471874114,-0.167425045072306,-0.192450089729875
0.712922273741589,NA,0.917024738774214,-0.852144016752659,-0.855249937498031,-0.167425045072306,NA
1.39536185635758,1.00305956298603,-0.560404007028686,-0.852144016752659,-0.855249937498031,-1.78586714743794,-0.192450089729875
NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA
1.23993876236142,-0.218056426736092,-0.560404007028686,-2.15278488442777,-2.09536234687018,-0.167425045072306,-0.192450089729875
-0.165840471238134,1.00305956298603,-0.560404007028686,0.448496850922452,0.384862471874114,-0.167425045072306,-0.192450089729875
NA,NA,NA,NA,NA,NA,NA
-0.0383960677983891,1.00305956298603,0.917024738774214,-0.852144016752659,0.384862471874114,-0.167425045072306,-0.192450089729875
1.11685136905342,1.00305956298603,-2.03783275283159,-0.852144016752659,0.384862471874114,-0.167425045072306,-0.192450089729875
-2.72904404680411,-1.43917241645821,0.917024738774214,-0.852144016752659,0.384862471874114,-0.167425045072306,-0.192450089729875
NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA
0.44994762746266,-1.43917241645821,-0.560404007028686,0.448496850922452,0.384862471874114,-0.167425045072306,-0.192450089729875
NA,NA,NA,NA,NA,NA,NA
-1.39376012288437,-1.43917241645821,0.917024738774214,0.448496850922452,-0.855249937498031,-0.167425045072306,5.00370233297676
NA,NA,NA,NA,NA,NA,NA
1.31825554806528,1.00305956298603,-0.560404007028686,-0.852144016752659,-0.855249937498031,-0.167425045072306,-0.192450089729875
-0.189311099121384,-1.43917241645821,-0.560404007028686,0.448496850922452,0.384862471874114,-0.167425045072306,-0.192450089729875
0.748881406908094,-0.218056426736092,0.917024738774214,1.74913771859756,0.384862471874114,1.45101705729332,-0.192450089729875
-1.37054605861412,-1.43917241645821,-0.560404007028686,0.448496850922452,0.384862471874114,1.45101705729332,-0.192450089729875
-0.939322994744679,-0.218056426736092,-0.560404007028686,0.448496850922452,1.62497488124626,1.45101705729332,-0.192450089729875
0.379867847981898,-1.43917241645821,-0.560404007028686,0.448496850922452,-0.855249937498031,-0.167425045072306,-0.192450089729875
-0.459143879341584,-0.218056426736092,0.917024738774214,0.448496850922452,0.384862471874114,-0.167425045072306,-0.192450089729875
