"PROFICIENCIA_MT_SAEB","TX_RESP_Q21c_num","TX_RESP_Q22c_num","TX_RESP_Q22d_num","TX_RESP_Q23b_num","TX_RESP_Q23c_num"
0.256874882477529,-0.893155794207972,1.11531131335937,-0.597217614079398,0.689514304006795,-0.0290175955247863
-0.778255150831552,1.48859299034662,-0.467711195924897,-0.597217614079398,-0.574595253338996,-0.0290175955247863
1.44704699803735,-2.08403018648527,-0.467711195924897,-0.597217614079398,-1.83870481068479,-1.2767742030906
-0.456846172043335,1.48859299034662,-0.467711195924897,-0.597217614079398,-0.574595253338996,-0.0290175955247863
-0.62190982684044,0.297718598069324,-0.467711195924897,-0.597217614079398,-0.574595253338996,-1.2767742030906
NA,NA,NA,NA,NA,NA
-0.218878188616014,NA,-0.467711195924897,-0.597217614079398,-0.574595253338996,NA
-1.63658332179078,1.48859299034662,2.69833382264364,2.03053988786995,1.95362386135259,1.21873901204102
0.673952422086916,0.297718598069324,-0.467711195924897,2.03053988786995,-0.574595253338996,-0.0290175955247863
-0.264908936645186,1.48859299034662,1.11531131335937,-0.597217614079398,-0.574595253338996,-0.0290175955247863
1.09686751146098,NA,1.11531131335937,-0.597217614079398,-0.574595253338996,1.21873901204102
0.224738106550288,0.297718598069324,1.11531131335937,-0.597217614079398,0.689514304006795,1.21873901204102
-0.69069835571097,0.297718598069324,-0.467711195924897,-0.597217614079398,1.95362386135259,1.21873901204102
0.0500688299721442,0.297718598069324,-0.467711195924897,-0.597217614079398,-1.83870481068479,-0.0290175955247863
0.0184909482848864,0.297718598069324,-0.467711195924897,-0.597217614079398,0.689514304006795,-1.2767742030906
1.65692184234376,-0.893155794207972,-0.467711195924897,-0.597217614079398,-0.574595253338996,-1.2767742030906
-0.468377037828112,-0.893155794207972,-0.467711195924897,-0.597217614079398,0.689514304006795,-0.0290175955247863
1.27659135132744,-0.893155794207972,-0.467711195924897,0.716661136895278,0.689514304006795,-1.2767742030906
NA,NA,NA,NA,NA,NA
0.962844732618717,-2.08403018648527,-0.467711195924897,-0.597217614079398,0.689514304006795,-0.0290175955247863
0.170469376773751,0.297718598069324,-0.467711195924897,-0.597217614079398,-0.574595253338996,-1.2767742030906
1.4043760898382,-0.893155794207972,-0.467711195924897,-0.597217614079398,-0.574595253338996,-0.0290175955247863
NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA
0.101253284708624,0.297718598069324,-0.467711195924897,-0.597217614079398,0.689514304006795,1.21873901204102
-1.78366943843372,0.297718598069324,1.11531131335937,2.03053988786995,0.689514304006795,-0.0290175955247863
-1.28129261525231,-0.893155794207972,-0.467711195924897,-0.597217614079398,-0.574595253338996,-0.0290175955247863
-0.253545483382474,0.297718598069324,-0.467711195924897,-0.597217614079398,1.95362386135259,1.21873901204102
-0.00167067123509278,1.48859299034662,-0.467711195924897,-0.597217614079398,-0.574595253338996,1.21873901204102
0.249520320895451,0.297718598069324,1.11531131335937,2.03053988786995,-0.574595253338996,-1.2767742030906
-0.999656990112977,0.297718598069324,1.11531131335937,2.03053988786995,0.689514304006795,1.21873901204102
1.67787545718901,1.48859299034662,-2.05073370520917,-1.91109636505407,-0.574595253338996,-2.52453081065641
-1.80766223799345,1.48859299034662,1.11531131335937,0.716661136895278,0.689514304006795,1.21873901204102
NA,NA,NA,NA,NA,NA
0.185156611430342,-0.893155794207972,-0.467711195924897,-0.597217614079398,-0.574595253338996,-0.0290175955247863
-1.09582394073112,-0.893155794207972,1.11531131335937,0.716661136895278,1.95362386135259,1.21873901204102
-1.0800085954352,0.297718598069324,-0.467711195924897,0.716661136895278,0.689514304006795,-0.0290175955247863
0.640682397481212,-0.893155794207972,-0.467711195924897,-0.597217614079398,-0.574595253338996,-0.0290175955247863
-1.58525590053911,NA,1.11531131335937,0.716661136895278,0.689514304006795,-2.52453081065641
1.50469616588156,-0.893155794207972,-0.467711195924897,-0.597217614079398,-1.83870481068479,-0.0290175955247863
2.23738633098977,-0.893155794207972,-0.467711195924897,0.716661136895278,-0.574595253338996,-0.0290175955247863
NA,NA,NA,NA,NA,NA
-0.325838085827609,-0.893155794207972,-0.467711195924897,-0.597217614079398,-0.574595253338996,-0.0290175955247863
-0.468970700234319,0.297718598069324,2.69833382264364,2.03053988786995,0.689514304006795,1.21873901204102
-0.323702942556599,0.297718598069324,-0.467711195924897,0.716661136895278,0.689514304006795,-0.0290175955247863
NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA
-0.808004351394231,1.48859299034662,-2.05073370520917,-0.597217614079398,0.689514304006795,1.21873901204102
0.214970233326864,0.297718598069324,-0.467711195924897,-0.597217614079398,-0.574595253338996,-0.0290175955247863
1.12391366566377,-0.893155794207972,-0.467711195924897,0.716661136895278,0.689514304006795,-0.0290175955247863
-0.307152281649738,-0.893155794207972,1.11531131335937,-0.597217614079398,-0.574595253338996,-0.0290175955247863
NA,NA,NA,NA,NA,NA
0.0840136657457817,NA,-0.467711195924897,0.716661136895278,-1.83870481068479,-0.0290175955247863
