"PROFICIENCIA_LP_SAEB","TX_RESP_Q21a_num","TX_RESP_Q21c_num","TX_RESP_Q23g_num","TX_RESP_Q20_num"
-0.801251679894516,-0.10151717519802,-0.893155794207972,-0.539018126356193,-0.211656342139198
-0.284937395804457,-0.10151717519802,1.48859299034662,0.539018126356193,-0.211656342139198
0.986829718827808,1.28588421917492,-2.08403018648527,-1.61705437906858,-0.211656342139198
-0.47791188078016,-0.10151717519802,1.48859299034662,-0.539018126356193,-0.211656342139198
-0.294749778352158,-1.48891856957096,0.297718598069324,0.539018126356193,-0.211656342139198
NA,NA,NA,NA,NA
-1.45431353891279,-1.48891856957096,NA,1.61705437906858,-0.211656342139198
0.100840958580504,1.28588421917492,1.48859299034662,0.539018126356193,-0.211656342139198
-1.41423890929517,-0.10151717519802,0.297718598069324,1.61705437906858,-0.211656342139198
1.21331383455352,-0.10151717519802,1.48859299034662,0.539018126356193,-0.211656342139198
0.430340399100069,NA,NA,0.539018126356193,NA
1.30830139937352,1.28588421917492,0.297718598069324,-0.539018126356193,-0.211656342139198
-0.313707849231289,-0.10151717519802,0.297718598069324,1.61705437906858,-0.211656342139198
-0.63452012663655,-1.48891856957096,0.297718598069324,-1.61705437906858,-0.211656342139198
0.697054013921403,1.28588421917492,0.297718598069324,-0.539018126356193,-0.211656342139198
0.307532197206542,-1.48891856957096,-0.893155794207972,-0.539018126356193,-0.211656342139198
-0.878528584672011,-1.48891856957096,-0.893155794207972,-0.539018126356193,-0.211656342139198
0.561081994242132,-0.10151717519802,-0.893155794207972,-0.539018126356193,-0.211656342139198
NA,NA,NA,NA,NA
1.15405005965977,1.28588421917492,-2.08403018648527,0.539018126356193,-0.211656342139198
-0.361707351201612,-0.10151717519802,0.297718598069324,-0.539018126356193,-0.211656342139198
2.11009499017549,-0.10151717519802,-0.893155794207972,-0.539018126356193,-0.211656342139198
NA,NA,NA,NA,NA
NA,NA,NA,NA,NA
NA,NA,NA,NA,NA
-0.0046909513087161,-0.10151717519802,0.297718598069324,0.539018126356193,-0.211656342139198
-1.95326318160688,-0.10151717519802,0.297718598069324,0.539018126356193,-0.211656342139198
-1.04128799495991,-1.48891856957096,-0.893155794207972,0.539018126356193,2.68098033376317
-1.55860286940117,-1.48891856957096,0.297718598069324,1.61705437906858,5.57361700966554
-1.24954121481437,2.67328561354786,1.48859299034662,-0.539018126356193,-0.211656342139198
0.299861370531882,-0.10151717519802,0.297718598069324,-1.61705437906858,-0.211656342139198
1.12984581815499,-0.10151717519802,0.297718598069324,-0.539018126356193,-0.211656342139198
0.112322997491423,-0.10151717519802,1.48859299034662,1.61705437906858,-0.211656342139198
-2.23333540892041,-0.10151717519802,1.48859299034662,1.61705437906858,-0.211656342139198
NA,NA,NA,NA,NA
0.158919033249242,-0.10151717519802,-0.893155794207972,-0.539018126356193,-0.211656342139198
-0.237098802606867,1.28588421917492,-0.893155794207972,0.539018126356193,-0.211656342139198
-0.472751621867202,-0.10151717519802,0.297718598069324,-1.61705437906858,-0.211656342139198
0.789671364189274,1.28588421917492,-0.893155794207972,-1.61705437906858,-0.211656342139198
-0.628146320859607,NA,NA,-0.539018126356193,NA
1.94208817944191,1.28588421917492,-0.893155794207972,-0.539018126356193,-0.211656342139198
0.857835236749034,-0.10151717519802,-0.893155794207972,-0.539018126356193,-0.211656342139198
NA,NA,NA,NA,NA
0.551056677142716,-1.48891856957096,-0.893155794207972,-1.61705437906858,-0.211656342139198
-0.879546128970603,-0.10151717519802,0.297718598069324,1.61705437906858,-0.211656342139198
1.31895464939756,1.28588421917492,0.297718598069324,-0.539018126356193,-0.211656342139198
NA,NA,NA,NA,NA
NA,NA,NA,NA,NA
NA,NA,NA,NA,NA
NA,NA,NA,NA,NA
-0.260510556876384,-0.10151717519802,1.48859299034662,0.539018126356193,-0.211656342139198
0.157929313628561,-0.10151717519802,0.297718598069324,0.539018126356193,-0.211656342139198
1.1814980612678,-0.10151717519802,-0.893155794207972,0.539018126356193,-0.211656342139198
-0.0530800646530047,-0.10151717519802,-0.893155794207972,0.539018126356193,-0.211656342139198
NA,NA,NA,NA,NA
0.118299944740721,NA,NA,-0.539018126356193,NA
