"PROFICIENCIA_MT_SAEB","TX_RESP_Q22d_num","TX_RESP_Q22e_num","TX_RESP_Q22f_num","TX_RESP_Q22h_num"
NA,NA,NA,NA,NA
-0.0101323050559214,-0.52704627669473,-0.332042172896609,-0.569275042553311,-0.361382089934425
0.379438585813077,-0.52704627669473,-1.41872564783096,-1.93553514468126,-1.80691044967213
-0.306356872791478,-0.52704627669473,-0.332042172896609,-0.569275042553311,-0.361382089934425
1.72400372671595,-0.52704627669473,-0.332042172896609,-0.569275042553311,-1.80691044967213
-0.14454757009562,-1.71290039925787,-1.41872564783096,-0.569275042553311,1.08414626980328
0.130623000091322,-0.52704627669473,-0.332042172896609,-0.569275042553311,-0.361382089934425
0.0946937567938763,0.658807845868412,0.754641302037748,0.796985059574636,1.08414626980328
1.16012044616923,0.658807845868412,0.754641302037748,0.796985059574636,-0.361382089934425
-2.08604066138548,0.658807845868412,0.754641302037748,0.796985059574636,-0.361382089934425
0.62883939068442,-0.52704627669473,-0.332042172896609,-0.569275042553311,-0.361382089934425
1.37560451094861,-0.52704627669473,-1.41872564783096,-0.569275042553311,-0.361382089934425
-0.560006715474006,-0.52704627669473,-1.41872564783096,-0.569275042553311,1.08414626980328
1.9294553318863,-0.52704627669473,-0.332042172896609,-0.569275042553311,-0.361382089934425
0.0299617567938469,-0.52704627669473,-0.332042172896609,0.796985059574636,-0.361382089934425
-0.646651912896415,1.84466196843155,0.754641302037748,0.796985059574636,1.08414626980328
-1.10561635761897,0.658807845868412,0.754641302037748,0.796985059574636,-0.361382089934425
1.56764668895046,-0.52704627669473,-0.332042172896609,-0.569275042553311,-0.361382089934425
-0.0222957059912752,-0.52704627669473,-0.332042172896609,-0.569275042553311,1.08414626980328
0.0261908637379468,0.658807845868412,-1.41872564783096,-0.569275042553311,1.08414626980328
-0.272926806633827,1.84466196843155,1.8413247769721,2.16324516170258,1.08414626980328
NA,NA,NA,NA,NA
1.95506952906212,-0.52704627669473,-0.332042172896609,-0.569275042553311,-0.361382089934425
-0.324619070857277,-0.52704627669473,-0.332042172896609,-0.569275042553311,-1.80691044967213
-0.681783294907055,-1.71290039925787,-0.332042172896609,-1.93553514468126,-1.80691044967213
-1.21013983790471,0.658807845868412,0.754641302037748,-0.569275042553311,-0.361382089934425
-1.29982517692408,-0.52704627669473,-1.41872564783096,-0.569275042553311,1.08414626980328
0.844610332102375,-0.52704627669473,-0.332042172896609,-0.569275042553311,-0.361382089934425
-0.637956848989369,-0.52704627669473,-0.332042172896609,0.796985059574636,1.08414626980328
-0.427008749732697,-0.52704627669473,0.754641302037748,-0.569275042553311,-0.361382089934425
1.21749332238574,-0.52704627669473,-0.332042172896609,0.796985059574636,-0.361382089934425
NA,NA,NA,NA,NA
0.301591211029569,0.658807845868412,0.754641302037748,0.796985059574636,-0.361382089934425
NA,NA,NA,NA,NA
NA,NA,NA,NA,NA
NA,NA,NA,NA,NA
0.677682755891148,-1.71290039925787,-1.41872564783096,-0.569275042553311,-1.80691044967213
-0.451979223719498,0.658807845868412,0.754641302037748,-0.569275042553311,1.08414626980328
-1.61489713633856,1.84466196843155,1.8413247769721,2.16324516170258,1.08414626980328
-0.855596114736043,0.658807845868412,0.754641302037748,0.796985059574636,1.08414626980328
NA,NA,NA,NA,NA
-0.407520494948743,1.84466196843155,1.8413247769721,0.796985059574636,1.08414626980328
-0.977124352054952,1.84466196843155,1.8413247769721,2.16324516170258,1.08414626980328
