"PROFICIENCIA_LP_SAEB","TX_RESP_Q21a_num","TX_RESP_Q22a_num"
NA,NA,NA
NA,NA,NA
-0.528181139088922,NA,1.54182938474476
0.097158963058358,-0.271836266524965,-1.14648851686149
-0.00899934268142715,0.893176304296314,1.54182938474476
NA,NA,NA
-1.11564892073642,-1.43684883734624,0.197670433941636
0.49248188750153,-0.271836266524965,0.197670433941636
-1.17314608211805,-0.271836266524965,-1.14648851686149
0.29822528308288,0.893176304296314,-1.14648851686149
NA,NA,NA
-0.895713442628464,-0.271836266524965,0.197670433941636
-0.0977311418374979,-1.43684883734624,0.197670433941636
-1.05550375793795,-0.271836266524965,0.197670433941636
-1.03480169276662,-1.43684883734624,0.197670433941636
NA,NA,NA
NA,NA,NA
0.745147972371725,-0.271836266524965,-1.14648851686149
NA,NA,NA
0.7519410854803,-1.43684883734624,0.197670433941636
NA,NA,NA
NA,NA,NA
-0.519135103704719,0.893176304296314,-1.14648851686149
1.51017662013978,2.05818887511759,-1.14648851686149
0.823805156525176,NA,0.197670433941636
0.179987400838328,-0.271836266524965,1.54182938474476
NA,NA,NA
NA,NA,NA
-0.371115894376322,-0.271836266524965,1.54182938474476
NA,NA,NA
-0.000800379198777977,2.05818887511759,0.197670433941636
0.189687135328093,-0.271836266524965,-1.14648851686149
0.814613187127783,-0.271836266524965,0.197670433941636
NA,NA,NA
NA,NA,NA
1.79195728355458,0.893176304296314,-2.49064746766461
0.795159173238203,0.893176304296314,0.197670433941636
2.25646781004937,NA,NA
NA,0.893176304296314,-1.14648851686149
0.377225327109137,-0.271836266524965,-1.14648851686149
-0.0539875021353872,NA,0.197670433941636
NA,NA,NA
-1.22423216009865,-0.271836266524965,1.54182938474476
-0.93486348787468,-1.43684883734624,1.54182938474476
1.2890381823575,0.893176304296314,0.197670433941636
0.553011405649184,0.893176304296314,0.197670433941636
NA,NA,NA
-1.39129133296904,NA,0.197670433941636
-1.7931368854773,0.893176304296314,0.197670433941636
0.773034655195502,-0.271836266524965,0.197670433941636
-1.54083026297721,-1.43684883734624,0.197670433941636
NA,NA,NA
