"PROFICIENCIA_MT_SAEB","TX_RESP_Q22a_num","TX_RESP_Q22c_num","TX_RESP_Q22g_num","TX_RESP_Q23h_num","TX_RESP_Q19_num","TX_RESP_Q20_num"
-0.478045473860807,-0.347543546701608,0.215723889582949,0.838603490306049,-0.306433761115632,-0.486324434944052,-0.277528057770395
-0.129832028540323,1.04263064010482,1.40220528228917,0.838603490306049,-0.306433761115632,2.00608829414421,3.515355398425
0.240859645874514,-1.73771773350804,-0.970757503123272,-1.16472706986951,-0.306433761115632,-0.486324434944052,-0.277528057770395
-0.343237371939487,-0.347543546701608,-0.970757503123272,0.838603490306049,1.19168684878301,-0.486324434944052,-0.277528057770395
-0.487943320468339,1.04263064010482,1.40220528228917,0.838603490306049,-0.306433761115632,-0.486324434944052,-0.277528057770395
-1.20454547800463,1.04263064010482,0.215723889582949,0.838603490306049,-1.80455437101428,-0.486324434944052,-0.277528057770395
0.260794907942003,-1.73771773350804,-0.970757503123272,0.838603490306049,-0.306433761115632,-0.486324434944052,-0.277528057770395
1.50424655182429,-0.347543546701608,0.215723889582949,0.838603490306049,1.19168684878301,-0.486324434944052,-0.277528057770395
1.12673786932596,-0.347543546701608,-0.970757503123272,0.838603490306049,1.19168684878301,-0.486324434944052,-0.277528057770395
0.955877089386439,-0.347543546701608,0.215723889582949,0.838603490306049,1.19168684878301,-0.486324434944052,-0.277528057770395
-1.53514873277083,1.04263064010482,-0.970757503123272,-1.16472706986951,-0.306433761115632,-0.486324434944052,-0.277528057770395
-1.77791229139428,-1.73771773350804,1.40220528228917,0.838603490306049,-0.306433761115632,-0.486324434944052,-0.277528057770395
0.0786201280509645,-0.347543546701608,1.40220528228917,-1.16472706986951,-0.306433761115632,-0.486324434944052,-0.277528057770395
NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA
1.59823945891409,-0.347543546701608,-0.970757503123272,-1.16472706986951,1.19168684878301,-0.486324434944052,-0.277528057770395
-0.552029938880417,1.04263064010482,-0.970757503123272,NA,1.19168684878301,-0.486324434944052,-0.277528057770395
0.688058317969693,1.04263064010482,1.40220528228917,0.838603490306049,-0.306433761115632,2.00608829414421,-0.277528057770395
-1.0232677089249,-0.347543546701608,-0.970757503123272,-1.16472706986951,-1.80455437101428,2.00608829414421,-0.277528057770395
-1.1759668140534,1.04263064010482,1.40220528228917,0.838603490306049,1.19168684878301,-0.486324434944052,-0.277528057770395
-1.19713782233379,1.04263064010482,1.40220528228917,0.838603490306049,-0.306433761115632,2.00608829414421,-0.277528057770395
-0.429986037380292,1.04263064010482,-0.970757503123272,-1.16472706986951,-0.306433761115632,-0.486324434944052,-0.277528057770395
-1.30549155122707,1.04263064010482,1.40220528228917,0.838603490306049,-1.80455437101428,-0.486324434944052,-0.277528057770395
-0.0509437724533185,-0.347543546701608,0.215723889582949,0.838603490306049,-0.306433761115632,-0.486324434944052,-0.277528057770395
