"PROFICIENCIA_MT_SAEB","TX_RESP_Q23g_num","TX_RESP_Q23h_num"
-0.327431783277911,0.682786320493739,1.02918937481436
-1.58130246405838,-0.393119396647911,-0.457417499917492
1.38629469138796,0.682786320493739,1.02918937481436
-0.81656152930341,-1.46902511378956,-0.457417499917492
0.47386767680734,0.682786320493739,-0.457417499917492
NA,NA,NA
-2.04071162889724,1.75869203763539,-0.457417499917492
0.917519516682799,-0.393119396647911,-0.457417499917492
NA,NA,NA
0.506401820372486,-0.393119396647911,1.02918937481436
0.290688774107808,-0.393119396647911,-0.457417499917492
0.294979788002186,1.75869203763539,-0.457417499917492
0.993337060570948,-0.393119396647911,1.02918937481436
-1.20831966956478,-0.393119396647911,1.02918937481436
1.62614829639443,-0.393119396647911,-0.457417499917492
0.520491345857741,-0.393119396647911,1.02918937481436
-0.487195678170063,0.682786320493739,-0.457417499917492
1.06317787062923,-1.46902511378956,-0.457417499917492
NA,NA,NA
-0.0785975678175558,0.682786320493739,-0.457417499917492
0.785753765491371,-0.393119396647911,1.02918937481436
1.26131128540478,-0.393119396647911,1.02918937481436
-0.15675753295396,-0.393119396647911,1.02918937481436
1.81673048899217,1.75869203763539,1.02918937481436
0.551784544112199,-1.46902511378956,-0.457417499917492
0.997277555039979,-1.46902511378956,-0.457417499917492
1.41678698175191,-1.46902511378956,-0.457417499917492
-1.64415176699469,-0.393119396647911,-0.457417499917492
-1.47623266476448,-1.46902511378956,-3.43063124938119
0.17525417339921,0.682786320493739,-0.457417499917492
1.06738219873652,-0.393119396647911,1.02918937481436
0.0805548062187351,1.75869203763539,1.02918937481436
-0.298806103260858,1.75869203763539,-0.457417499917492
NA,NA,NA
NA,NA,NA
-1.01871082922085,-0.393119396647911,-0.457417499917492
-0.287069383785596,-0.393119396647911,-0.457417499917492
0.452819602331922,0.682786320493739,1.02918937481436
-1.43934907616181,0.682786320493739,-0.457417499917492
-1.42428431028425,-0.393119396647911,-1.94402437464934
-1.47212914976625,0.682786320493739,1.02918937481436
1.1583728573069,-1.46902511378956,-0.457417499917492
-1.67657472954742,1.75869203763539,-1.94402437464934
1.17413394168892,-1.46902511378956,1.02918937481436
-0.0279919158263177,0.682786320493739,-0.457417499917492
-0.23909453248134,0.682786320493739,1.02918937481436
0.287269321572174,-0.393119396647911,-0.457417499917492
-1.29397527480198,-0.393119396647911,-0.457417499917492
0.108592516536007,-1.46902511378956,-1.94402437464934
-0.793830583958625,0.682786320493739,-0.457417499917492
-0.533998383210131,1.75869203763539,-0.457417499917492
-0.339627387841572,0.682786320493739,-0.457417499917492
0.621048696443301,-0.393119396647911,1.02918937481436
NA,NA,NA
NA,NA,NA
-0.129351135230013,-0.393119396647911,1.02918937481436
1.07257967083508,-0.393119396647911,1.02918937481436
0.493491993705408,-0.393119396647911,1.02918937481436
-0.801996159200039,0.682786320493739,1.02918937481436
NA,NA,NA
NA,NA,NA
