"PROFICIENCIA_LP_SAEB","TX_RESP_Q21a_num","TX_RESP_Q23h_num"
0.709783471088039,NA,1.02918937481436
-1.89466703295847,-1.62334958651293,-0.457417499917492
0.978529711112239,0.358401856762595,1.02918937481436
-0.961458621088628,-0.632473864875166,-0.457417499917492
0.934580854648907,0.358401856762595,-0.457417499917492
NA,NA,NA
-1.9549883924072,0.358401856762595,-0.457417499917492
-1.91059012653503,1.34927757840036,-0.457417499917492
NA,NA,NA
0.863636262186148,1.34927757840036,1.02918937481436
0.479840893608309,0.358401856762595,-0.457417499917492
1.10285384445337,0.358401856762595,-0.457417499917492
0.985378512882302,-0.632473864875166,1.02918937481436
-0.0246990076325502,0.358401856762595,1.02918937481436
1.36949992009565,0.358401856762595,-0.457417499917492
-0.125814560717454,NA,1.02918937481436
-1.39200404867016,0.358401856762595,-0.457417499917492
0.478460374299214,NA,-0.457417499917492
NA,NA,NA
0.504642470984932,1.34927757840036,-0.457417499917492
-0.336671544497146,-1.62334958651293,1.02918937481436
1.03074705736467,0.358401856762595,1.02918937481436
1.19980528739097,1.34927757840036,1.02918937481436
1.08751232802425,1.34927757840036,1.02918937481436
0.2525732333455,0.358401856762595,-0.457417499917492
0.0397776472265846,-0.632473864875166,-0.457417499917492
0.366404364301683,NA,-0.457417499917492
-0.439297847520218,0.358401856762595,-0.457417499917492
-1.1485587159878,-1.62334958651293,-3.43063124938119
-0.590766536632594,0.358401856762595,-0.457417499917492
0.654013945808782,0.358401856762595,1.02918937481436
-0.00390195101334405,1.34927757840036,1.02918937481436
0.386579679851274,-0.632473864875166,-0.457417499917492
NA,NA,NA
NA,NA,NA
-1.22210868521285,NA,-0.457417499917492
-0.757896916166092,-0.632473864875166,-0.457417499917492
1.46682343023443,1.34927757840036,1.02918937481436
-1.68883087711207,-1.62334958651293,-0.457417499917492
-1.00678310965813,0.358401856762595,-1.94402437464934
-0.514357589242849,-1.62334958651293,1.02918937481436
0.890708380724297,1.34927757840036,-0.457417499917492
-1.04215700428018,-1.62334958651293,-1.94402437464934
0.673460819320288,-1.62334958651293,1.02918937481436
1.20189174983308,-0.632473864875166,-0.457417499917492
-0.394292537730482,-0.632473864875166,1.02918937481436
0.359544775141901,-0.632473864875166,-0.457417499917492
-0.227936628800748,0.358401856762595,-0.457417499917492
1.60687287649288,-0.632473864875166,-1.94402437464934
-1.02733832970523,-0.632473864875166,-0.457417499917492
0.167441481783241,0.358401856762595,-0.457417499917492
-1.74124111682083,1.34927757840036,-0.457417499917492
0.616011162535492,-0.632473864875166,1.02918937481436
NA,NA,NA
NA,NA,NA
0.0511175752200407,0.358401856762595,1.02918937481436
-1.47261920723891,-1.62334958651293,1.02918937481436
0.86031419044443,0.358401856762595,1.02918937481436
0.560174087226061,1.34927757840036,1.02918937481436
NA,NA,NA
NA,NA,NA
