"PROFICIENCIA_LP_SAEB","TX_RESP_Q19_num"
NA,NA
-0.814333932019392,-0.426401432711221
-1.22452193247254,1.91880644720049
1.37152204886217,-0.426401432711221
0.833404448966468,-0.426401432711221
-0.158605652638089,-0.426401432711221
-0.970946680561539,1.91880644720049
NA,-0.426401432711221
-0.790089446396932,4.26401432711221
-1.20105726213841,NA
0.960880540525804,NA
0.619053950755757,-0.426401432711221
NA,NA
NA,NA
1.18018375603454,-0.426401432711221
0.839102080572454,-0.426401432711221
1.24899048013375,-0.426401432711221
1.02480224479959,-0.426401432711221
NA,NA
1.71247650522236,-0.426401432711221
1.83929284906033,-0.426401432711221
0.641402292560125,1.91880644720049
-1.51671245596866,NA
-1.02839609673053,NA
0.264905564276542,-0.426401432711221
NA,NA
NA,NA
NA,NA
-0.764761484608313,-0.426401432711221
-0.302036781385671,-0.426401432711221
-1.70069604695017,1.91880644720049
NA,NA
NA,NA
0.86254931904018,-0.426401432711221
-2.20145015460709,NA
NA,NA
0.730643764155423,NA
-0.927403293703505,-0.426401432711221
-1.98994181419485,-0.426401432711221
0.660896166241573,-0.426401432711221
-0.72114319287137,-0.426401432711221
1.11487893745517,-0.426401432711221
0.609570195987709,1.91880644720049
0.350404026781055,-0.426401432711221
NA,NA
NA,NA
0.339026195435483,-0.426401432711221
0.194411003437956,1.91880644720049
-1.0355024875994,1.91880644720049
0.596507600827928,-0.426401432711221
0.342211049573284,-0.426401432711221
NA,NA
NA,NA
NA,NA
0.586422577035619,-0.426401432711221
-0.773905615962192,-0.426401432711221
-0.344204242720633,-0.426401432711221
-0.838692283487114,-0.426401432711221
-1.2281910609928,-0.426401432711221
0.336936140727486,1.91880644720049
-0.0701839816058687,NA
NA,NA
0.958187168176767,-0.426401432711221
-0.511535093510772,-0.426401432711221
-0.506002654912226,NA
NA,NA
0.717503172567777,-0.426401432711221
NA,NA
1.02906137495184,-0.426401432711221
NA,NA
NA,NA
NA,NA
-0.686096499970299,1.91880644720049
NA,NA
0.457366368731839,-0.426401432711221
NA,NA
-1.15689618007432,-0.426401432711221
NA,NA
0.223502516356504,-0.426401432711221
-1.39798339933653,1.91880644720049
NA,NA
1.57494617499375,-0.426401432711221
0.0570007221525198,-0.426401432711221
NA,NA
1.64232154917416,-0.426401432711221
0.0704870830046665,-0.426401432711221
0.516187594566561,-0.426401432711221
-0.518989320884709,-0.426401432711221
0.0948074791906353,-0.426401432711221
NA,NA
-1.40676842679306,-0.426401432711221
-0.261846514598043,-0.426401432711221
0.408654787338337,-0.426401432711221
-0.949502300222235,-0.426401432711221
1.14741695012161,-0.426401432711221
NA,NA
-1.60436354911184,-0.426401432711221
0.287283666895554,-0.426401432711221
0.758854930573217,-0.426401432711221
1.44878032285408,-0.426401432711221
NA,NA
-1.68342665448492,-0.426401432711221
0.633350893395482,-0.426401432711221
NA,NA
NA,NA
