"PROFICIENCIA_LP_SAEB","TX_RESP_Q10b_num","TX_RESP_Q21b_num","TX_RESP_Q22d_num","TX_RESP_Q22h_num"
1.39650625130539,1.0667924430295,-0.997176390616365,0.903167069608342,0.957087935362951
0.0686281446674013,-0.484905655922501,-0.997176390616365,-0.161279833858632,-1.78933831393943
-0.34239750398582,-0.484905655922501,-0.997176390616365,0.903167069608342,-0.41612518928824
-0.948196070587082,-2.0366037548745,-0.997176390616365,-1.22572673732561,-0.41612518928824
NA,NA,NA,NA,NA
-0.115954137447109,1.0667924430295,1.26471151980612,0.903167069608342,-0.41612518928824
-1.00038641723431,-0.484905655922501,-0.997176390616365,-1.22572673732561,-1.78933831393943
-0.063704163055452,1.0667924430295,-0.997176390616365,-0.161279833858632,-0.41612518928824
-0.998477057859067,-0.484905655922501,-0.24321375380887,-2.29017364079258,-1.78933831393943
-1.73209467466002,-2.0366037548745,-0.24321375380887,-0.161279833858632,-0.41612518928824
NA,NA,NA,NA,NA
-0.873816438419609,NA,NA,0.903167069608342,0.957087935362951
0.095980559783817,1.0667924430295,0.510748882998626,-0.161279833858632,-0.41612518928824
-1.11283078900682,-0.484905655922501,-0.24321375380887,-1.22572673732561,-1.78933831393943
0.306909187626331,-0.484905655922501,1.26471151980612,0.903167069608342,0.957087935362951
-1.24324480942536,-0.484905655922501,-0.997176390616365,0.903167069608342,0.957087935362951
-0.942041724429945,-0.484905655922501,-0.997176390616365,-0.161279833858632,-0.41612518928824
1.3146322990453,1.0667924430295,0.510748882998626,-0.161279833858632,-0.41612518928824
0.883788785157736,1.0667924430295,NA,-0.161279833858632,0.957087935362951
0.418190953654139,-0.484905655922501,-0.997176390616365,-1.22572673732561,-0.41612518928824
0.898907069694741,-2.0366037548745,-0.997176390616365,0.903167069608342,-0.41612518928824
-1.50525631489597,1.0667924430295,-0.24321375380887,-2.29017364079258,0.957087935362951
1.54297755796403,1.0667924430295,1.26471151980612,0.903167069608342,0.957087935362951
0.130858596853243,-0.484905655922501,1.26471151980612,0.903167069608342,0.957087935362951
NA,NA,NA,NA,NA
1.97848042275947,1.0667924430295,1.26471151980612,0.903167069608342,0.957087935362951
1.6841039028712,-0.484905655922501,1.26471151980612,0.903167069608342,0.957087935362951
0.361321885198393,1.0667924430295,1.26471151980612,-1.22572673732561,-0.41612518928824
NA,NA,NA,NA,NA
0.549859970356051,-0.484905655922501,0.510748882998626,-0.161279833858632,0.957087935362951
1.19556705624046,1.0667924430295,1.26471151980612,-0.161279833858632,0.957087935362951
-0.158469557908853,-0.484905655922501,-0.997176390616365,-1.22572673732561,-0.41612518928824
-0.0495636490771524,-0.484905655922501,-0.997176390616365,0.903167069608342,-0.41612518928824
-0.120576207487553,-0.484905655922501,-0.24321375380887,0.903167069608342,-1.78933831393943
-1.02054860293296,-0.484905655922501,1.26471151980612,-0.161279833858632,0.957087935362951
-1.14897724130755,1.0667924430295,-0.997176390616365,0.903167069608342,0.957087935362951
0.549822716542949,1.0667924430295,1.26471151980612,0.903167069608342,0.957087935362951
NA,NA,NA,NA,NA
NA,NA,NA,NA,NA
