"PROFICIENCIA_MT_SAEB","TX_RESP_Q10f_num","TX_RESP_Q21b_num","TX_RESP_Q23c_num","TX_RESP_Q19_num"
0.639992196883039,0.963086824686153,-0.997176390616365,0,-0.30862629586667
-1.36810585708966,-0.481543412343077,-0.997176390616365,1.78885438199983,-0.30862629586667
-0.824073357768563,-0.481543412343077,-0.997176390616365,0,-0.30862629586667
0.176890984092061,0.963086824686153,-0.997176390616365,0,-0.30862629586667
NA,NA,NA,NA,NA
-0.580883361836121,-0.481543412343077,1.26471151980612,1.78885438199983,-0.30862629586667
-0.98353142169212,-0.481543412343077,-0.997176390616365,0,-0.30862629586667
1.90767859926139,-1.92617364937231,-0.997176390616365,-1.78885438199983,-0.30862629586667
0.923814408390546,-0.481543412343077,-0.24321375380887,0,-0.30862629586667
-1.2507586247243,-1.92617364937231,-0.24321375380887,0,-0.30862629586667
NA,NA,NA,NA,NA
-1.6076230482792,0.963086824686153,NA,0,1.60485673850668
-0.164818697016865,0.963086824686153,0.510748882998626,0,-0.30862629586667
0.0290438906315394,0.963086824686153,-0.24321375380887,0,-0.30862629586667
0.627458437524906,-0.481543412343077,1.26471151980612,0,-0.30862629586667
-0.94046552244534,0.963086824686153,-0.997176390616365,1.78885438199983,3.51833977288003
-0.0752981746343259,-0.481543412343077,-0.997176390616365,1.78885438199983,-0.30862629586667
1.98076380391456,0.963086824686153,0.510748882998626,0,-0.30862629586667
0.124372947561405,0.963086824686153,NA,-1.78885438199983,NA
-0.0323397706376569,-0.481543412343077,-0.997176390616365,0,-0.30862629586667
-0.151079606303273,-1.92617364937231,-0.997176390616365,0,-0.30862629586667
-1.08830187462225,-0.481543412343077,-0.24321375380887,0,-0.30862629586667
1.87077899347894,0.963086824686153,1.26471151980612,0,-0.30862629586667
0.241964290019397,0.963086824686153,1.26471151980612,0,-0.30862629586667
NA,NA,NA,NA,NA
1.87432740811386,0.963086824686153,1.26471151980612,0,-0.30862629586667
-0.879662275089859,-0.481543412343077,1.26471151980612,0,-0.30862629586667
-0.195188069372441,0.963086824686153,1.26471151980612,-1.78885438199983,3.51833977288003
NA,NA,NA,NA,NA
0.496344505775794,-0.481543412343077,0.510748882998626,0,-0.30862629586667
0.486434806292618,0.963086824686153,1.26471151980612,0,-0.30862629586667
-0.01549449849545,0.963086824686153,-0.997176390616365,-1.78885438199983,-0.30862629586667
-0.895540199866312,-0.481543412343077,-0.997176390616365,0,-0.30862629586667
0.509145451129989,-0.481543412343077,-0.24321375380887,-1.78885438199983,NA
0.775941217182104,0.963086824686153,1.26471151980612,0,-0.30862629586667
-1.60407466111558,-1.92617364937231,-0.997176390616365,1.78885438199983,-0.30862629586667
-0.00771291926283068,-0.481543412343077,1.26471151980612,0,-0.30862629586667
NA,NA,NA,NA,NA
NA,NA,NA,NA,NA
