"PROFICIENCIA_LP_SAEB","TX_RESP_Q22f_num","TX_RESP_Q23g_num"
1.17203598028878,-0.538222515353241,-1.00965083858003
-0.805650279076363,0.667395919038018,-1.00965083858003
NA,NA,NA
NA,NA,NA
-0.111713485584284,1.87301435342928,0.246803538319563
1.51652075598659,-0.538222515353241,1.50325791521915
0.0887332496121626,-0.538222515353241,0.246803538319563
-1.8116986001947,0.667395919038018,1.50325791521915
NA,NA,NA
-1.74491739173792,0.667395919038018,1.50325791521915
-0.0591108912554326,-0.538222515353241,0.246803538319563
-1.31959898296917,0.667395919038018,0.246803538319563
-0.361274588991509,0.667395919038018,-1.00965083858003
-0.306642149344182,-1.7438409497445,0.246803538319563
-0.068348954681445,-0.538222515353241,-1.00965083858003
0.940861217582148,1.87301435342928,0.246803538319563
0.046674240623206,0.667395919038018,1.50325791521915
NA,NA,NA
-1.46176127030353,-0.538222515353241,-2.26610521547962
1.51287599320813,0.667395919038018,-1.00965083858003
-0.640008241453769,-0.538222515353241,0.246803538319563
0.0409826530995542,-0.538222515353241,-1.00965083858003
NA,NA,NA
-1.69926944726849,1.87301435342928,1.50325791521915
NA,NA,NA
-0.920675896867317,0.667395919038018,0.246803538319563
NA,NA,NA
NA,NA,NA
2.57905300101102,-0.538222515353241,-1.00965083858003
0.0909499567150084,-1.7438409497445,0.246803538319563
NA,NA,NA
NA,NA,NA
0.806183796291127,-0.538222515353241,0.246803538319563
0.565707875401594,-0.538222515353241,0.246803538319563
0.186829718281574,0.667395919038018,0.246803538319563
-0.453719485206472,-0.538222515353241,-1.00965083858003
-1.19547362572011,-1.7438409497445,1.50325791521915
NA,NA,NA
-0.289471544406039,-1.7438409497445,-1.00965083858003
2.52224270213211,-1.7438409497445,-1.00965083858003
NA,NA,NA
NA,NA,NA
0.455718650679746,-0.538222515353241,0.246803538319563
NA,NA,NA
0.745568564243927,0.667395919038018,-1.00965083858003
1.20881108417627,-0.538222515353241,-1.00965083858003
1.34818275538001,-0.538222515353241,0.246803538319563
-0.366963754028858,0.667395919038018,0.246803538319563
NA,NA,NA
0.774345609376097,-0.538222515353241,-1.00965083858003
0.0633401095288203,-0.538222515353241,0.246803538319563
-1.55577254616201,1.87301435342928,1.50325791521915
0.753399207173112,-0.538222515353241,-2.26610521547962
0.653321431001698,-0.538222515353241,-1.00965083858003
-0.273181777510264,-0.538222515353241,-1.00965083858003
-0.605010625879787,-0.538222515353241,0.246803538319563
NA,NA,NA
0.886140203026544,0.667395919038018,-1.00965083858003
0.219843581844646,1.87301435342928,0.246803538319563
0.145225674242919,-0.538222515353241,0.246803538319563
NA,NA,NA
NA,NA,NA
-0.397796102608286,-0.538222515353241,1.50325791521915
-0.437261091241407,0.667395919038018,0.246803538319563
-0.270536796851654,1.87301435342928,0.246803538319563
0.964951280260514,-0.538222515353241,1.50325791521915
-1.0193414075693,1.87301435342928,0.246803538319563
-0.681159721005821,-0.538222515353241,0.246803538319563
-1.17621734816551,0.667395919038018,-1.00965083858003
1.01529834163786,-0.538222515353241,-1.00965083858003
-0.797693468655998,0.667395919038018,0.246803538319563
NA,NA,NA
0.502573852209567,-0.538222515353241,1.50325791521915
-1.20366702496186,0.667395919038018,1.50325791521915
0.227565014686772,-0.538222515353241,0.246803538319563
