"PROFICIENCIA_MT_SAEB","TX_RESP_Q21a_num","TX_RESP_Q21e_num","TX_RESP_Q23e_num"
-0.96647899553829,-1.08184471322346,1.15477937013161,1.47405546238018
0.447373849408182,0.418778598667146,1.15477937013161,0.368513865595045
-0.237641798335673,NA,-2.01472145427216,0.368513865595045
-1.08184390821676,-1.08184471322346,1.15477937013161,1.47405546238018
-0.158515312969583,0.418778598667146,0.0982790953303496,-0.737027731190089
-0.31931471100193,0.418778598667146,-0.958221179470907,-0.737027731190089
NA,NA,NA,NA
0.462482546104588,-1.08184471322346,-0.958221179470907,-1.84256932797522
-1.58930110145288,-1.08184471322346,-2.01472145427216,1.47405546238018
0.494667301586805,0.418778598667146,0.0982790953303496,-0.737027731190089
-0.510918631479835,0.418778598667146,-2.01472145427216,-0.737027731190089
0.333562985042859,0.418778598667146,-0.958221179470907,-1.84256932797522
-1.56690350516511,-1.08184471322346,-0.958221179470907,0.368513865595045
NA,NA,NA,NA
0.637951986972031,0.418778598667146,0.0982790953303496,-0.737027731190089
1.66260536494164,0.418778598667146,1.15477937013161,-0.737027731190089
NA,NA,NA,NA
-2.29565109082994,0.418778598667146,-0.958221179470907,0.368513865595045
-0.310284524036505,-1.08184471322346,1.15477937013161,1.47405546238018
0.486341947053125,0.418778598667146,0.0982790953303496,-0.737027731190089
-0.647972311985806,-1.08184471322346,0.0982790953303496,-0.737027731190089
NA,NA,NA,NA
-1.56661595860983,0.418778598667146,1.15477937013161,1.47405546238018
-0.394911769980113,-1.08184471322346,-0.958221179470907,-0.737027731190089
-0.214599573255431,0.418778598667146,0.0982790953303496,-0.737027731190089
-2.08665281712683,0.418778598667146,-2.01472145427216,0.368513865595045
0.164099886109882,-1.08184471322346,NA,1.47405546238018
-0.636205778688074,-1.08184471322346,1.15477937013161,0.368513865595045
-0.726024846740764,-1.08184471322346,0.0982790953303496,0.368513865595045
0.745783261258491,1.91940191055775,0.0982790953303496,0.368513865595045
NA,NA,NA,NA
2.77860245137857,-1.08184471322346,1.15477937013161,-0.737027731190089
-0.263604928837918,0.418778598667146,0.0982790953303496,0.368513865595045
1.10762735268257,1.91940191055775,1.15477937013161,-0.737027731190089
0.198828388921044,-1.08184471322346,1.15477937013161,0.368513865595045
NA,NA,NA,NA
-0.693186106495102,NA,NA,-1.84256932797522
-0.399531178949863,-1.08184471322346,0.0982790953303496,1.47405546238018
0.147565492579278,-1.08184471322346,0.0982790953303496,-0.737027731190089
0.755647996048533,0.418778598667146,-0.958221179470907,0.368513865595045
0.0428811266452188,1.91940191055775,-0.958221179470907,1.47405546238018
-0.229052945202781,0.418778598667146,0.0982790953303496,0.368513865595045
1.2991791333632,0.418778598667146,0.0982790953303496,0.368513865595045
0.761717173736862,0.418778598667146,0.0982790953303496,0.368513865595045
1.18984994658939,0.418778598667146,1.15477937013161,0.368513865595045
0.5578291265904,0.418778598667146,1.15477937013161,0.368513865595045
1.09776529786376,1.91940191055775,0.0982790953303496,-0.737027731190089
NA,NA,NA,NA
1.26651157627943,0.418778598667146,1.15477937013161,-0.737027731190089
-0.572664139548512,NA,NA,NA
-0.594778209237836,-1.08184471322346,-0.958221179470907,-0.737027731190089
0.974016166997951,1.91940191055775,0.0982790953303496,-1.84256932797522
0.449763785531556,-1.08184471322346,0.0982790953303496,1.47405546238018
NA,NA,NA,NA
NA,NA,NA,NA
