"PROFICIENCIA_MT_SAEB","TX_RESP_Q10b_num"
NA,NA
NA,NA
0.208443952368219,1.12208484980564
0.791626294912897,-0.299222626614837
-0.432092543100269,1.12208484980564
-1.24236452310519,-0.299222626614837
0.0418478984228304,1.12208484980564
0.988759520919257,-0.299222626614837
-0.418373393136369,1.12208484980564
-0.537705807849968,-1.72053010303531
0.196853033174669,-0.299222626614837
2.02996686655198,1.12208484980564
-0.777065256451794,-0.299222626614837
-0.653413541501948,-1.72053010303531
-0.516195712800562,-0.299222626614837
-0.204490155926518,-0.299222626614837
0.471716438375777,1.12208484980564
-1.11376039343419,-0.299222626614837
NA,NA
0.0288547284723043,1.12208484980564
NA,NA
-1.11241438155446,-0.299222626614837
-0.706669488102677,-0.299222626614837
NA,NA
0.827246684476929,1.12208484980564
NA,NA
1.98934044459398,1.12208484980564
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
-0.106949077455771,-0.299222626614837
-0.029276447740484,1.12208484980564
1.13786390322841,-0.299222626614837
NA,NA
NA,NA
-2.00527211133294,-0.299222626614837
1.6683056700903,-1.72053010303531
-0.631828882547881,-1.72053010303531
-1.38820522505247,1.12208484980564
-0.775988690345565,-0.299222626614837
-0.376204743423975,1.12208484980564
NA,NA
NA,NA
NA,NA
-0.11371316570482,-1.72053010303531
2.56090046029914,1.12208484980564
1.39386998928392,-0.299222626614837
-0.322867679907503,-0.299222626614837
NA,NA
NA,NA
-0.822784046724756,-0.299222626614837
NA,NA
NA,NA
0.234413301247682,1.12208484980564
0.0678617375668132,NA
-0.504954045694039,-1.72053010303531
0.154718388909066,-0.299222626614837
NA,NA
